ID,Text
ParlaMint-SI_2016-03-31-SDZ7-Redna-17.u45,Hvala lepa. Besedo ima predlagatelj mag. Tonin.
ParlaMint-SI_2009-03-27-SDZ5-Redna-04.u72,"Hvala lepa, gospod podpredsednik. Lep pozdrav, spoštovane poslanke in poslanci, gospod sekretar in seveda gostje na balkonu! Poslanska skupina Socialnih demokratov podpira namero predlagatelja, da se med prejemke, ki so izvzeti iz izvršbe, kot na primer prejemki iz naslova denarne socialne pomoči, po zakonu, ki ureja socialno varstvo, prejemki iz naslova otroškega dodatka, dodatka na nego otrok in pomoči za opremo novorojenca, prejemki iz naslova štipendij in pomoči učencem in študentom, uvrstijo tudi denarna sredstva, ki jih zagotavljajo humanitarne organizacije pomoči potrebnim. Kajti skupni imenovalec vseh teh prejemkov, izvzetih iz izvršbe, je ta, da to niso osnovni prejemki, kot sta plača in pokojnina, temveč so dodatki, praviloma nižji prejemki, ki jih upravičenci prejemajo za zadovoljevanje nekaterih potreb in so večinoma socialni korektiv. Če bi ti prejemki lahko bili predmet izvršbe brez omejitev, bi bil njihov socialnovarstveni korektiv izničen. Koalicijske poslanske skupine smo vložile predlog amandmaja, ki je sledil mnenju Vlade in je bil sprejet na matičnem delovnem telesu. Tako dopolnjen predlog v novelo zakona vključuje humanitarne, ne pa tudi vseh ostalih dobrodelnih organizacij, kot je predlagal predlagatelj novele zakona. Predlagatelj novele zakona je po našem prepričanju rešitev zastavil preširoko, na kar je v svojem mnenju opozorila tudi Vlada. Ob tem je Vlada napovedala dopolnjen predlog zakona, ki predvideva obsežnejše sistemske spremembe in ureditev izvršbe in zavarovanja. Delovna skupina, ki jo je imenoval minister za pravosodje, za pripravo Predloga zakona o dopolnitvi Zakona o izvršbi in zavarovanju in v katero se vključuje tudi strokovnjake s področja civilnega procesnega prava, bo sledila izboljšanju postopkov prisilne izterjave in dograjevanju sistema izvršbe, s ciljem, doseči večjo finančno disciplino in zaščito upnikov v izvršilnem postopku. V Poslanski skupini Socialnih demokratov smo zainteresirani, da se pripravijo optimalne rešitve, ki bodo sprejemljive predvsem za tiste, ki so pomoči potrebni. V tej nameri Vlado podpiramo, čeprav se zavedamo, da bo potreben nekoliko daljši čas in širša javna razprava na matičnem delovnem telesu. Dopolnjen Predlog zakona o dopolnitvi Zakona o izvršbi in zavarovanju bomo podprli. Hvala."
ParlaMint-SI_2009-03-30-SDZ5-Redna-04.u94,"Hvala lepa, gospod poslanec Pojbič. Naj odgovorim najprej na vašo skrb, da se v predlogu rebalansa za leto 2009 za program - Mreže domov za starostnike sredstva zmanjšujejo za skoraj pol milijona evrov, kot navajate. Če pogledate natančno postavke in njihovo razporeditev, boste videli, da so se sredstva na ravni podprograma Socialno varstvo starejših ohranila in da govorimo o 7 milijonov 254 tisoč evrih, ki so tudi v rebalansu predvidena v enakem znesku. Smo pa naredili prerazporeditev znotraj posameznih postavk, predvsem med domovi za starejše in med posebnimi socialnovarstvenimi zavodi. V domovih je trenutno na voljo 15.818 mest za starejše, do konca leta 2010 bomo dobili še okvirno 1.800 novih mest. Gre za že podeljene koncesije, vendar so domovi še v izgradnji. Odprt pa je še razpis koncesij za področje Ljubljane in Maribora za približno 700 mest, ker so v teh mestih najdaljše čakalne dobe. S tem obsegom mreže institucionalnega varstva starejših bo država uresničila cilj nacionalnega programa starejših do leta 2010, to je 5% vključenost starejših od 65 let v domove. Po tem obdobju pa bo najbrž treba ponovno premisliti in pregledati, kako se populacija stara in kakšne so dodatne potrebe. Zato so ocene ministrstva na področju institucionalnega varstva starejših v letu 2009 usmerjene predvsem v posodobitev obstoječih javnih zavodov, ki po kakovosti že zaostajajo za tistimi, ki so bili zgrajeni po letu 2000, ter uvajanje novih modernejših konceptov institucionalnega varstva starejših. Poleg tega je cilj ministrstva spodbuditi tudi druge, neinstitucionalne oblike varstva starejših, ki le-tem omogočajo, da dalj časa ostanejo v svojem domačem okolju. Glede na obstoječo mrežo javnih zavodov in število starejših domov, ki jih je treba posodobiti, bodo proračunska sredstva namenjena v glavnem za investicije in investicijsko vzdrževanje obstoječih domov. Zato že nekaj let spodbujamo gradnjo domov s pomočjo zasebnega kapitala. V omrežju deluje 27 domov, ki jim je ministrstvo podelilo koncesijo za opravljanje tega varstva. Ti opravljajo javno službo pod enakimi pogoji kot javni zavodi, in tudi pod enakim strokovnim, upravnim in inšpekcijskim nadzorom. V lanskem letu smo začeli tudi s prvim pilotnim projektom - posodobitvijo obstoječega javnega zavoda po principu javno-zasebnega partnerstva, in sicer v Domu starejših občanov Idrija. Izvajanje projekta spremlja komisija, ki je sestavljena iz predstavnikov našega ministrstva, Ministrstva za finance in Skupnosti socialno-varstvenih zavodov Slovenije. In to javno-zasebno partnerstvo je v slovenskem pravnem sistemu že formalno vpeljano in lahko dopolnjuje javne mreže. Na ministrstvu bomo pozorno spremljali potek tega projekta in bomo na tej podlagi lahko tudi pripravili celostni pristop na tem področju. Za nadaljnji razvoj tega področja je pomembno sprejetje tudi zakona o dolgotrajni oskrbi in zavarovanje za dolgotrajno oskrbo, s katerim se bodo zagotovili viri financiranja in postavilo standarde na tem področju. Ta dva zakona pa pripravljamo tudi v tem letu. Hvala lepa."
ParlaMint-SI_2016-04-21-SDZ7-Redna-18.u92,"Hvala za besedo in lep pozdrav vsem. Predlog zakona o spremembi Zakona o organizaciji in financiranju vzgoje in izobraževanja predlagatelj utemeljuje z dejstvom, da je Ustavno sodišče sprejelo odločitev, ki je naložil tudi rok, v katerem je treba spremeniti ta zakon in v celoti zagotoviti financiranje zasebnega šolstva z javnimi sredstvi. Zato je treba na samem začetku izpostaviti tudi naslednja dejstva; namreč, ne glede na to, da se predlagatelj sklicuje pri pomenu te odprave na neupravičeno plačevanje šolnine staršev otrok v zasebnih šolah od leta 1996, ta predlog zakona ne vsebuje te rešitve oziroma tega ne odpravlja. V zvezi z odločitvijo tudi peterice sodnikov Ustavnega sodišča pa je treba opozoriti,da ta v svoji presoji ni upoštevala predhodnih sodb, kar je izjemno nenavadno, če lahko uporabim ta blag izraz. Prav tako zakonodajalcu ni mogoče odreči pravice in dolžnosti urejanja razmer v družbi po načelu delitve oblasti. 3. člen Ustave namreč govori, da ima v Sloveniji oblast ljudstvo, ki jo izvršuje neposredno in z volitvami po načelu delitve oblasti na zakonodajno, izvršilno in sodno. V temu primeru se je sodna veja oblasti odločila in ne dala pravzaprav nobene možnosti zakonodajni veji oblasti, da uredi odnos med zasebnim in javnim. Torej je odločitev Ustavnega sodišča pravzaprav prezrla to določbo v 3. členu Ustave. Ne nazadnje je prezrla tudi konkretne primer, ki jih je Ustavno sodišče vsaj v svojih dveh predhodnih odločitvah v letu 2001 in 2007 že izreklo, seveda v korist zakonodajni veji oblasti. Argumentov, zakaj naj bi bilo v letu 2015 povsem drugače, ni zaslediti v tej odločbi in v obrazložitvi petih sodnikov. Seveda je drugačno stališče pri ostalih, ki so temu nasprotovali. Zato nas pravzaprav utrjuje vse to dogajanje v prepričanju, da tehtnih argumentov za izenačitev financiranja javnih in zasebnih šol ni. Ob tem želimo posebej opozoriti predvsem na to dejstvo, da je treba vendarle izčistiti odnos do zasebnega in do javnega. Prepričani smo, da zasebno in javno ne moremo enačiti in da ne more biti deležno enakega obsega javnega financiranja. Prvič, zasebno in javno se razlikujeta v obsegu storitev, ki jih nudita, pri čemer se obveznosti zasebne šole v primerjavi z javno bistveno manjše. Zasebna šola mora namreč izvajati zgolj del predmetnika, zagotoviti mora zgolj minimalna znanja, zanjo se neobvezujoča določila o vzgojno-izobraževalnih obdobjih, o šolskem koledarju, o oblikovanju razredov, oddelkov in učnih skupin, o izvajanju vzgojno-izobraževalnega dela, o sočasni prisotnosti učitelja in vzgojitelja v prvem razredu. Za zasebno šolo ne veljajo kadrovske omejitve o tem, kdo lahko dela v oddelkih podaljšanega bivanja, jutranjega varstva, zrahljana so tudi določila o strokovnosti kadrov in še bi lahko našteval. Drugič, tudi zasebno in javno se razlikujeta že v svojem interesu. Interes zasebnega je zasnova na ideoloških, verskih ali celo političnih temeljih. Vsak pač ima pravico razmišljati po svojih pogledih in v zvezi s tem velja poudariti stališče Ustavnega sodišča iz leta 2007, ko je presojalo več zakonov s področja delovanja verskih skupnosti. V njem je opozorilo, da zaradi načela suverenosti le država določa meje, do katerih je opravljanje nalog iz državne pristojnosti mogoče prepustiti zasebni sferi in seveda pod kakšnimi pogoji. Med te naloge uvršča Ustavno sodišče tudi izobraževalno področje. Ne nazadnje zasebnemu interesu je seveda izjemno pomemben motiv dobiček. V zvezi s tem je poučna tudi mednarodna primerjava. Švedsko izkušnjo z vavčerskim sistemom kot najizrazitejšo obliko spoštovanja pravice staršev o izboru šole lahko zasledimo v tej primerjavi. Vendar, navdušenje nad zasebno iniciativo se je sprevrglo v nepovraten razkroj javnega šolstva, ki se je posledično izrazilo v slabših dosežkih učencev na mednarodnih primerjalnih lestvicah. In tukaj se sprašujemo, ali je to pot, po kateri mora stopati Slovenija. Kot majhna država je za nas znanje še toliko pomembnejše in če ne bomo skrbeli za to, potem seveda bomo postali še bolj odvisni in še manj suvereni, kot se nam to dogaja na nekaterih drugih področjih. In tretjič, zasebno in javno se razlikujeta tudi glede odprtosti. Zasebne šole so si v zakonodaji pridržale pravico do izbire učencev. Zakon o osnovni šoli namreč odločitev o vpisu učencev v zasebno šolo prepusti zasebni šoli, javna šola pa seveda mora biti dostopna vsakomur, tudi tistemu otroku, ki se želi prešolati v zasebne šole; in seveda prav je tako. To so te ključne razlike, ki jih je treba upoštevati in razumeti, preden se odločamo o tem, kako bomo izvedli odločitev oziroma odreagirali na odločitev Ustavnega sodišča, ki je ne nazadnje negiralo tudi že svoje predhodne odločitve, kot sem prej citiral. Predlog Poslanske skupine Slovenske demokratske stranke na podlagi vsega navedenega seveda ni mogoče razumeti drugače kot krepitev napadov na sistem javnega skrbstva. Ko javnega ne bo več, bo prevladal zgolj še interes zasebnikov, uresničeval se bo interes prostega trga in interes tistih, ki imajo denar, skrb za posameznika, navadnega človeka, pa bo v drugem planu. In ko javnega ne bo več, bo tudi socialna država pravzaprav nepotreben člen v ustavi. Razgradnja javnega šolstva je eden najpomembnejših nasledkov tovrstnih prizadevanj in nepopravljive posledice tega početja, seveda lahko danes spremljamo že na področju zdravstva. Kar vprašajmo se na tem področju, ali imamo začrtano mejo med javnim in zasebnim na zdravstvu in kakšne prioritete zasledimo v tem zdravstvu. Ali so prioriteta pacienti ali so prioriteta bolniki? Glede na vrste, glede tudi na dogodke, ki jih srečujemo v zadnjem letu, celo s smrtnim izidom, lahko govorimo, da ni prevladal bolnik, ni prevladal interes po zaščiti človeka, ampak po denarju. Zato Socialni demokrati pozivamo k podpori predloga dopolnitve drugega odstavka 57. člena Ustave. Predlog smo v proceduro že vložili, skupaj z ostalimi predlagatelji, in v tem predlogu je zapisano: ""Osnovnošolsko izobraževanje je obvezno in se v javnih šolah financira iz javnih sredstev. Pod pogoji in v višini, kot to določa zakon, se lahko iz javnih sredstev sofinancirajo tudi zasebne osnovne šole."" To je rešitev, s katero lahko rešimo zaplet, ki ga je povzročilo Ustavno sodišče, ko je pravzaprav povozilo svoje predhodne odločitve, kjer je zelo jasno odločilo, da je zakonodajalčeva odločitev, da država financira v celoti le javne šole, v katere lahko vpišejo svoje otroke vsi starši, v polju njegove presoje in zato ni v nasprotju z ustavo. To je ena od odločitev pred to odločitvijo, ki se je zgodila pred dobrim letom. To napako lahko popravimo s spremembo ustave in z razumevanjem te problematike vsaj dve tretjini poslank in poslancev v Državnem zboru. V tistem trenutku, ko se bo zameglil odnos med javnim in zasebnim tudi na področju izobraževanja, mislim, da lahko z gotovostjo trdim, bomo prišli v situacijo, ki je bila ugotovljena na Švedskem – kvaliteta izobraževanja se je zmanjšala, dostopnost do izobraževanja se je zmanjšala in to zagotovo ni tista usmeritev, ki si jo v Sloveniji želimo, zato da postanemo čim uspešnejša in, če hočete, tudi konkurenčnejša družba prav zaradi znanja in visoke dodane vrednosti, ki jo lahko s tem znanjem ustvarjamo. Ta zakon bomo seveda zavrnili z željo in s ponovnim pozivom, da vendarle pristopimo k temu, da se spremeni ustava in se tudi jasno začrta vloga tako Državnega zbora kot zakonodajne veje oblasti, kot tudi odnos med javnim in zasebnim na področju izobraževanja. Hvala."
ParlaMint-SI_2013-06-19-SDZ6-Redna-15.u27,Hvala tudi vam. Gospa Renata Brunskole bo predstavila stališče Poslanske skupine Pozitivna Slovenija.
ParlaMint-SI_2003-07-14-SDZ3-Redna-28.u98,"Hvala lepa. Malo sem presenečen, da sem bil tako hitro na vrsti oziroma ne glede na to, lepo bi pozdravil gospoda ministra in predsednika uprave Darsa, poskušal pa se bom držati svoje razprave današnjega dnevnega reda. Želel bi, da bi to, kar bom sedaj povedal, da bi bil to skromen prispevek k izboljšanju programa oziroma skromen prispevek k izboljševanju delovanja Darsa zato bi rad opozoril na nekatere stvari, ki jih kaže še kako upoštevati pri nadaljnjem delovanju Darsa tako v letu, o katerem danes govorimo, kot tudi v prihodnje. Nedvomno je organizacija in vodenje predhodnih del, priprave in izdelave investicijskih programov ter projektne dokumentacije eden od ključnih del, s katerim se Dars srečuje in ki tudi ni poceni, je zelo drag in zelo pomemben za uspešno izgradnjo avtocestnega programa. Tu se uprava, tu se Dars posredno in neposredno srečuje s sprejemljivostjo posameznih projektov v različnih lokalnih okoljih. Jaz si upam trditi, da je ta sprejemljivost premo sorazmerna z izvajanjem dogovorov, ki jih je Dars v preteklosti sklepal s podobnimi lokalnimi okolji, v katerih so se umeščale avtoceste in kjer je izgradnja avtocest že zaključena. Jaz si upam trditi, da je zapletenost postopkov, da so vsi ti postopki dražji tudi zaradi tega, ker se v nova okolja prenašajo negativne izkušnje, ki jih posamezna okolja imajo zaradi nerealiziranih dogovorov in obljub z lokalnimi skupnostmi. Zato bi predlagal upravi Darsa, da temu področju posveti le malo več pozornosti in naredi tudi, bom rekel, eno projekcijo, en pregled tega, eno presojo, kaj pomenijo toliko večji stroški, povezani z nezaupanjem v nekem lokalnem okolju pri umeščanju naslednjih projektov, v primerjavi s stroški, ki bi jih uprava Darsa imela, če bi realizirala obljube, ki so bile lokalnim skupnostim dane v preteklosti. Teh obljub je kar nekaj. Jaz namenoma ne bom govoril o konkretnih zadevah. Mislim pa, da zelo, tudi cenovno, negativno vplivajo na potek izgradnje avtocest v bodoče. Podobno je verjetno z nedokončanimi deli. Ko smo sprejemali letni program izgradnje avtocest za Republiko Slovenijo za letošnje leto, smo se srečavali v letnem programu z odseki, ki so že šest, sedem let dokončani, in še zmeraj se ukvarjate oziroma še zmeraj Dars dokončuje izgradnjo teh odsekov. Jaz mislim, da se tudi zaradi tega, pa zaradi počasne dinamike zaključevanja posameznih cestnih odsekov dogaja to, da so ti cesti odseki v končni fazi potem verjetno dražji kot bi normalno lahko bili. Jaz pričakujem da bi se v tem programu dela našel tudi kakšen termin dokončanja posameznih cestnih odsekov, kar bi sigurno pripomoglo k racionalizaciji izgradnje avtocest. Kot ne nepomemben vir financiranja izgradnje avtocest, jaz trdim, da je tudi gospodarno upravljanje s preveč odkupljenimi zemljišči, ki so po izgradnji avtocest ostala levo in desno od tako zgrajenih avtocest. Moram reči, da to pogrešam v vašem programu dela. To pa tudi ob dejstvu, da se v okoljih, kjer so ta zemljišča, srečujemo tudi s tem, da enostavno na ponudbo po odkupu teh zemljišč, kljub sprejeti vladni uredbi, ki vam omogoča razpolagati s temi zemljišči, odgovora na ponudbo po odkupu, bom rekel, ne nekem brezplačnem prenosu na lokalne skupnosti, kar bi bilo preveč idealno, ampak o ponudbah o odkupu takih zemljišč, ki so pomembna za realizacijo nekih obrtnih ali pa ostalih con, ki posledično nastajajo ob avtocestnem križu, niti ni mogoče dobiti odgovora, tako ta zemljišča ostajajo tam neizrabljena, Dars pa se posredno odpoveduje prihodku od prodaje teh zemljišč. Nenazadnje bi rad in si močno želim, da bi v programu dela, za letošnje leto smo že prepozni, ampak verjetno se to v naslednjem letu pa da, vnesti tudi enkrat končno neko odločitev, na kakšen način in kako omogočiti zainteresiranim postavitev obvestilnih tabel na obstoječem avtocestnem omrežju. Prihajam iz Savinjske doline, kjer se ta postopek postavitve usmerjevalnih tabel za naravne znamenitosti in kulturnozgodovinske znamenitosti, kot so jama Pekel, rimska nekropola, Mozirski gaj, kjer se ti postopki nerazumno komplicirajo in enostavno se ne sprejme nikakršna odločitev, kar je najslabše, kar je lahko. Jaz mislim, da ta možnost postavitve označevalnih tabel gre tudi v sklop tiste družbene sprejemljivosti, kateri mislim, da ne sledite dovolj, in bi vam še kako olajšala umestitev novih avtocestnih odsekov v prostor. Samo še en stavek, gospod podpredsednik, če dovolite. Tole sem tudi prebral, da se prenaša cestninjenje na družbo za upravljanje avtocest. Mislim, da bi kazalo z vidika gospodarnosti preveriti, kako se upravlja za poslovanje na cestninskih postajah, to pa predvsem z vidika stroškov prevoza na delo. Tukaj se dogajajo neke nerazumljive zadeve, da se za upravljanje relativno enostavnih računovodsko administrativih del, pobiranje cestnine, ljudje vozijo silne kilometre v službo, vse to pa gre v strošek dela, kar ni razumljivo. Hvala lepa."
ParlaMint-SI_2014-12-19-SDZ7-Redna-03.u226,"Hvala za besedo. Jaz nisem ven pobegnil. V Združeni levici nimamo nobenih težav s podpiranjem zakonov, ki so vsebinsko dobri, tudi če malo nomotehnika šepa. Kot sem že rekel v razpravi, volontersko pripravništvo spada v eno od oblik novodobnih suženjstev. Gre za prvo branje zakona, za katerega upam, da bo šlo čez odbore in da se bo izboljšal. Čeprav ko gledam dogajanje v dvorani, sem dobil zdaj občutek, da je SMC dobil direktivo, da jih pol pobegne ven, da ne bodo glasovali in da žal to ne bo izglasovano. Ne vem, če je to kamerman spremljal, to moram nekako povedati. In upam, da bo še več takih pobud iz katerekoli stranke; ugotavljam pa, da ko se bo zgodila neka generacijska zamenjava v SDS, da bo mogoče možna neka velika koalicija, ker z mladimi kolegi zelo dobro sodelujemo. Hvala."
ParlaMint-SI_2001-11-21-SDZ3-Redna-10.u192,"Za opozorilo. Seveda že ob členu, ki smo ga prešli, so vam predstavniki vlade hvaležni. Imamo še tretjo obravnavo, kjer bodo verjetno vaše pomisleke upoštevali. Prehajamo na razpravo o 8., 9., 10., 11., 12., 13., 14., 15., 16., 17., 18., 19., 20., 21., 22. in 23. členu in amandmaju vlade k tem členom. Želi kdo razpravljati? Ker ne, prehajamo na odločanje. Glasujmo! Navzočih je 53 poslank in poslancev. Za je glasovalo 50, proti nihče. [[Za je glasovalo 50.]] [[Proti nihče.]] Ugotavljam, da je amandma sprejet. Ker smo z amandmajem k tem [[...]]Prehajamo na razpravo in odločanje o 8. členu in amandmaju vlade k temu členu. Želi kdo razpravljati? Ker ne, prehajamo na odločanje, najprej o amandmaju. Glasujmo! Navzočih je 52 poslank in poslancev. Za je glasovalo 49, proti nihče. [[Za je glasovalo 49.]] [[Proti nihče.]] Ugotavljam, da je amandma sprejet. Odločamo še o členu v celoti. Glasujmo! Navzočih je 53 poslank in poslancev. Za je glasovalo 50, proti nihče. [[Za je glasovalo 50.]] [[Proti nihče.]] Ugotavljam, da je 8. člen sprejet. Ker smo prej odprli tudi 9. člen, moramo opraviti odločanje še o 9. členu v celoti. Glasujmo! Navzočih je 52 poslank in poslancev. Za je glasovalo 46, proti nihče. [[Za je glasovalo 46.]] [[Proti nihče.]] Ugotavljam, da je 9. člen v celoti sprejet. Spoštovani! Sprašujem vas, ali imate amandmaje poslanske skupine Socialdemokratske stranke pred sabo? Gospod Vizjak, proceduralni predlog. Izvolite."
ParlaMint-SI_2007-12-17-SDZ4-Redna-34.u201,"Hvala. Glasujemo. Navzočih je 73 poslank in poslancev. Za je glasovalo 50, proti 22. [[Za je glasovalo 50.]] [[Proti 22.]] Ugotavljam, da je zakon sprejet. S tem zaključujem to točko dnevnega reda. Nadaljujemo s prekinjeno 12. točko dnevnega reda - ponovno odločanje o Zakonu o trgovini. Prehajamo na odločanje o navedenem zakonu. Ob tem vas želim opozoriti, da mora pri ponovnem odločanju skladno z drugim odstavkom 91. člena Ustave Republike Slovenije za sprejem navedenega zakona glasovati večina poslancev zbora, to je 46 ali več. Obrazložitev glasu v imenu poslanske skupine. Prijava teče. Prosim. Gospod Presečnik, izvolite. Imate besedo."
ParlaMint-SI_2012-06-11-SDZ6-Redna-04.u421,"Dobro, potem pa na naslednji seji. Naslednje vprašanje bo postavil mag. Borut Ambrožič, in sicer ministru za kmetijstvo in okolje gospodu Francu Bogoviču. Prosim."
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.u395,"Hvala tudi vam. O vašem predlogu bo Državni zbor odločil v sredo, 2. februarja 2022, v okviru glasovanj. Kot zadnji prijavljeni mag. Andrej Rajh bo postavil vprašanje ministrici za izobraževanje, znanost in šport dr. Simoni Kustec. Izvolite."
ParlaMint-SI_2021-12-20-SDZ8-Redna-28.u304,"Gospod podpredsednik, to, kar počenjate, bi lahko rekel, da je naravnost smešno; pa ni, je žalostno. Do zdaj je lahko potekala razprava normalno in tudi zelo široko in te širine nismo zastavili v demokratični opoziciji, ampak to je zastavil Hojs, gospod iz SDS. In tako naprej. In nepravično, neprimerno in nedostojno je, spoštovani podpredsednik, da ko vi pridete, začnete vedno na isti način omejevati opozicijo. Kolega Dejan Židan je imel odlično razpravo in ni v ničemer presegel dosedanjih razprav, ampak res v ničemer, ker epidemija je ena od ključnih točk, ki jo je Hojs izpostavljal. Prosim res, ne se smešiti, ker to, kar pa zdaj delate, je pa naravnost smešno. Naravnost smešno, če ne bi s tem resno omejevali in kazali tendence, da želite pač ukiniti parlamentarizem ob sklicevanju na vaš poslovnik ‒ vedno eno in isto. Imejte enake vatle za vse, ker trenutno ste podpredsednik parlamenta, ne poslanec Janševe stranke. Imejte pačKo tam sedite, če sploh kdaj [[nerazumljivo]]nikoli, javite se pa razpravljajte, enak kot mi. Saj imate to možnost, saj ste tudi poslanec."
ParlaMint-SI_2004-06-14-SDZ3-Redna-37.u215,"Hvala. Glede na to, da gre za izjemno pomembno področje, ki v veliki meri odreja tudi kvaliteto dela v občinah, tudi obremenjuje občinske proračune, obremenjuje tudi prispevke staršev, bi predlagal, da bi državni zbor, v skladu z 246. členom, v zvezi s tem poslanskim vprašanjem opravil tudi razpravo. Hvala."
ParlaMint-SI_2002-05-21-SDZ3-Redna-16.u45,"Samo še kratko. No, ponavljam tisto, kar sem že povedal, svoje polno zaupanje v to našo institucijo. Mislim, da res zelo dobro in strokovno dela. Seveda je vprašanje, kako reagira oziroma kako reagirati na posamezne takšne poteze, ali gre za provokacijo ali gre za karkoli: to je pač nekaj, o čemer mislim, da težko razpravljamo v državnem zboru. Ali gre za pač takšno ali drugačno publiciteto ali gre za resno zadevo. O tem najbrž si je tudi naša obveščevalna varnostna agencija ustvarila svoje mnenje in ustrezno reagirala glede na to. Seveda se bom pa pozanimal. Hvala."
ParlaMint-SI_2017-03-21-SDZ7-Redna-28.u54,"Hvala lepa za besedo. Vsi prav lepo pozdravljeni! V Zavezništvu in poslanski skupini menimo, da je razprava, ki naj ji sledijo tudi rešitve o učinkovitem zagotavljanju socialne in družinske politike, nujno potrebna, vendar imamo kljub temu do predloga zakona, ki je pred nami, nekatere zadržke. Problematiko vstopa otroškega dodatka v vlogo prejemka, ki preživlja družino, je treba urejati celovito, v nasprotnem primeru tvegamo, da se celoten sistem socialne varnosti, kamor pravice iz javnih sredstev spadajo, sesuje. Iz ugotovitev Inštituta za socialno varstvo pa je razvidno prav to. Ne moremo namreč dovoliti, da družina brez dohodkov prejema več kot družina z minimalno plačo in družina z minimalno plačo več kot družina s povprečno plačo. To je nedopustno in dolgoročno gledano, žal, vodi v razvrednotenje dela kot takega. Strinjam se, da je minimalna plača prenizka, prav tako povprečna, in vem, da državljanke in državljani s takšnimi dohodki težko živijo. Vendar problema, ki je nastal, na tak način ne bomo rešili. Direktorica Inštituta za socialno varstvo je na seji matičnega delovnega telesa jasno predstavila pomen, ki ga je otroški dodatek od uveljavitve dalje pridobil, in tudi predloge rešitev, ki bi vodile k boljši ureditvi dodeljevanja pravic iz javnih sredstev. Vladi zato ob tej priložnosti tudi sama predlagam, naj predloge izboljšav vzame v razmislek in skladno s sklepom, sprejetim na Odboru za delo, družino, socialne zadeve in invalide, resno pristopi k celovitemu urejanju sistema socialnega varstva. Hvala lepa."
ParlaMint-SI_2009-04-01-SDZ5-Redna-04.u214,"[[...]]na ta način bi bolj produktivno prišli do tega. Ker jaz v teh, pravniki so nekoga očitno obtožili lažnega patriotizma, ministrica pa gledala na nas in želim slišati, kdo je obtožen lažnega patriotizma na tej strani. Hvala lepa."
ParlaMint-SI_2003-11-18-SDZ3-Izredna-35.u61,Hvala. Stališče poslanskega kluba LDS bo podal kolega Anton Anderlič. Prosim.
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.u55,Hvala lepa. Besedo ima Jožef Horvat. Izvolite.
ParlaMint-SI_2002-04-16-SDZ3-Redna-15.u112,"Hvala lepa. Besedo dajem predstavniku ministrstva za obrambo, državnemu sekretarju gospodu Janku Deželaku. Izvolite."
ParlaMint-SI_2009-03-02-SDZ5-Redna-03.u185,"Hvala lepa za besedo, gospod podpredsednik. Spoštovane gospe ministrice in ministri, spoštovane kolegice in kolegi! Enega ministra sicer ni tukaj, drugi pa je prisoten. V Državnem zboru se je v preteklosti že razpravljalo o alergenu ambrozija, vendar se žal tako rekoč nič ni ukrenilo v zvezi z zmanjšanjem njenega vpliva. Menim, da se do tega izredno nevarnega alergena ni pristopilo z vso resnostjo in pozornostjo. Treba se je zavedati, da je omenjeni alergen danes v precejšnji koncentraciji prisoten v vzhodnih predelih Republike Slovenije. V izredno visokem deležu ga najdemo predvsem v Prekmurju in Podravju, se pa neizprosno širi tudi v notranjost Slovenije. Verjetno dosedanje ugotovitve niso temeljile na celoviti obravnavi problema, saj se na vzhodu države z negativnimi vplivi ambrozije srečuje že vsak peti državljan. Med vsemi alergičnimi obolenji v Sloveniji je odstotek ambrozije ocenjen na več kot 30%. Nedvomno drži ugotovitev, da so se življenjski pogoji v pozno poletnih in zgodnje jesenskih mesecih na območju vzhodne Slovenije tudi zaradi ambrozije bistveno poslabšali. V primeru ambrozije gre za plevel, ki najpogosteje uspeva ob cestah, železniških progah, ob bregovih rek in potokov ter na zapuščenih njivah. Ob novi avtocesti med Mariborom in Lendavo smo lahko preteklo jesen zasledili prave nasade tega izredno agresivnega alergena. Omenjena rastlina kljub prvotno drugačnim strokovnim mnenjem povzroča vedno večjo škodo tudi na področju kmetijstva. Ta rastlinska vrsta se najhitreje širi predvsem na slabo vzdrževanih zemljiščih, ob cestah ter na območjih večjih gradbenih posegov v naravni prostor, od koder se nato širi tudi na kmetijska zemljišča. V zvezi z ukrepi v prid preprečevanja rasti in širjenja ambrozije ter pri ublažitvi njenih škodljivih vplivov bi morali združiti moči vsi trije javni sektorji, ki so neposredno povezani s posledicami širjenja alergena. To so po moji oceni predvsem resorji za zdravstvo, za okolje in prostor ter za kmetijstvo in morda še kdo. Sprašujem pristojna ministra, enega tudi v odsotnosti: Ali v okviru programov ministrstev želita pospešiti aktivnosti za zmanjševanja širjenja alergena že v tekočem letu? Kakšne konkretne ukrepe predvidevata v zvezi s tem? Hvala lepa."
ParlaMint-SI_2014-06-12-SDZ6-Izredna-69.u69,"Hvala lepa tudi vam. Imamo repliko. Gospod Zvonko Lah, izvolite."
