ID;text;tag_tamara;tag_katja;comments_tamara;comments_katja;flagged_tamara;flagged_katja;sent_tamara;sent_katja;chair;final_tag
ParlaMint-SI_2012-06-11-SDZ6-Redna-04.u339;Hvala lepa. Hvala za to aktualno vprašanje, ki govori, kako je včasih tudi sobivanje zahtevno. Kot vemo, je medved v skladu z Uredbo o zavarovanih prostoživečih živalskih vrstah žival s statusom zavarovane živalske vrste. Je vrsta, ki je tudi pod posebnim, strogim varstvom številnih konvencij in direktiv EU, najpomembnejši sta Bernska konvencija in Direktiva o habitatih. Republika Slovenija je tudi podpisnica teh konvencij, kar pomeni, da jih tudi mora spoštovati. V Sloveniji upravljanje z rjavim medvedom temelji na določilih strategije upravljanja z rjavim medvedom v Sloveniji, ki ga je sprejela Vlada Republike Slovenije leta 2002, od tukaj naprej pa na osnovi operativnih akcijskih načrtov, ki veljajo za določeno časovno obdobje in jih tudi sprejema Vlada Republike Slovenije. V Slovenije se za ravnanje vseh institucij in posameznikov na podlagi teh dokumentov trudimo dosledno zasledovati oba enakovredna cilja, dolgoročno ohraniti vrsto rjavega medveda skupaj z naravnim življenjskim okoljem in hkrati omogočati sobivanje, sožitje z ljudmi in pa tudi aktivnostmi. Kot vidimo, je včasih to, predvsem v pomladanskem času, zelo težko. Populacija rjavega medveda se v Sloveniji na podlagi izjem, ki jih dovoljuje omenjeni pravni dokumenti z raziskovanci, z nosilci, z možnostmi okolja, ljudmi, letno posega z odstrelom. Odstrel se izvaja v skladu s Pravilnikom o odvzemu osebkov rjavega medveda in volka iz narave, podlago za pripravo pravilnika in strokovno mnenje pripravi Zavod za gozdove Republike Slovenije, pisno stališče k temu strokovnemu mnenju pa poda Zavod Republike Slovenije za varstvo narave. Nato pa ta dokument pred izdajo pravilnika obravnavata še dve imenovani komisiji resornega ministrstva. Prva je strokovna, sestavljena iz strokovnjakov za upravljanje z rjavim medvedom, druga vključuje souporabnike prostora, kot so predstavniki skupnosti občin Slovenije, Združenje občin Slovenije, Zveze rejcev drobnic Slovenije, Kmetijsko-gozdarske zbornice Slovenije, Društva proti mučenju živali, Društvo za pravice živali in Uprave lova Lovske zveze Slovenije. Torej, cela vrsta teh deležnikov, ki se jih poskuša čim bolj enakopravno obravnavati in na koncu izdelati ta program odstrela. Kvota odstrela vključuje tako imenovani redni odstrel v lovni dobi in tudi tako imenovani izredni odstrel, to je pa kadarkoli potreba za to nastane in nastaja, kot vidimo, zaradi konflikta sobivanja medveda in človeka. V skladu z veljavnim pravilnikom je možno v obdobju do oktobra 2011 do septembra 2012 za to obdobje odstreliti 74 medvedov, do konca meseca maja pa je bilo odstreljenih 71 medvedov. To pomeni, da je od tukaj naprej do jeseni možen le izredni odstrel, da je redni odstrel in s tem uravnavanje populacije, glede na to, kar sem omenil, že narejen. Če pa bi prišlo do večjega števila izrednega odstrela, je to treba upoštevati potem v naslednjem obdobju. Vsak posamezni primer na terenu obravnavajo uslužbenci Zavoda za gozdove Republike Slovenije in na podlagi strokovnih kriterijev odločijo o podajanju predloga Agencije Republike Slovenije za tak predlog, da ga odobri ali pa ne odobri. Imenovana je tudi intervencijska skupina, ki vedno deluje, dosegljiva je 24 ur, odzivna na številki 112, 113 in v teh primerih tudi vedno odreagira. Teh neprijetnih dogodkov je bilo v preteklosti kar nekaj. Povprečje je tukaj nekje od enega do tri na leto, to je statistika zadnjih 30 let, v zadnjih 70 letih pa so bile registrirane 3 smrtne žrtve na tem področju, zadnja pa v 70. letih prejšnjega stoletja. Kot sem pa že v uvodu dejal, večina teh dogodkov se zgodi v pomladanskem času prihodov iz brlogov, ko odhajajo na odprta območja, kot so travniki, pašniki, ki so tudi blizu hrane, predvsem pa, ko se medvedka pojavi z mladiči. V nadaljevanju pa mogoče še kaj več tudi o tem, kaj še namen.;P_Neutral;N_Neutral;Very hard, although the theme may be uncomfortable, the substance is manly just facts about something. Could be anything really. ;Negative topic, speaker explains current arrangements which seems very procedural.;1.0;;Neutral;Neutral;FALSE;N_Neutral
ParlaMint-SI_2020-06-18-SDZ8-Redna-18.u146;Ja, naš etičen odnos do živali živali kaže, kakšni ljudje v resnici smo. Zdaj bodisi, da so nekateri mesojedi, drugi ne mesojedi, pa vendarle je treba se zavedati, da ko drugemu povzročamo bolečino, nismo nič boljši. Kot je prej omenjal Franjo, kmet je včasih imel odnos s svojo domačo živaljo in je bil določen ritual, danes so reje masovne, baterijske, razosebljene. In verjemite mi, tudi strastni mesojedci ne dobite vase nič pozitivnega, ko užijete strah, frustracijo in ta adrenalin iz živali. Žival se mora počutiti dobro. Da ne govorimo o domačih živalih, o katerih je govoril malo prej Židan. Jaz sem tik pred evtanazijo rešila svojega najboljšega prijatelja, s katerim sva preživela 12 let. In, veste, evtanazirati zdravo žival, ki je polna življenja in je željna samo gospodarja, ki ga lahko čaka dokler ga ne sreča, je nedopustno. Človek si jemlje neke pravice, ki mu jih stvarnik ni dal. Rekel je, da moramo spoštovati vsako živo bitje. In zato bom jaz podprla ta zakon in vedno in povsod bom na strani tega, da se ravna humano z vsakim živim bitjem, ki ga srečamo na svoji poti. Hvala.;Negative;Negative;Angry, negative and although in support of the amendment, still a very negative undertone. ;Even if the speaker supports the bill, it is to support changes of this current state, while the rest of the speech is fully negative. It is possible to also annotate this with M_Positive (as the sentiment changes with the last statement).;;1.0;Negative;Negative;FALSE;Negative
ParlaMint-SI_2020-05-29-SDZ8-Izredna-38.u222;Hvala lepa, predsedujoča, za besedo. Ne bom se ponavljala. Z predhodnim kolegom, ki, moram mu pritrditi, tudi v Stranki modernega centra bomo amandma z veseljem podprli, bi pa rada povedala, da se velikokrat, veliko funkcionarjev, zelo rado slika s prostovoljnimi gasilci, reševalci in podobnimi organizacijami. Velikokrat slišimo od funkcionarjev na raznih dogodkih kako se bodo oni dejansko zavzemali za njih, kako jim bodo stali ob strani, ko jih bodo najbolj potrebovali, a dejstvo je, da če se samo zavzemamo, to še ne pomenim, da smo jim dejansko tudi dali. In vprašanje, če bodo res ti funkcionarji za njih tudi resnično kaj naredili. Sama sem se v tem zelo kratkem času, ko sem poslanka, za gasilce in podobne organizacije zelo velikokrat ne samo zavzemala, ampak tudi že kaj naredila in veliko bom še naredila. In ko sem bila v sredo s strani predsednika Gasilske zveze Slovenije in poveljnika Gasilske zveze Slovenije obveščena o anomaliji amandmaja 68. člena, sem takoj pristopila v akcijo in v bistvu na odboru v sredo zvečer smo takoj opozorili, da je sprememba nujno potrebna, da so gasilci, prostovoljni gasilci, gorski reševalci, podvodni reševalci, jamarski reševalci, ki so delali na intervencijah v času epidemije COVID, tudi upravičeni do dodatka. Pa to ni plačilo za njihovo opravljeno delo, ampak to je zgolj nagrada, to je zgolj simbolična nagrada, da država na njih ni pozabila v trenutku, ko so oni opravljali eno veliko delo namesto države. In nisem predsedniku Gasilske zveze Slovenije in poveljniku Gasilske zveze Slovenije rekla na tistem sestanku, da se bom samo zavzemala za njih – ne, šla sem v resnično akcijo. In kot je povedal moj predhodnik, akcija, da je dokončana, ni odvisna samo od mene. Za uspešno akcijo, kot sem danes že velikokrat povedala, moramo stopiti vsi skupaj. In tudi vložitev amandmaja je plod skupne akcije, ki je danes, da se je to zgodilo, trajala še celo dopoldne, da smo jo uspešno izvedli. Zato bi se tukaj zahvalila javno vsem za konstruktivno sodelovanje in predvsem tudi ministru Mateju Toninu in državnemu sekretarju Vinkotu Gorenaku, ki sta mi nudila, danes mislim, da sem napisala Mateju Toninu, ko ga nisem mogla poklicati na telefon, da štejejo minute in me je poklical, da sva vložila, da smo lahko skupaj s koalicijskimi poslanci vložili predlagani amandma. Danes na glasovanju pri temu amandmaju se bo pokazalo ali se zavzemamo ali pa jih resnično podpiramo. Hvala lepa.;M_Positive;M_Positive;Although it all sounds positive and there is lots of thanks included, there are also some disses and also a question of support. ;Supprising shift in tone in the middle of the speech.;;;Positive;Positive;FALSE;M_Positive
ParlaMint-SI_2019-03-06-SDZ8-Redna-05.u23;Hvala, gospa ministrica za vašo predstavitev. Matično delovno telo je Odbor za pravosodje. Besedo dajem podpredsednici, mag. Meiri Hot. Izvolite, gospa poslanka.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2002-10-25-SDZ3-Redna-19.u138;Uskladitveni amandma imam tukaj, ker je treba najprej ugotoviti, da je zakon notranje neskladen, potem pa seveda lahko šele vložimo uskladitveni amandma.;N_Neutral;N_Neutral;Procedural;Not a lot of context with this one, seems very procedural, not sure if it has negative connotation. Could also be P_Neutral;;1.0;Neutral;Neutral;FALSE;N_Neutral
ParlaMint-SI_2007-07-09-SDZ4-Redna-30.u227;Hvala lepa. Proceduralno, poslanka Darja Lavtižar Bebler. Izvolite.;N_Neutral;P_Neutral;Agreed to be negative in sentiment?;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2012-07-17-SDZ6-Izredna-16.u99;Hvala za besedo. Spoštovani! Poslanska skupina Slovenske ljudske stranke bo podprla predlagani zakon, saj ocenjujemo novelo kot nujno in rešitve v njej kot pozitivne za zmanjšanje porabe javnih sredstev ter kot korak k racionalizaciji postopkov in odpravi določenih nejasnosti za lažje izvajanje zakona. Prostorsko načrtovanje in umeščanje objektov v prostor je zelo kompleksno in zelo pomembno, saj vpliva na kvaliteto življenja ljudi in pušča posledice v okolju, zato je zelo pomembno, da so pristojnosti in odgovornost natančno opredeljene in določene. Poseganje v prostor pomeni tudi poseganje v lastnino, v nepremičnine državljanov, zato zahteva čiste pravne rešitve in pravične postopke, saj lahko hitro trčimo ob človekove pravice in svoboščine. V demokratični pravni državi je treba zelo rahločutno odločati med tem, kaj je pomembneje, javni interes po razvoju ali človekova pravica do zasebne lastnine in nedotakljivosti premoženja. Zato je po našem mnenju pozitivno uvajanje večje odgovornosti investitorja za strokovno, učinkovito in pa seveda pravočasno pripravo državnega prostorskega načrta ter odpravo podvajanja pri pripravi dokumentacije. Veliko racionalizacijo glede časovnega poteka postopkov vsekakor pomeni tudi rešitev v 11. členu novele zakona, to je uvedba možnosti sočasne obravnave okoljskega poročila s strani varstvenih nosilcev urejanja prostora ter javnosti in občin v času javne razgrnitve osnutka državnega prostorskega načrta. Prepričani smo, da bi si tako rešitev želeli tudi na nivoju občin, ker se tem izgubljajo veliko dragocenega časa v tekmi za pridobitev investicijskih sredstev. Kot sem povedala v uvodu, bomo poslanci Slovenske ljudske stranke dopolnjen zakon z amandmaji koalicije podprli.;Positive;Positive;Support for something positive. ;;;;Positive;Positive;FALSE;Positive
ParlaMint-SI_2001-03-30-SDZ3-Redna-04.u13;Hvala. Jaz ne bi želel posegati v vašo pravico do obrazložitve glasu, ampak vas prosim, glede na to, da smo o tem že precej razpravljali, da se skušate v tej obrazložitvi čim bolj racionalno vesti, da bi vendarle ne ponavljali razprave. Naslednja obrazložitev glasu, gospod Sok.;Negative;Negative;'bolj racionalno vesti'' says enough.;A warning to the speaker on their inappropriate behaviour ;;;Negative;Negative;TRUE;Negative
ParlaMint-SI_2021-11-16-SDZ8-Redna-27.u201;Hvala lepa. Besedo ima predstavnica Vlade. Državna sekretarka, izvolite.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2002-06-21-SDZ3-Redna-17.u67;Hvala lepa za besedo. Ravno 1. člen govori o znesku, za katerega naj bi dali poroštvo Slovenskim železnicam za najem kredita, torej za projekt, ki je za Slovenijo zelo pomemben. Gre za mednarodne povezave, gre za progo, ki nas povezuje z Avstrijo. Posodobitev prog je seveda nujnost, vendar iz informacij, ki so mi na razpolago, ugotavljam, da v preteklem letu praktično ni bilo namenjeno za rekonstrukcijo, za posodobitev nobenega denarja. Slovenske železnice so, kar se tiče finančnega stanja, na kolenih. Seveda, zadaj je država, ki lahko garantira železnice, kajti to je javna infrastruktura, to je javni promet, ki ga država mora imeti. Pri tem se državna podjetja, javna podjetja, pa tudi ostali obnašajo po svoje. Prevozi tovora gredo po cestah, s tem se obremenjujejo ceste, obremenjuje se zrak, pri prejšnji točki smo obravnavali problem izgorevanja fosilnih goriv. Znesek je izredno visok. Vse nepremičnine so pod hipoteko. Sedaj še nov kredit oziroma poroštvo. Iz finančne sposobnosti, kolikor nam je na razpolago, tega podjetja, iz njegovega nepremičninskega bogastva izhaja, da bo to poroštvo pravzaprav direktno padlo na državo, da se bo spremenilo v obveznost. To je samo še stvar časa. Zakon je lep, lepo napisan, samo kot poroštvo - to poroštvo, vam povem, se bo spremenilo v obveznost države, in to, po mojem mišljenju, še v obdobju, za katerega smo sprejeli proračun, torej leto 2002 in 2003. V zvezi s tem se torej ne zadovoljujem samo s pisnimi odgovori, ki bodo prišli po sprejetju - verjetno bodo kolegi poslanci in poslanke sprejeli ta sklep za poroštvo, ampak to nič ne pomeni - mi bomo dobili post festum odgovore na ta vprašanja, ki so za odločitev sila, sila pomembna. Sam menim, da bi morali imeti celo posebno razpravo v zvezi s stanjem Slovenskih železnic in v zvezi z razvojem Slovenskih železnic. To, kar se zdaj dogaja, ni v ponosSloveniji, daleč od tega. Hvala lepa.;Negative;Negative;Negative, especially the last part. ;;;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2020-11-18-SDZ8-Izredna-48.u362;Hvala lepa. Dr. Franc Trček v lastnem imenu.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2007-03-06-SDZ4-Redna-25.u168;"Spoštovane poslanke, spoštovani poslanci! Prosim, da zasedete svoja mesta. Nadaljujemo sejo zbora. In sicer prehajamo na prekinjene današnje točke dnevnega reda in sicer najprej na prekinjeno 17. točko dnevnega reda - to je na obravnavo predloga kandidata za ministra brez listnice, odgovornega za usklajevanje in spremljanje izvajanja strategije razvoja Slovenije. Preden preidemo na odločanje, prosim, da preverite vložene kartice in glasovalne naprave. Hvala. Prehajamo na odločanje o naslednjem predlogu sklepa: ""Za ministra brez listnice, odgovornega za usklajevanje in spremljanje izvajanja strategije razvoja Slovenije, se imenuje dr. Žigo Turka."" Kakšna obrazložitev glasu? Ja. Odpiram prijavo za obrazložitev v imenu poslanske skupine. Gospod Miran Potrč, izvolite, imate besedo.";P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2009-06-19-SDZ5-Redna-07.u213;Hvala lepa. Obrazložitev glasu, mag. Banko Grims. Prosim.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2014-05-19-SDZ6-Redna-25.u258;Hvala lepa. Bi še posredovali odgovor, gospod minister? Ne. Izvolite, gospod Krivec.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2015-10-20-SDZ7-Izredna-22.u32;Hvala lepa.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;FALSE;P_Neutral
ParlaMint-SI_2019-09-23-SDZ8-Redna-11.u94;Saj to je tisto – kako pa je Nemčija prišla do 24 vrečk? S prepovedjo ali z mehkimi ukrepi? Z mehkimi ukrepi je najprej šla, zdaj bodo šli pa v prepoved. Mi pa isto. Do 2021 imamo itak po direktivi prepoved, mi bomo v 2020, do konca leta bomo predstavili ta načrt. Še vseeno mislim, da je to, da daš ti nekaj časa pa da vsi vedo, da gre zares, potem veliko bolj efektivno, kot da mi zakonsko prepovemo, potem imamo pa celo vrsto težav na terenu. Mislim, da če pridemo do tja do konca 2021, bo kar dober uspeh. S tem da v prvi polovici leta še ti naši sporazumi, ki smo jih podpisali, niso delovali. Tako da jaz sem zdaj predvideval na podlagi prvega polletja, koliko bomo na koncu leta imeli porabe, upajmo, da sem rekel preveč.;M_Negative;Negative;I guess could also be M_Positive, but its just seem to mellow. ;;;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2004-01-29-SDZ3-Redna-33.u140;Prosim, kolega Anderlič. Bom dal besedo tudi kolegu Školču, če gre za to vprašanje, ker najprej bomo to razčistili.;N_Neutral;N_Neutral;Procedural;;;;Neutral;Neutral;TRUE;N_Neutral
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.u17;Hvala lepa. Besedo ima poslanski kolega Anton Anderlič. Izvolite.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2015-11-20-SDZ7-Izredna-24.u23;Končali smo s predstavitvijo stališč poslanskih skupin. Prehajamo na splošno razpravo poslank in poslancev o predlogu priporočila. Najprej se je k besedi javil eden od predlagateljev, to je mag. Anže Logar. Imate besedo.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2015-11-17-SDZ7-Redna-13.u208;Jaz bi se zahvalila sekretarki za 20-minutno podučevanje. Sem zelo vesela, da sem si zdaj razjasnila vse cenzuse, vse, kar narobe govorim, odgovora pa nisem dobila. Jaz prosim, Vlada še ima čas, da konkretno odgovori: kdaj bosta oba pogoja hkrati izpolnjena, 2,5-odstotna rast BDP in stopnja delovne aktivnosti 1,3? Pa prosim, ne mi govoriti o Zujfu pa o tem, kaj se je naredilo leta 2012, ko se je ta Zujf sprejemal. Nehajte se izgovarjati na nekaj, kar je bilo, kar je danes konec. Dve leti in pol in je konec. Vi pa ste se od 2009 do 2012 tako zadolžili, da je bilo treba sprejeti takšne ukrepe. Zdaj pa govorite, tudi tukaj v parlamentu poslušamo, ne vi, ampak v parlamentu poslušamo, kako je gospodarska rast, kako dobro živimo, vedno bolje bomo živeli. Prosim, povejte mi, kdaj bodo vaši varčevalni ukrepi predvidoma oziroma kdaj bosta oba pogoja izpolnjena in kakšne bi bile štipendije in otroški dodatki, če bi veljal Zujf oziroma če ta zakon danes ne bi bil sprejet, ki ga vi postavljate. Kakšne bi bile državne štipendije in otroški dodatki s 1. 1. 2016, seveda je veljala po Zujfu omejitev, ki ga je sprejela naša vlada, res je, ker so bili takrat takšni pogoji, da je bilo treba to sprejeti. In vam to očitno ustreza. Ker zdaj govorite, da podaljšujete Zujf. Ne, ga ne podaljšujete. Zujf se konča s 1. 1. 2016, vi pa postavljate nove pogoje. Kdaj bodo ti pogoji izpolnjeni in kakšni bodo, še enkrat vas sprašujem in odgovorite mi konkretno, državne štipendije, otroški dodatki, če ta zakon ne bo sprejet. In prosim, ne podučevati, samo dajte mi odgovoriti.;Negative;Negative;Sarcastic.;"Ohhh sarcasm is strong with this one. And also, accusations disguised as ""questions"".";;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2009-07-14-SDZ5-Redna-08.u39;Hvala lepa. Besedo ima mag. Majda Potrata.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2010-01-26-SDZ5-Redna-13.u159;Proceduralni predlog imam. To se pravi, da je treba zamenjati obrazložitev. V primeru, če pa obrazložitev stoji, ki je v celoti oprta na poziv Računskega sodišča, je pa treba spremeniti napovedni stavek oziroma glavo te zahteve za razrešitev. Jaz predlagam, da se predsednik Vlade odloči o eni varianti, to se pravi, na podlagi 13. člena Zakona o vladi, in to napiše z enim stavkom, razrešujemo gospoda Erjavca iz političnih razlogov. Ali pa popravi zgoraj napoved in bi napisali, da na podlagi tega in tega člena zakona o Ustavnem sodišču predlaga to in to. In potem stoji obrazložitev. Predlagam, spoštovani predsednik Vlade, glede na to, da ste tukaj, da imate tudi izkušnje iz parlamentarnega dela, to lahko sicer na tej seji tudi ustno, tako da to zadevo uskladimo, da odstranimo te sence dvoma, ki enostavno [[...]];Negative;Negative;Procedural, request for expolenation, could be sarcastic. ;Proposal, but charged and directly insulting the chair.;;;Negative;Negative;FALSE;Negative
