id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
1338,"In od tu do tja ne more priti, če onadva nista med sabo povezana na koruptivni način, pokvarjeni način, na roparski način in s krajami.",2023-04-23 23:40:02,,,Negative,2023-04-18 08:32:36,,,Negative,,,Negative,0
1339,"Te apetite – mislimo v Združeni levici – je treba v kali zatreti, dopolnilno zavarovanje ukiniti in ga nadomestiti z neko pravično javno dajatvijo.",2023-04-23 23:40:11,,,Negative,2023-04-18 08:33:44,,"First part very negative, second positive that prevailes.",M_Positive,,I agree with Tamara,Negative,1
1340,"To je tudi povezava z evropskim konceptom, v angleščini se reče making work pay, torej da narediš to, da se mora delo izplačati.",2023-04-23 23:40:19,,,P_Neutral,2023-04-18 08:34:05,,,P_Neutral,,,P_Neutral,0
1341,"Ni le nesposobna in neučinkovita, obstajajo zelo resni indici za koruptivna delovanja te vlade in povezave z mednarodnimi kriminalnimi omrežji.",2023-04-23 23:40:23,,,Negative,2023-04-18 08:34:32,,,Negative,,,Negative,0
1342,"Prvič, na mizo ste pa postavili kozarec zelo neškodljive cedevite.",2023-04-23 23:40:47,1.0,what? no idea what this means,N_Neutral,2023-04-18 08:35:14,,Sarcasm,Negative,,"Ok yes, I agree that missing context is a bit much",N_Neutral,1
1343,"In seveda smo v Levici zato sopodpisali zakon, ki ga obravnavamo danes, ki to razmerje nekoliko izboljšuje.",2023-04-23 23:40:57,,opinion clear,Positive,2023-04-18 08:35:25,,,Positive,,,Positive,0
1344,"Slep je, kdor se s petjem ukvarja,« sem že rekla, »Kranjec moj mu osle kaže.",2023-04-23 23:41:04,,,Negative,2023-04-18 08:35:54,,Sarcastic quotations,Negative,,,Negative,0
1345,"In če z drastičnim znižanjem posegamo v ta resor, potem sem resno zaskrbljen.",2023-04-23 23:41:09,,,Negative,2023-04-18 08:36:05,,,Negative,,,Negative,0
1346,"Ko in če boste priznali Palestino, boste državljanom Republike Slovenije prepovedali potovanje v Sveto deželo, boste to onemogočili.",2023-04-23 23:41:17,,,Negative,2023-04-18 08:36:15,,,Negative,,,Negative,0
1347,"Reforma plačnega sistema v javnem sektorju iz leta 2008, ki je poenotila način določanja plač v celotnem javnem sektorju, je bila v tistem času občudovanja vreden pogajalski dosežek.",2023-04-23 23:41:30,,,P_Neutral,2023-04-18 08:36:33,,,Positive,,"Implied opinion, but neutral",P_Neutral,1
1348,"Zato apeliram na vas, da to podprete, da tisti ljudje, ki so se toliko trudili vsa ta leta, da identificirajo svoje lastne žrtve, dobijo podpore vlade.",2023-04-23 23:41:41,,,P_Neutral,2023-04-18 08:37:12,,Plead for support of positive changes,Positive,,"Implied opinion, but neutral",P_Neutral,1
1349,"Hvaležen sem tudi varuhu, da na te zadeve opozarja.",2023-04-23 23:41:47,,,Positive,2023-04-18 08:37:47,,Procedural? Too weak to be fully positive,P_Neutral,,I guess fully expressed opinion,Positive,1
1350,"Prmejduš, jaz tega z mojim vedenjem jusa, ki so me ga naučili tukaj v Ljubljani, ne znam razložiti.",2023-04-23 23:41:56,,,Negative,2023-04-18 08:38:11,,Sarcasm,Negative,,,Negative,0
1351,"Če boste dokazali, da je šlo za nepravilnosti pri legalni trgovini z orožjem, ki jo opravlja država z vsemi pooblastili - vsaka vam čast.",2023-04-23 23:42:12,,some sarcasm,N_Neutral,2023-04-18 08:38:54,,Sarcasm,Negative,,To me this is still fully negative with expressed opinion,Negative (S),1
1352,"Na podlagi poročila o stanju okolja za leto 2002 lahko ugotovimo, da je nacionalni program varstva okolja iz leta 1999 že zastarel.",2023-04-23 23:42:21,,,Negative,2023-04-18 08:39:31,,,N_Neutral,,Statement with negtaive connotation,N_Neutral,1
1353,"Vendar jaz osebno pričakujem več, in se mi zdi, da tudi gospodarstvo.",2023-04-23 23:42:40,,"a bit weak, despite opinion",N_Neutral,2023-04-18 08:39:52,,"Expressed opinion, but very tame negative",N_Neutral,,,N_Neutral,0
1354,"Ne vem, kaj bi jim vi še dali – zlato uro z vodometom po možnosti, ali kaj, jaz ne razumem.",2023-04-23 23:42:51,,sarcasm,Negative,2023-04-18 08:39:59,,,Negative,,,Negative,0
1355,"Kot sem povedal, mi nismo nikoli gojili in tudi danes ne, simpatij, da je zdaj tudi tukaj prisotno Računsko sodišče.",2023-04-23 23:43:05,,,N_Neutral,2023-04-18 08:40:10,,,Negative,,"To me this is explicit opinion, maybe a bit weak but still negative towards the topic.",N_Neutral,1
1356,"Posebej je poudaril pomen kohezivne vloge družboslovnih in humanističnih ved, še več, poudaril je, da so tovrstne raziskave za uspešnejše izvajanje politike evropske unije nujne.",2023-04-23 23:43:13,,,P_Neutral,2023-04-18 08:40:39,,,Positive,,"Ohters opinion, but very positive...so I am not sure if we should label it as neutral",P_Neutral,1
1357,"Namreč, revni financira bogatega, da ta postaja še bogatejši.",2023-04-23 23:43:19,,,N_Neutral,2023-04-18 08:41:05,,Ideological statement,Negative,Implied opinion. ,"I guess a statement, but charged and negative",Negative,1
1358,"Naslednje predvsem tako, da so poročila pripravljena strokovno in nepristransko in da se zagotavlja enaka obravnava revidirancev.",2023-04-23 23:43:32,,,P_Neutral,2023-04-18 08:41:17,,,P_Neutral,,,P_Neutral,0
1359,"Druga točka našega nestrinjanja z ratifikacijo, sicer manj pomembna, je bil način postavitve in delovanje uprave jedrske elektrarne.",2023-04-23 23:43:37,,,Negative,2023-04-18 08:41:29,,,Negative,,,Negative,0
1360,"Cilj zakona za zagotovitev ločitev države in verske skupnosti na eni strani in enakopravnost verske skupnosti na drugi strani, to je tudi moje videnje v zakonu in tega podpiram.",2023-04-23 23:43:49,,support,Negative,2023-04-18 08:41:48,,,Positive,Big mistake.,I still think this is fully positive with expressed opinion,Positive,1
1361,V obeh sta poškodovanca utrpela hude poškodbe s trajnimi posledicami.,2023-04-23 23:43:53,,,Negative,2023-04-18 08:41:58,,,N_Neutral,,I agree with Tamara,Negative,1
1362,"Glasoval bom proti zato, ker verjamem, da je Slovenija z obnovljivimi viri energije bogata država.",2023-04-23 23:44:13,,"1. negative, 2. positive",M_Positive,2023-04-18 08:45:20,1.0,,Negative,,Agree with Tamara,M_Positive,1
1363,"Delo inšpekcijskih služb na terenu je izredno pomembno, saj jim že obstoječa zakonodaja daje jasna določila, kako in kaj, in to prakso je treba prekiniti.",2023-04-23 23:44:23,,,P_Neutral,2023-04-18 08:46:43,,"First part positive, second negative. Also missing context",M_Negative,Confused. ,"I am confused here due to the topic of the sentence, would like to discuss",M_Negative,1
1364,"A, ne, ne, ne, ne, to je levičarska zarota, kihanje v rokav, desničarji ne bomo kihali v rokav.",2023-04-23 23:44:28,,,Negative,2023-04-18 08:46:51,,,Negative,,,Negative,0
1365,"Prepričana sem, da boste skupaj z mano, če ne na glas, pa vsaj v mislih ponovili zaprisego o izbiri nenasilja.",2023-04-23 23:44:35,,,P_Neutral,2023-04-18 08:47:08,,,Positive,,I agree that it is a statement,P_Neutral,1
1366,Naloge nacionalne medijske institucije so bistvenega pomena za slehernega državljana in prebivalca v Republiki Sloveniji.,2023-04-23 23:44:40,,,P_Neutral,2023-04-18 08:47:31,,,Positive,,Statement,P_Neutral,1
1367,Sveta dolžnost poslank in poslancev bi morala biti spoštovanje človekovih pravic in empatija do spoštovanja človekovih pravic.,2023-04-23 23:44:46,,,P_Neutral,2023-04-18 08:48:54,1.0,"Neutral, but could go either way in terms of sentiment deviation. But as it deals with positive topic, I would say P_Neutral",P_Neutral,,,P_Neutral,0
1368,"Višina pomoči, ki je bodo deležni, je odvisna od tipa zemljišča in njegove velikosti.",2023-04-23 23:44:56,,nothing negative,P_Neutral,2023-04-18 08:49:03,,,P_Neutral,,,P_Neutral,0
1369,"Po zaupanju v pravosodje je Slovenija med 28 članicami Evropske unije na 24. mestu, pravosodju zaupa samo okoli 30 % ljudi.",2023-04-23 23:45:14,,especially the ending very negative.,Negative,2023-04-18 08:49:20,,,N_Neutral,,"I guess but it states facts, so I am not sure...",N_Neutral,1
1370,"Bil je pobudnik zelene in trajnostne obveznice Republike Slovenije, kar je julija 2021 vodilo v izdajo prve trajnostne obveznice Republike Slovenije.",2023-04-23 23:46:05,,,P_Neutral,2023-04-18 08:49:50,,,P_Neutral,,,P_Neutral,0
1371,"Veste, minister, to vam lahko verjame samo nekdo, ki verjame tudi to, da svizec zavije čokolado.",2023-04-23 23:46:14,,sarcasm,Negative,2023-04-18 08:50:03,,Sarcasm,Negative,,,Negative,0
1372,"Da sistem obrambe lahko deluje, morajo odlično sodelovati tri osebe: predsednik Vlade, minister za obrambo in pa načelnik Generalštaba Slovenske vojske.",2023-04-23 23:46:23,,statement,P_Neutral,2023-04-18 10:05:49,,,P_Neutral,,,P_Neutral,0
1373,"Hočem povedati, da so nekateri uspehi lahko tudi deljivi.",2023-04-23 23:46:43,,what does that mean? - context,N_Neutral,2023-04-18 10:06:32,,"Statement, but has a bit of a negative, accusatory tone.",N_Neutral,,,N_Neutral,0
1374,"Vendar pa lahko ugotovimo, da je ostala vsebina daleč od dolgo pričakovane reforme centrov za socialno delo, ki je za zagotavljanje učinkovite socialne države tudi nujno potrebna.",2023-04-23 23:46:50,,,N_Neutral,2023-04-18 10:07:57,1.0,"Could also be purely negative, but it is still a statement",N_Neutral,,,N_Neutral,0
1375,"V tem kontekstu se tudi ne strinjam z naglico nočne seje, 30 ur, porabljenih za rebalans proračuna, na koncu koncev vidimo, da je to jalovo delo.",2023-04-23 23:46:58,,,Negative,2023-04-18 10:08:05,,,Negative,,,Negative,0
1376,"Dobro bi bilo, da se vdaj po 20. letih ponovno osveži spomin, da se te stvari ne pozabi.",2023-04-23 23:47:05,,,P_Neutral,2023-04-18 10:11:25,,,P_Neutral,,,P_Neutral,0
1377,"Kot smo navajeni v tej državi, imamo volitve vsako leto in kot se je začelo, ne bomo imeli sploh več rednih volitev, ampak vedno bodo izredne.",2023-04-23 23:47:12,,,N_Neutral,2023-04-18 10:11:33,,,Negative,,To me this opinion is heavily implied if not explicit due to the ending of the sentence,Negative,1
1378,"Kolegice in kolegi, molk je zgovoren, krivda je enaka.",2023-04-23 23:47:17,,,Negative,2023-04-18 10:11:38,,,Negative,,,Negative,0
1379,"Ja, zelo dobro je, kot je bilo danes rečeno, da saj to mora država plačati.",2023-04-23 23:47:27,,statement,N_Neutral,2023-04-18 10:12:09,,"First part positive, second part negative, that prevailes",M_Positive,,"I am still leaning toward M label, but would like to discuss",M_Positive,1
1380,"Seveda se od takrat zadeva ni čez noč čarobno spremenila, vendar je pomagalo.",2023-04-23 23:47:46,,"1. negative, 2. positive",M_Positive,2023-04-18 10:13:28,,"First part slightly negative, second positive.",M_Positive,,,M_Positive,0
1381,"Sklepi, kot jih predlagajo koalicijske stranke, se nam pa zdijo popolnoma zavajajoči, neresni in odvračajo pozornost od tiste resnice.",2023-04-23 23:47:51,,,Negative,2023-04-18 10:13:37,,,Negative,,,Negative,0
1382,"Vendar na veliko razočaranje se rebalans odprave tega izvirnega vzroka, greha za nastanek te razlike med prihodki in odhodki ne loteva, vlada se tega ne loteva.",2023-04-23 23:47:56,,,Negative,2023-04-18 10:13:47,,,Negative,,,Negative,0
1383,Te težave je treba odpravljati in sanirati na različne načine.,2023-04-23 23:48:07,,,P_Neutral,2023-04-18 10:13:53,,,N_Neutral,,Neutral statement,P_Neutral,1
1384,O tem zakonu je že tekla na tem mestu debata.,2023-04-23 23:48:19,,nothing inherently negative,P_Neutral,2023-04-18 10:13:59,,,N_Neutral,,Neutral statement,P_Neutral,1
1385,"Okrog jo obrnimo pa recimo tako, zaslišanja, mučenja in likvidacije v Murglah, v hiši Milana Kučana, pošteni državljani.",2023-04-23 23:48:28,,,Negative,2023-04-18 10:14:09,,,Negative,,,Negative,0
1386,"Zelo neusmiljeno je živeti sredi Sahare, kjer temperature ponoči padejo krepko pod minus in čez dan se povzpnejo na 45 stopinj.",2023-04-23 23:48:34,,,N_Neutral,2023-04-18 10:15:10,1.0,"Statement, that I would consider neutral, but the ""zelo neusmiljeno"" makes me think the sentiment is negative. But, as said, could also be n_neutral.",Negative,,I guess still a statement,N_Neutral,1
1387,Zaradi egoističnih strankarskih interesov ste pripravljeni očitno požgati in zažgati tudi državo.,2023-04-23 23:48:38,,,Negative,2023-04-18 10:15:19,,,Negative,,,Negative,0
1388,"Očitek povzročene politične škode Slovenije v odnosih s Kosovom in gospodarskimi podjetji, ki s Kosovom poslujejo, je ponovno abstrakten, nekonkretiziran in celo absurden.",2023-04-23 23:48:45,,,Negative,2023-04-18 10:16:52,,,Negative,,,Negative,0
1389,"To so primerne rešitve, ki potegnejo, ki jih ljudje uporabijo, ki imajo nek učinek, ki imajo nek cilj na koncu.",2023-04-23 23:48:51,,,P_Neutral,2023-04-18 10:18:08,1.0,"Word usage makes me think it is positive (from speaker standpoint), but without additional context it is still very much a statement.",P_Neutral,,,P_Neutral,0
1390,"Starši oziroma sorodniki zato ne bi otrok oziroma dedičev prikrajšali za delež dediščine, raje ljudje prikrajšajo sebe, čeprav bi jim ta denar vsaj malo olajšal vsakdan.",2023-04-23 23:49:00,,,N_Neutral,2023-04-18 10:20:04,,Heavily implied speaker position,Negative,,Statement,N_Neutral,1
1391,"In to je že v tem trenutku, v tej Sloveniji, ob takšnih medijih degradacija.",2023-04-23 23:49:14,,strong negative words,Negative,2023-04-18 10:20:09,,,Negative,,,Negative,0
1392,Štirideset tisoč podpisov je res bilo na lahek način zbrano.,2023-04-23 23:49:21,,,P_Neutral,2023-04-18 10:20:50,,Seems accusatory to me but further context needed,N_Neutral,,"Here I am leaning toward N_Neutral than P_Neutral, to be discussed",P_Neutral,1
1393,"Pojem prava in država, sta neločljivo povezana, zato se moramo vprašati, kaj sploh pomeni ta pojem pravne države.",2023-04-23 23:49:30,,question,P_Neutral,2023-04-18 10:21:03,,,N_Neutral,,agree with Tamara,P_Neutral,1
1394,To kaže na nemoč sedanje vladne garniture in šibkost vladne koalicije v Državnem zboru.,2023-04-23 23:49:36,,,Negative,2023-04-18 10:21:09,,,Negative,,,Negative,0
1395,"Mi smo z vsemi deležniki v pretežni meri v dogovorih, poslušamo njihove potrebe, poskušamo najti rešitve.",2023-04-23 23:49:42,,,P_Neutral,2023-04-18 10:21:16,,,P_Neutral,,,P_Neutral,0
1396,"Če me spomin ne vara, je ta plan bil tudi že v času vlade Marjana Šarca in se je tudi to dalo v proračun.",2023-04-23 23:49:49,,,N_Neutral,2023-04-18 10:21:26,,,N_Neutral,,,N_Neutral,0
1397,Spremembe zakona o visokem šolstvu so potrebne tako za oblikovanje več visokošolskih središč kot tudi za same pristojnosti visokošolskih središč.,2023-04-23 23:49:56,,,P_Neutral,2023-04-18 10:21:42,,,P_Neutral,,,P_Neutral,0
1398,"S Krko se pa, gospod Veršnik, ne igrati.",2023-04-23 23:50:15,,"implied opinion, a bit threatning",Negative,2023-04-18 10:21:47,,,Negative,,,Negative,0
1399,"Poleg tega nas je pravobranilstvo seznanilo, da je ta moment v okviru državnega pravobranilstva države evidentiranih prek 600 milijard zahtevkov za obveznosti države, ki so v teku.",2023-04-23 23:50:25,,,N_Neutral,2023-04-18 10:27:34,,,N_Neutral,,,N_Neutral,0
1400,"Živali so takrat v šoku, strah jih je, trpijo bolečino in se počutijo nemočne.",2023-04-23 23:50:35,,very negative theme,Negative,2023-04-18 10:27:39,,,Negative,,,Negative,0
1401,"Morda bi se osredotočil na zunanjo politiko, vezano na Evropsko unijo, ker to pač na nek način najbolj poznam.",2023-04-23 23:50:41,,,P_Neutral,2023-04-18 10:27:46,,,P_Neutral,,,P_Neutral,0
1402,"V Slovenski demokratski stranki smo zelo jasno povedali, da se to lahko briše z zakona, ker s tem problema dela na črno ne bomo rešili.",2023-04-23 23:50:50,,,Negative,2023-04-18 10:27:57,,,Negative,,,Negative,0
1403,"To je nenormalno, to je neživljenjsko, to je necivilizirano, da se s takšno kaznijo nekoga uniči na način, da izgubi premoženje.",2023-04-23 23:50:53,,,Negative,2023-04-18 10:28:03,,,Negative,,,Negative,0
1404,"Mi vsi skupaj bi se morali še kako potruditi, da bi te zadeve tudi na takšen način rešili.",2023-04-23 23:50:58,,,P_Neutral,2023-04-18 10:28:11,,,N_Neutral,,I agree with Tamara,P_Neutral,1
1405,"Resolucijo sprejemam, amandmajev ne bom podprl in s tem je za mene zadeva ad acta.",2023-04-23 23:51:13,,1. positive 2. negative,M_Negative,2023-04-18 10:29:28,1.0,"The first part implies that he accepts one part of the solution, but not the other one. However the word usage shows a very negative tone.",Negative,,I agree with Tamara,M_Negative,1
1406,"Občina je tista, ki bi morala reči - če že zgradimo bazen, potem je prispevek za tiste, ki mislite pristopiti k temu, toliko in toliko.",2023-04-23 23:51:20,,,P_Neutral,2023-04-19 12:18:39,,Accusation,Negative,,Here I would change to N_Neutral as it is still negative in connotation,N_Neutral,1
1407,"Ne morete mimo tega, da bi vendarle v teh štirih letih pa zasnovali sistem za menedžerje, ki bi bil skladen.",2023-04-23 23:51:32,,,N_Neutral,2023-04-19 12:19:44,,,Negative,,"Slightly accusatory, but still a statement",N_Neutral,1
1408,"In ko govorimo o integriteti, pomeni ta izraz tudi moralni značaj, značaj neokrnjenih vrlin, zlasti v odnosu do resnice in poštenja, pokončnost, poštenost in iskrenost.",2023-04-23 23:51:39,,,P_Neutral,2023-04-19 12:19:54,,,N_Neutral,,I agree with Tamara,P_Neutral,1
1409,"Gospod Rezman je prej govoril, da je pot v pekel tlakovana z dobrimi sklepi.",2023-04-23 23:51:56,,someone elses opinion,N_Neutral,2023-04-19 12:20:04,,Sarcasm?,Negative,,"Someone elses opinion, but sarcasm...",Negative (S),1
1410,"Ne glede na to, da je bil pobudnik delno kriv tudi sam, saj si ni uredil prebivanja po zakonu o tujcih, jih težko razumljiva naglica policistov.",2023-04-23 23:52:03,,,Negative,2023-04-19 12:20:24,,,Negative,,,Negative,0
1411,"Hkrati bi z razbremenitvijo državnih cest tudi zmanjšali stroške vzdrževanja le-teh, kar tudi ni nepomembna postavka.",2023-04-23 23:52:10,,,P_Neutral,2023-04-19 12:20:32,,,P_Neutral,,,P_Neutral,0
1412,"Zgodilo se bo to, kar ugotavljamo prav tako v občini oziroma v krajih, od koder prihajam.",2023-04-23 23:52:30,,,Negative,2023-04-19 12:21:00,,"Statement, seems to have negative connotation",N_Neutral,,"I am not sure here, am between labels",N_Neutral,1
1413,"Izvoz je nižji za 7-odstotnih točk, uvoz pa za 2-odstotni točki.",2023-04-23 23:52:35,,,N_Neutral,2023-04-19 12:21:05,,,N_Neutral,,,N_Neutral,0
1414,"Predsednik Fiskalnega sveta je opozoril, da je sprememba okvira netransparentna, saj ni ustreznih spremljajočih proračunskih dokumentov, zato obstaja negotovost in so ocene Fiskalnega sveta le indikativne.",2023-04-23 23:52:50,,,Negative,2023-04-19 12:21:39,,"Not very strong negative sentiment, but still negative",N_Neutral,,I agree with Tamara,Negative,1
1415,"Če se spomnite, smo ravno glede ZUJF s tem opozorili Ustavno sodišče, ki je 26 tisočim upokojencem vrnilo z odločbo oziroma zahtevalo vračilo odvzetega dela pokojnin.",2023-04-23 23:53:04,,,N_Neutral,2023-04-19 12:22:22,,"Postive change, but statement",P_Neutral,,Here I do not see negative connotation.,P_Neutral,1
1416,"Dejstvo je, da mladi in inteligenca zapuščajo Slovenijo.",2023-04-23 23:53:25,,"negative theme, although no opinion",Negative,2023-04-19 12:22:27,,,Negative,,,Negative,0
1417,"Zakon, ki ga imamo danes na mizi, je korak ravno v smeri, da do teh prepotrebnih 10 tisoč javnih neprofitnih stanovanj sploh lahko pridemo.",2023-04-23 23:53:33,,,P_Neutral,2023-04-19 12:22:54,,"Not very strong position, more a statement and positive",P_Neutral,,,P_Neutral,0
1418,"Čeprav je bila tu mišljena ena konkretna prodaja, vile Bled verjetno.",2023-04-23 23:53:52,,nothing inherently negative,P_Neutral,2023-04-19 12:23:00,,,N_Neutral,,I still sense negative connotattion here,N_Neutral,1
1419,"Če tega vlada ni mogla ugotoviti, potem ne vem, zakaj govorimo o tem, da je to dobro za zdravje, da bodo ljudje nehali kaditi in piti.",2023-04-23 23:54:03,,,N_Neutral,2023-04-19 12:23:19,,,Negative,,I don't think this is neutral,Negative,1
1420,In bilo jih je treba seveda tudi uskladiti in izpogajati z Evropsko komisijo.,2023-04-23 23:54:08,,,P_Neutral,2023-04-19 12:28:16,1.0,"Very neutral statement, the fact that it needed to be negotiated, seems a bit negative to me.",N_Neutral,,Agree that it is statement,P_Neutral,1
1421,Nekdo ti nekaj brezplačno da in ti to zavrneš in ga zato celo izločiš iz razpisa.,2023-04-23 23:54:14,,,Negative,2023-04-19 12:29:21,,,Negative,,,Negative,0
1422,"Me pa veseli, da je policija, če je to, kar je bilo malo prej rečeno, zdaj na prvem mestu po temu, komu se zaupa.",2023-04-23 23:54:20,,,P_Neutral,2023-04-19 12:29:36,,,Positive,,Explicit opinion,Positive,1
1423,"Ugotovljeno je, da cela vrsta državljanov, ki so kadilci, Slovenci nismo nehali manj kaditi, ampak smo začeli kaditi substitute.",2023-04-23 23:54:32,,statement,N_Neutral,2023-04-19 12:29:48,,,N_Neutral,,,N_Neutral,0
1424,"Ni to neka nevihta, ki bo minila, potem bo pa spet sijalo sonce in se bomo ukvarjali z običajnimi zadevami.",2023-04-23 23:54:45,,"1. negative, 2. pisitive",M_Positive,2023-04-19 12:29:55,,,Negative,,"The first part negates the second, so I would stick with negative",Negative,1
1425,"Tako da če bi bila res iskrena želja, da bi se pogovarjali o tem, bi predlagatelji prišli s tem zakonom takoj po volitvah.",2023-04-23 23:54:53,,,N_Neutral,2023-04-19 12:30:05,,,Negative,,"I don't think this is neutral, as it seems (IMO) very pointed",Negative,1
1426,Drugi najbolj problematični dejavniki poslovanja ene šestine pri podjetjih – neučinkovitost državne administracije.,2023-04-23 23:55:18,,,N_Neutral,2023-04-19 12:30:17,,,N_Neutral,,,N_Neutral,0
1427,"Povrniti se morajo pravice do letnega dodatka ter izvajanje pravice v višini, kot jo določa 136.b člen ZPIZ-1 pred uveljavitvijo ZUJF.",2023-04-23 23:55:26,,,P_Neutral,2023-04-19 12:31:08,1.0,"Very neutral, could be either p or n. But as is, it seems to have a negative connotation",N_Neutral,,I agree that it is positive in connotation,P_Neutral,1
1428,"To je dokaz erozije parlamentarizma, ker se parlamentarna manjšina ne more sprijazniti s tistim, kar je bilo v zakonodajnem postopku sprejeto.",2023-04-23 23:55:30,,,Negative,2023-04-19 12:31:18,,,Negative,,,Negative,0
1429,To je seveda zaželeno in nekaj kar spada v te šole.,2023-04-23 23:55:35,,,P_Neutral,2023-04-19 12:31:22,,,P_Neutral,,,P_Neutral,0
1430,"Najbolj žalostno je, da bo vlada teh 266 milijonov evrov z nižanjem davkov zapravila, ne da bi dvignila gospodarsko rast in ne da bi odpravljala brezposelnost.",2023-04-23 23:55:45,,negative theme,Negative,2023-04-19 12:31:33,,,Negative,,,Negative,0
1431,"Zadeve naj se raziščejo in če je bilo kaj narobe, naj se to obsodi, obtoži ali kakorkoli drugače.",2023-04-23 23:55:53,,,P_Neutral,2023-04-19 12:32:14,1.0,,Negative,,"I am doubing both labels here, seem to be more N_Neutral than anything else",N_Neutral,1
1432,"To je že dolgi pogled, ki ga imajo samo nekateri najbolj sposobni.",2023-04-23 23:56:09,,just has a negative vibe,N_Neutral,2023-04-19 12:32:32,,,P_Neutral,,I agree with negative vibe,N_Neutral,1
1433,"Pri tem bomo vztrajali tudi glede na dogovor, da naj bodo novi sedeži organov in institucij v novih državah članicah Evropske unije.",2023-04-23 23:56:25,,,P_Neutral,2023-04-19 12:32:45,,,P_Neutral,,,P_Neutral,0
1434,"Ni prvič, da v tem državnem zboru govorimo o problemih podeljevanja koncesij.",2023-04-23 23:56:31,,,N_Neutral,2023-04-19 12:33:14,,"Still, accusatory but a statement",N_Neutral,,,N_Neutral,0
1435,"V LMŠ vidimo sredstva, vezana na Načrt za okrevanje in odpornost, kot izrazito pomembna.",2023-04-23 23:56:40,,opinion clear,Positive,2023-04-19 12:33:20,,,Positive,,,Positive,0
1436,"Zaradi tega, da bi na več področjih nehali izumljati toplo vodo in desetkrat definirali eno in isto stvar, ampak da lahko z eno rešitvijo pokrijemo več področij.",2023-04-23 23:56:57,,a bit of sarcasm,N_Neutral,2023-04-19 12:34:13,,"First part negative, second positive",M_Positive,,I agree with Tamara,N_Neutral,1
1437,"Gospe in gospodje, danes se sooča Slovenija z varnostnimi izzivi, ki so neprimerljivo večji, kot so bili kadarkoli od osamosvojitve naprej.",2023-04-23 23:57:02,,,Negative,2023-04-19 12:34:20,,,Negative,,,Negative,0
1438,"Strinjamo se torej vsi, da je neustrezna višina neprofitne najemnine, ki se ni usklajevala že od leta 2007 dalje, eden glavnih krivcev za neurejen in abnormalen stanovanjski trg.",2023-04-23 23:57:09,,,Negative,2023-04-19 12:34:47,,"Statement, negative tone",N_Neutral,,"Not sure, to me this is still statement confirming that everyone agrees one the main problem being xy.",N_Neutral,1
1439,Po podatkih je tega že več kot 25%.,2023-04-23 23:57:24,,'je tega že več'' sounds negative,N_Neutral,2023-04-19 12:35:01,,,N_Neutral,,,N_Neutral,0
1440,"In začnejo vsi svojo zgodbo recimo takole: mi imamo srečo, imamo odličen kolektiv.",2023-04-23 23:57:32,,,P_Neutral,2023-04-19 12:38:31,1.0,"So many ways to interpret this: seems sarcastic at first, but at the same time it is a statement, with positive topic;",P_Neutral,,,P_Neutral,0
1441,"Sedaj, način izplačevanja, ko govorimo o stečaju, prisilni poravnavi, pa določa drugi zakon, zakon o prisilni poravnavi, stečajih, likvidaciji v 160. členu.",2023-04-23 23:57:49,,statement,P_Neutral,2023-04-19 12:38:41,,,N_Neutral,,Just factual statement,P_Neutral,1
1442,"Tega do danes nekako ne moremo javno razkriti, kdo so bili tisti ministri, ki so odobravali plasman depozitov v ti dve banki.",2023-04-23 23:57:57,,,N_Neutral,2023-04-19 12:38:54,,,Negative,,"A bit weak but I don't think this is neutral, on the other hand I agree it is statement like",Negative,1
1443,"In ko govorite o istem čolnu, iz rumene rakete [[...]] [[Izklop mikrofona.",2023-04-23 23:58:17,1.0,"transcription error, nothing inherently negative",P_Neutral,2023-04-19 12:40:13,,"?? Half of sentence missing, so I assume nothing positive. But as it is missing, I would say it is neutral.",N_Neutral,,I agree with Tamara,P_Neutral,1
1444,"Če smo odkriti, po vseh teh razpravah več nimamo kaj pametnega povedati.",2023-04-23 23:58:22,,,N_Neutral,2023-04-19 12:40:20,,,N_Neutral,,,N_Neutral,0
1445,"To pa ni rečeno oziroma lahko dopuščamo tudi možnost, da se bo ta zadeva spremenila, da je to zgolj okvir v katerem se bodo vodile zadeve drugače.",2023-04-23 23:58:49,,hopeful,P_Neutral,2023-04-19 12:40:49,,,P_Neutral,,,P_Neutral,0
1446,"In za tako občino, kot je moja, kjer smo podedovali 5,5 milijona evrov dolgov, je to fantastično velik denar.",2023-04-23 23:59:21,,"1. negative, 2. positive",M_Positive,2023-04-19 12:40:59,,,Negative,,"I think there is no positive part in this sentence, and that it is fully negative",Negative,1
1447,"Tu imamo podrejene obveznice Abanke, ki so jih vlagatelji kupovali s tem namenom, ker so zaupali slovenskemu bančnemu sistemu, slovenskim bankam.",2023-04-23 23:59:44,,could be N_neutral.,P_Neutral,2023-04-19 12:41:09,,,N_Neutral,,To me this still feels slightly leaning toward negative. But could also be P_Neutral,N_Neutral,1
1448,Pri 14-ih negativnih mnenjih od 15-ih pač ne moreš biti srečen.,2023-04-23 23:59:51,,,Negative,2023-04-19 12:41:14,,,Negative,,,Negative,0
