ID,Text,Annotation,Comments,Flag,Chair,Annotation values
ParlaMint-SI_2009-09-22-SDZ5-Redna-09.u300,Ne morete nadaljevati. Porabili ste svoj čas in še 4 sekunde. Obrazložitev glasu dr. Vinko Gorenak.,Negative,"Could also be N_Neutral if we take this just as a warning. But given the “in še 4 sekunde”, I think this is just pure negative.",,TRUE,
ParlaMint-SI_2012-09-24-SDZ6-Redna-06.u288,"Hvala za besedo. Spoštovani! V nedavni hudi nesreči balona na Barju so se pokazale številne pomanjkljivosti tudi pri delu razmeroma nove Javne agencije za civilno letalstvo, ustanovljene leta 2010. Evidentno je bilo, da omenjena agencija ni bila pripravljena na tovrstno krizno situacijo, pa tudi njena nadaljnja ravnanja so bila razmeroma nepovezana in kontradiktorna. Po zapletih glede dovoljenj za komercialne polete balonov so pred nekaj dnevi brez dovoljenj ostali tudi jadralni padalci in zmajarji, seveda pri opravljanju zračnih prevozov za plačilo in oziroma ali najem. Vse skupaj ravno nima veliko zveze z balonarsko dejavnostjo, toda glede na nedavno nesrečo do neke mere razumem skrb za varnost v civilnem letalskem prometu. Toda delovati po principu najprej prepoved, potem pa postopno iskanje določenih rešitev, je ukrep, ki si ga ta panoga nikakor ne zasluži. S komercialnega in turističnega vidika je še posebej v Posočju, pa tudi na ostalih hribovitih območjih Slovenije, to ena izmed panog v velikem porastu. Od tega namreč živijo mnogi kampi in ostale nastanitvene kapacitete, gostinska dejavnost, te storitve pa imajo v svoji ponudbi tudi številne turistične agencije. Skratka, znova se je izkazalo, da se na problem nismo znali odzvati z nekega racionalnega vidika, temveč določen problem rešujemo na najbolj neprimeren način; tudi tako, da marsikoga nič krivega in nič dolžnega prikrajšamo za del zaslužka. Zato vas, spoštovani minister, sprašujem: Ali ste uvedli nadzor nad delom Javne agencije za civilno letalstvo in kakšni ukrepi sledijo na tem področju? Ali boste temu problemu namenili toliko pozornosti, da v vmesnem času, ko se vzpostavljajo nova pravila na področju civilnega letenja, ne bo nastajala gospodarska škoda v eni bolj perspektivnih turističnih panog v Sloveniji? Hvala.",Negative,,,FALSE,
ParlaMint-SI_2001-12-19-SDZ3-Redna-11.u159,"Hvala za besedo. Rad bi opozoril, da je bil predlog vlade obraten od predloga, ki ga je dal matični odbor, in sicer, da se besedilo, kot je navedeno tukaj, ohrani in ne črta. Govorimo o 7.a členu iz zakona o jamstvu Republike Slovenije za obveznice, izdane zaradi sanacije slovenskih železarn. Ta 7.a člen omogoča Republiki Sloveniji, da lahko kadarkoli odkupi obveznice, izdane s strani slovenskih železarn, pred njihovim dospetjem. Ocenjujemo, da je opcija predčasnega poplačila obveznic značilnost vrednostnega papirja, ki jo je ta vrednostni papir dobil s tem 7.a členom, in je ne glede na njegovo pravno kvaliteto primerno, da se ta 7.a člen iz zakona, ki sicer preneha veljati s sprejemom današnjega zakona, vendarle ohrani. Hvala lepa.",N_Neutral,"Call to keep one of the articles in the bill, seems to be slightly negative.",,FALSE,
ParlaMint-SI_2003-04-23-SDZ3-Redna-25.u152,"Hvala lepa. Mislim, da obstaja neko obče pravilo, ki velja za večino poročil, predloženih v obravnavo državnem zboru. Njihov skupni imenovalec je precej zapisniški, faktografski pristop, torej nizanje nekih dejstev, ki ne vedno izluščijo bistvene vizije ali pa sistemske rešitve. To poročilo se sicer razlikuje, je precej podrobno. Ima že vnaprejšnjo moralno podporo. Zagotovo ni za vrsto aktivnosti, ki so sicer imanentne delokrogu komisije, njihove delovne obveznosti tako rekoč, čeprav ob natančnem branju poročila so tudi presežek, vsaj če podrobno beremo tiste sklepe, ki jih je komisija sprejemala tekom svojega dela z zelo vehementnim zamahom. Razumem, da so nekateri ti sklepi plod opažanj tudi številnih obiskov komisij v tujini, s tem da poudarjam, da tovrstni praksi za razliko od drugih ne oporekam. Vprašanje pa je, če lahko komisija na določenih mestih celo sugerira ali kar določa, katera institucija potrebuje oziroma celo, koliko potrebuje - recimo - sredstev za svoje delovanje. Če bi se sklicevali na način subvencioniranja in iskanje pomoči zamejskim in izseljeniškim organizacijam, vemo, da se potrebe določajo s pomočjo predlogov, ki temeljijo na razpisih in na predlogih ekspertnih komisij - če govorim vsaj za eno ministrstvo, ki posreduje kar nekaj subvencij za delovanje na področju kulture. Skratka, na način javnih razpisov in na način opredeljevanja ekspertnih komisij do vlog, ne pa na način uslišanja predlogov različnih komisijskih sugestij. Če recimo povzemam tako magnetograme samega zasedanja kot tudi nekatere sklepe, kjer komisija predlaga določeno število sredstev za konkretne naloge, ki - še mimogrede, če beremo odgovor vlade na te sklepe iniciative za tak subvencije - iz samih institucij v tujini sploh niso prišle. Govorim o primeru zavetišča Rožmanov dom. Vendar bi opozorila še na drugi del poročila, to je priloga, ki jo je posredovala vlada na pobude same komisije. Ob branju pojasnil odgovora vlade na številne sklepe komisije, lahko pozoren bralec ugotovi, da gre večkrat za mogoče ne najbolj dobro informiranje same komisije, kaj pravzaprav zajema delo urada, predvsem urada za Slovence v zamejstvu in po svetu, pa tudi, katere ukrepe sicer vlada sprejema na tem področju. Tovrsten- zagotovo pomanjkljiv - pretok informacij med Gregorčičevo in Šubičevo morebiti celo botruje kakšnemu preuranjenemu sklepu ali preveč vehementnemu, ki temelji na, po mojem, po branju tega poročila, predpostavki, da gre za nenatančno poznavanje v določenih primerih določenih zakonskih ukrepov, okvirov. Recimo, če se referiram na zakon o upravnih taksah, o državljanstvu, o visokem šolstvu, o uresničevanju javnega interesa na področju kulture, ali ki temelji celo na nerazumevanju in neinformiranju o delu samega urada, ki -recimo, kot berem njegovo poročilo in verjamem mu - že pripravlja predloge zakona o Slovencih po svetu, kjer beremo, da so postopki že stekli etc., hkrati imamo pa tu predloge same komisije, da naj to steče. Skratka, dve različni informaciji, ki, predpostavljam, izhajata iz tega, da se oba resorja ali telesi včasih ne najbolje informirata. Vendar če grem k sklepom, ki jih predlaga komisija v današnjem poročilu, naj omenim oziroma naj opozorim na sklep številka 3, ki navaja, da naj vlada pripravi ustrezne ukrepe, ki bi podpirali lažje vračanje Slovencev v matično domovino, in izpostavi oziroma da prednost tistim - seveda, sama sem tako brala sklep, mogoče je bil drugače mišljen, ampak vendarle -, ki naj da prednost tistim, ki bi lahko prispevali k vsesplošnemu razvoju Republike Slovenije. Ob tem sklepu zagotovo velja opozoriti na neenakovreden pristop do izseljencev; skratka, da se ga razumeti tako, da tisti, ki nam bi bili bolj koristni, bi morali imeti pri vračanju prednost pred tistimi običajnimi, ki ne bi bili zdomci oziroma izseljenci, ki ne bi bili zmožni dovolj prispevati k vsesplošnemu razvoju Slovenije. Najbrž mi bodo predlagatelji pojasnili, da velja brati tudi drugače, zagotovo pa je moje branje tako. Rada bi pokomentirala še sklep, ki govori o dopolnitvi resolucije o položaju avtohtonih slovenskih manjšin v sosednjih državah v luči vstopanja Slovenije v Evropsko unijo. Ta sklep zagotovo prinaša nujen razmislek, ki se mu morebiti do sedaj nismo niti dovolj dobro posvečali. Mogoče celo obstaja kakšna ""past"", naj rečem v navednicah, ki bo v prosti Evropi morebiti poslabšala status zamejskih Slovencev. Načeloma naj bi padec meje prinašal proste tokove, toda naj zveni še tako paradoksalno, padec lahko prinese tudi utopitve, da ne rečem,izbris razlik, ki manjšino definirajo in seveda tudi ohranjajo v njej nematičnih državah. Tem dimenzijam se še nismo dovolj posvetili in prav je, da razmišljamo o njih tudi znotraj tega sklepa, kot je formuliran. Četrti sklep komisije, predzadnji sklep, apelira na trenutne reformatorje državne uprave, ki spreminjajo status vladnih uradov. V to diskusijo - vsi se je boste dobro spomnili - smo se parlamentarci vključevali ob sprejemanju zakona o državni upravi. Ne enkrat, večkrat je bilo postavljeno vladi vprašanje oziroma ministrstvu za notranje zadeve, naj predoči scenarij in videnje transformacije ključnih vladnih in ostalih služb v sestavi ministrstev oziroma naj predoči njihove spremembe. Odgovorov nam niso dali, razen načelnih posplošitev o racionalizaciji in defikuizaciji vladnih uradov. Sem sodi tudi urad za Slovence po svetu, ki je podobno kot ostali uradi medresorsko, zagotovo medresorsko, medministrsko telo, v katerega se projicirajo različna ministrstva in njihove službe. Ali lahko ohrani avtonomijo v današnjem pomenu delovanja urada potem, ko bo organ v sestavi, je vprašanje, na katerega bi morali odgovoriti ob sprejemanju zakona - nekoč; težje ali pa sploh nemogoče - danes. Pri tem bi opozorila še na zadnji amandma - da se ne bom vključevala - na zadnji amandma, ki ga je podpisal predlagatelj Jožef Školč, ki ga pozdravljamo, ki ga tudi jaz pozdravljam, s tem da bi opozorila, da zakon o zagotavljanju vidnosti in slišnosti programov RTV Slovenija, kot ga je predlagal nekoč v prejšnjem državnem zboru poslanec Hvalica, pravzaprav nalaga izpolnitvi razširjenosti vidnosti in slišnosti na območjih, kjer živi slovenska narodna manjšina, javnemu zavodu RTV Slovenija. V svojih skromnih osmih členih je delež javnega zavoda RTV Slovenija jasno opredeljen, kje in na kakšen način mora določiti okvire postavitve tehnične infrastrukture, kje zagotovi sredstva, vlada pa je določena v 7. členu, da le suportira financiranje. Tako da bi veljalo mogoče definirati nekoliko drugače ta amandma. Hvala lepa.",Negative,"Might not be the strongest negative, but seems to be consistently negative.",,FALSE,
ParlaMint-SI_2012-02-14-SDZ6-Izredna-07.u5,"Spoštovani predsedujoči, dragi kolegice in kolegi, lepo pozdravljeni! Danes zjutraj smo se s kandidatko za generalno sekretarko sestali in se pogovorili. Zastavili smo ji številna, tudi neprijetna vprašanja. Moram reči, da je bil ta sestanek kvaliteten, ploden in da na podlagi tega sestanka smo se mi tudi odločili, da bomo glasovali za generalno sekretarko. Ob tej priložnosti bi rad omenil še naslednjo stvar. Ko je na zadnjem Kolegiju potekala razprava o tem, kdaj naj bo volitev generalne sekretarke, smo nekateri vodje poslanskih skupin predlagali kljub vsemu, da bi se te volitve opravile po predstavitvi. To se mi zdi nekako smiselno in pravilno, in to smo tudi dosegli in mislim, da je to prav. Na podlagi teh razgovorov smo se odločili tako, kot smo se odločili. Še zadnji komentar. Ne bi želel, da bi se iz tega ustvarjala kakšna velika zgodba. Takoj po Kolegiju smo lahko v medijih brali, kako se pojavljajo prve razpoke v novih vladni koaliciji, kako nova vladna koalicija ni usklajena glede generalne sekretarke. Rekel bi samo to, velike zgodbe tukaj ne bo, nam pa morate dati priložnost, da se o stvareh vendarle posvetujemo, pogovorimo in tudi dogovorimo.",M_Positive,"Some negative critique on the media covering, but overall very positive otherwise.",,FALSE,
ParlaMint-SI_2007-03-09-SDZ4-Redna-25.u38,"Hvala lepa, gospod predsednik. Ob tej razpravi velja mogoče več besed, kot gospodu Rantu, nameniti temu, kar smo tu slišali. Začel bi s tem, da SDS očitno je in se obnaša kot oblastna stranka. Uporablja preizkušene, bodite pozorni, bom zelo natančen, boljševistične metode. Govor vodje poslanske skupine izdaja, da mu je bližje, kot demokratična razprava, vloga tožilca stranke. In to stranke, ki ima v posesti vso oblast in ki ima s tem v posesti tudi vso resnico. Zato moramo biti res pozorni do metod, ki krojijo odločanje v tem Državnem zboru in ki jih uveljavlja, bom tudi sam rekel, tako imenovana demokratska stranka. Kaj počne? Najprej navrže sum, da je nekaj narobe. V naslednjem trenutku že zatrjuje, da je to res, ker, pazite, tisti, ki je bil osumljen, obtožen ni pravočasno in verodostojno ovrgel vseh sumov. To je metoda. Če je v pravni državi veljalo načelo, da je nekdo nedolžen, če se mu ne dokaže krivda, je tako imenovana demokratska stranka uveljavila maksimo, da je kriv tisti, ki ne zmore dokazati svoje nedolžnosti. Kaj vse smo danes tu poslušali? Odločamo o predlogu, da bi guverner bil gospod Rant. Kolegi govorijo o napakah, ki naj bi jih storil viceguverner Nučič. Ali je mogoče nekomu drugemu pripisati napake, zaradi katerih potem tretji ni izvoljen. Obnašamo se, kot da je to mogoče. Slišimo, da je bil kriv Rant, če ne kriv, da je bil sokriv. Poglejte, kaj govori ta jezik, da se Državni zbor spreminja v sodišče. Jaz temu nasprotujem, zato to govorim. Kaj je naslednji korak? Če danes brez sence dvoma izrekate sodbe, pričakujem, da boste jutri pisali zaporne naloge. To je logičen naslednji korak. Take stranke, kjer je bila koncentrirana vsa oblast, poznamo. Res jih poznamo, na našo srečo, ali pa srečo vsaj moje generacije iz učbenikov in zgodovine. Upam, da se to ne bo ponovilo. Poglejte, danes je proti koncu svoje razprave gospod Tanko rekel, da je gospod Rant, to je bilo drugič, ko je bil omenjen, ""del tega nezakonitega in ignorantskega odnosa Banke Slovenije do Državnega zbora"". Se pravi Banka Slovenije deluje nezakonito in ignorantsko. Takrat sem se čudil, zakaj ni predlagal ukinitve Banke Slovenija, ampak temu čudenju je zelo hitro naredil konec kolega Petek. Takrat sem videl, da je mogoče gospodu Tanku samo zmanjkalo časa, da bi to misel speljal do konca. Gospod Petek je že poslal v stečaj, če sem si prav zapomnil policijo, sodstvo, tožilstvo, danes pa še Banko Slovenije in predsedstva in predsednika republike. Edino, kar ostane čisto v tej državi je tako imenovana Demokratska stranka, edino, vse drugo gre v stečaj. To pa veste, da je bilo že enkrat narejeno in temu bom rekel, tej močni koncentraciji oblasti so sledile zelo hude zlorabe, ki so pustile posledice, bom rekel civilizaciji človeštva.",Negative,,,FALSE,
ParlaMint-SI_2016-02-28-SDZ7-Redna-15.u42,"Predsedujoči, hvala za besedo. Spoštovana državna sekretarka, kolegi in kolegice! V 2. členu slovenske ustave piše, da je Slovenija pravna in socialna država, in dokler bo tako, bo morala država skrbeti za določene pravice, ki jih državljani uživamo tako na socialnem in zdravstvenem področju. Predlog predlagateljev seveda ima neko logiko in oni pravijo, da ne jamrajo in ponujajo rešitve, ampak to ni rešitev, to je samo ena od idej. Rešitev bi bila, če bi na drugi strani to, kar bi država bodisi čez proračun bodisi zdravstvena blagajna izgubila, pripeljali notri na nek drug način, to je potem rešitev. To, kar predlaga predlagatelj, Nova Slovenija, je zgolj polrešitev. Dali ste za primer, koliko na primer eno podjetje, ki izplača 812 evrov božičnice, od tega delavec prejme malo manj kot 500 evrov. Že res, ampak za kaj gredo ti prispevki? Ti prispevki gredo za vse socialne in zdravstvene pravice, ki jih uživamo, pa naj jih samo nekaj naštejem. Pokojnina je ena od teh zadev; starševski dopust, porodniški dopust, plačana bolniška odsotnost, nadomestilo za primer brezposelnosti. Povejte tistim, ki ostanejo brez dela, da ne bodo več prejemali na primer nadomestila za brezposelnost ali pa bo to njihovo nadomestilo bistveno manjše. Že zdaj ni veliko. Subvencije vrtca, brezplačen študij itn. Pa na zdravstvenem področju: brezplačne zdravstvene storitve, brezplačna zdravila, brezplačni medicinski pripomočki. Saj to stane in vse to država na nek način plačuje bodisi iz proračuna, kjer bom rekel, dopolnjuje vsako leto pokojninsko blagajno, zato da upokojenci dobijo svoje pokojnine, in na drugi strani zdravstvena blagajna oziroma blagajna Zavoda za zdravstveno zavarovanje Slovenije, ki se financira iz zdravstvenih prispevkov in plačuje za vse zdravstvene storitve, ki jih državljani koristijo. Ta vaš predlog, ta vaša ideja je seveda dobra, ampak na drugi strani ne moremo ignorirati dejstev, da iz naslova prispevkov za zdravstveno zavarovanje pride do izpada 300 milijonov; 300 milijonov manj denarja bi prišlo, v tem primeru seveda sprejetja tega zakona, v zdravstveno blagajno in 600 milijonov manj bi prišlo v pokojninsko blagajno. Naj samo spomnim, da država Slovenija vsako leto v blagajno ZPIZ da cirka milijardo 400, milijardo 500. To se pravi milijardo 500 milijonov dodatnih sredstev, zato da se zagotavljajo zadostna sredstva za izplačilo pokojnin. Pri zdravstveni blagajni je ta zadeva še toliko bolj komplicirana, ker zdravstvena blagajna pa se ne more ne zadolževati, niti jo ne more država dofinancirati, ampak morajo s tistim, kar dobijo skozi prispevke, plačevati vse storitve. Govorili ste že, seveda pred časom smo govorili oziroma večkrat se omenjajo daljše čakalne dobe. Te daljše čakalne dobe so posledica seveda tudi premalega priliva, že danes premalega priliva v zdravstveno blagajno, in ta vaš predlog bi ta priliv še bistveno bistveno zmanjšal. Iz tega naslova tega vašega predloga, ker ne ponuja, kot sem rekel, te druge rešitve, kje pa nadomestiti denar v pokojninski in zdravstveni blagajni, seveda ne moremo podpreti. Hvala.",M_Negative,"Some positive points in the speech, but otherwise negative",,FALSE,
ParlaMint-SI_2009-04-01-SDZ5-Redna-04.u299,Hvala lepa. Besedo ima dr. Luka Juri.,P_Neutral,,,TRUE,
ParlaMint-SI_2017-09-20-SDZ7-Redna-33.u142,"Hvala za besedo. Tudi jaz sem slišala, da je bil ta odbor izjemno kooperativen, kar se sicer redko dogaja, in da je odbor sprejel celo dva od treh amandmajev, ki smo jih v Levici predlagali. Obe dopolnili bistveno izboljšujeta zakon, sploh sprememba prehodne določbe, s katero bomo zagotovili, da lahko kolektivne tožbe vložijo vsi, katerih zahtevki še niso zastarali. Torej tudi za oškodovanja, ki so se zgodila pred uveljavitvijo tega zakona. To je dobro, tako bodo lahko odškodnino zahtevali tudi tisti, ki so jih oškodovali, ko so najeli kredite v švicarskih frankih, in tudi oškodovanci pri požaru v Kemisu in tako naprej. Z vložitvijo kolektivne tožbe bodo vsekakor lahko bolj uspešni, kajti to jim bo skupinsko nekako lažje, ceneje. Ampak žal druga rešitev, ki je bila že sprejeta z amandmajem Levice in pomeni, da bi odgovornost za oškodovanje prevzela tudi država, občine in nosilci javnih pooblastil, kljub temu da ni povsem nobenega utemeljenega razloga, da kolektivne tožbe ne bi bilo možno vložiti zoper državo, in kljub temu da je minister rekel, da gre tukaj samo za politično odločitev, kljub temu da je bil amandma že sprejet na odboru, koalicija zdaj želi to določbo črtati. Ni mi jasno, zakaj bi bila kakšna razlika med ljudmi, ki jih je opeharila banka kot varčevalce in kreditojemalce, in državo, ki je državljane opeharila pri izbrisu obveznic. Bodimo pošteni. Zakaj bi diskriminirali oškodovance? Država pa je predvsem tista prva, ki mora sprejeti odgovornost, kajti to izhaja tudi iz ustave. Pravica do povračila škode zaradi protipravnega ravnanja izhaja iz 26. člena, in zato res ne vem, zakaj si je koalicija tokrat premislila. Zato mi amandmaja koalicije, ki črta to določbo, nikakor ne podpiramo. Nasprotujemo temu, da se država, ki bi morala biti vzor, izogiba sprejemanju odgovornosti. Podpiramo svoj amandma, s katerim bi se področje uporabe razširilo na področju okoljevarstva. Veseli nas, da je ministrstvo po katastrofi na Vrhniki v zakon vključilo tudi področje varstva okolja. Vemo, kako je to v zadnjem času pomembno in kakšnim podnebnim spremembam in okoljskim katastrofam smo priča, vendar smo prepričani, da je ministrstvo vendarle na tem področju naredilo premalo. Zakaj? Predlog trenutno omogoča vložitev kolektivne tožbe le za uveljavljanje odškodnine zaradi povzročitve okoljske nesreče. S takšno dikcijo pokrijemo na primer Kemis, ne pokrijemo pa vse ostale okoljske škode, zato v Levici predlagamo, da se to področje razširi tudi na odškodninsko odgovornost zaradi čezmerne obremenitve okolja in onesnaževanja okolja. Tako ne pokrijemo samo Kemisa, ampak tudi razne lafargee, cinkarne Celje in podobne primere. Tudi v teh primerih gre vedno za eno odgovorno osebo oziroma podjetje, ki ga vodi odgovorna oseba, oškodovancev pa je širši krog. Tudi tukaj gre za povzročanje škode in že zdaj je po zakonodaji možno zahtevati odškodnino. Torej ne vidimo nobenega razloga, zakaj ne bi omogočili tudi v tem primeru vložitve kolektivne tožbe. Tudi tukaj gre za primere, kjer bi bilo po našem mnenju treba poslati jasno sporočilo vsem onesnaževalcem, da bodo za povzročeno škodo odgovarjali. Tudi to je politična odločitev. Tudi nepravilnosti si zaradi tega ne bi privoščili tako pogosto, in če bi se bali teh tožb in če bi vedeli, da se jim to lahko zgodi, bi seveda bolj odgovorno ravnali do okolja in bi njihovo poslovanje že upoštevalo te določbe. Kot sem že rekla, amandmaja koalicije ne bom podprla. Želim si, da bi si koalicija znova premislila in bi pretehtala, da je država vendarle prva v vrsti tistih, ki morajo sprejeti odgovornost za protipravna dejanja. Hvala.",M_Negative,Overall negative with some positive interventions. Could also be directly Negative (as the second part is very negative),,FALSE,
ParlaMint-SI_2006-07-11-SDZ4-Redna-19.u250,"Hvala. Gospod Jožef Jerovšek, bo predstavil stališča poslanske skupine Slovenske demokratske stranke. Prosim.",P_Neutral,,,TRUE,
ParlaMint-SI_2011-04-19-SDZ5-Redna-27.u88,"Hvala lepa, predsedujoči. Spoštovani državni sekretar! Kako zanimivo je, da ko koaliciji kot tudi nepovezanim poslancem zmanjka tehtnih argumentov, nastopi potem trenutek žalitev, žaljivk, diskreditacij in tako naprej. Ne vem, česa vas je res strah. Diskreditirati besedilo tega zakona, idejo. Volivke in volivce vprašajte, boste videli, ali ocenjujejo, da bi bilo to smiselno ali ne, ni treba nas spraševati, pa boste spet dobili podobno preveritev, kot ste jo na zadnjem referendumu. In še bodo sledile takšne preveritve, če ne prej, tudi na volitvah. Če pogledamo dnevni red današnje seje oziroma te seje, kot je, ko je gospod Brulc omenil, kako tratimo čas s tem zakonom, koliko zakonov je takšnih, ki jih je pripeljala Vlada ali pa vi, koalicija, ki se spopadajo z gospodarsko krizo. Koliko jih je? Vidimo, kam so pripeljali taki zakoni, nekako vam je zmanjkalo besed. Res velikokrat se ukvarjamo s takimi zakoni, ki so škodljivi, ki dejansko prinašajo prav nasprotno, kot bi naše gospodarstvo potrebovalo. Ta zakon pa ni tisto. Tudi če bomo razpravljali dve uri ali pa celo tri ure, zaradi tega ne bo nič prikrajšanega, edino, če bi mogoče kdo v tem lepem popoldnevu raje delal tisto, kar ta zakon prepoveduje. Če gremo sedaj na samo vsebino. Zanimivo je stališče Poslanske skupine LDS, da jo moti, da je v komisiji novinar, da sta dva novinarja. Zanimivo. Kaj jih moti? Jih moti, da se s tem krši zasebnost posameznikov? Vsak, ki bo kandidiral za poslanca v primeru, da bi bil ta zakon seveda tudi sprejet, bo vedel, da ga to čaka. Tako kot čaka vsakega, da mora svoje premoženje predati protikorupcijski komisiji – evidenco pa vse tisto, kar je. Pa je tudi s tem, potem kršena zasebnost? Zanimivo je tudi, ko smo v Slovenski demokratski stranki predlagali zakon, da bi bilo premoženje vsakega funkcionarja javno objavljeno, kot je, ste zopet vsi gledali v tla pa nasprotovali temu zakonu. Zanimivo, transparentnost, ki jo tako poskušate zagovarjati, je za vas tujka, tuja beseda, ne razumete tega. Tudi vi, gospa Potrata, ne? Za vas sploh, vam bom prevedel potem, če bo potrebno. Zanimivo je tukaj tudi s strani SD. Kako je bil žaljiv gospod Levanič do vseh tistih, ki smo se podpisali pod ta zakon – tudi jaz sem se podpisal. Kot sem povedal, bi se velika večina Slovenk in Slovencev pod ta zakon podpisala. Je pa nekaj zanimivo, ko se tukaj razlaga, govori, od kod ideje, od kod sumi o uživalcih drog v vladnih vrstah. To se ni zgodilo v Slovenski demokratski stranki! To je bilo v medijih, verjetno upravičeno. Res je, da niso imeli sodnomedicinskih dokazov. Če ne verjamete, si poglejte na Youtubu, kjer je posnetek, ko se je delilo viktorje, ko je eden izmed znanih novinarjev eni izmed ministric te vlade na zelo simboličen način dal vedeti, kaj novinarska stroka ali pa novinarji vedo. Tako si ne zatiskajte oči, da ni v vrstah funkcionarjev uživalcev prepovedanih drog! Ta zakon nima samo tega namena, da bi se res vsak funkcionar, ki je na odgovornem delovnem mestu, testiral. Ta zakon je lahko za celotno družbo bistveno več – če bi bil v veljavi. Ne si zatiskati oči pred dejstvom, da je slovenska družba zelo izpostavljena drogam. Poglejte, koliko kriminalnih dejanj se iz leta v leto več odkrije. Z leta 2008 na 2009 je za 60 % več odkritih kriminalnih dejanj, preko tisoč 600 primerov. Ampak, kaj je tu še zanimivo – da je 80 do 90 % neodkritega kriminala! To pomeni, da se ta zadeva iz leta v leto kopiči, in to je zagotovo družbeno nesprejemljivo in je treba narediti vse, da se tudi to omejuje. In ravno ta javnost, da se funkcionarji testiramo – sam osebno nimam proti temu nič –, bi bila zelo koristna na tem področju. Zato menim, da je ta zakon smiseln in primeren. Glede očitkov nekaterih, da tega v pravnem sistemu Evropske unije ni. Tudi ko smo sprejemali zakon o prepovedi kajenja v javnih prostorih, kako ste bili v sedanji koaliciji proti temu, pa smo bili ena izmed prvih držav v Evropi! Kaj pa sedaj? [[...]] [[oglašanje iz dvorane]] [[...]]SD, ja! Ne govoriti, da je tukaj [[...]]Če je to lahko primer dobre prakse tudi za kakšno drugo evropsko državo, sem prepričan, da se bo to v nekem doglednem času tudi lahko dogodilo, da pa zaradi tega Slovenija ne bi smela tega imeti [[...]] Sam bom zakon podprl. Hvala lepa.",Negative,,,FALSE,
ParlaMint-SI_2006-12-19-SDZ4-Redna-23.u48,"Hvala za besedo, gospod predsednik. Odbor Državnega zbora Republike Slovenije za delo, družino, socialne zadeve, invalide je na 13. nujni seji dne, 15.12., obravnaval zahtevo Državnega sveta Republike Slovenije z dne, 29. 11., da Državni zbor Republike Slovenije ponovno odloča o zakonu. Odbor je bil seznanjen z zahtevo Državnega sveta, mnenjem Vlade Republike Slovenije o zahtevi in pa z mnenjem Zakonodajno-pravne službe. Predstavnik Državnega sveta je članom odbora predstavil vsebino, kot smo jo malo prej slišali. Zato je ne bom ponavljal. Predstavnica Vlade pa je predstavila pisno mnenje Vlade. Tudi ustno, s katerega je bilo razvidno, da se Vlada z obrazložitvijo razlogov predlagatelja o zahtevi za ponovno odločanje o zakonu, ne strinja. Zato predlaga Državnemu zboru, da Zakon o spremembi in dopolnitvi zakona o odpravljanju posledic dela z azbestom, ponovno sprejme. Zakonodajno-pravna služba Državnega zbora je preučila zahtevo Državnega sveta o ponovnem odločanju o Zakonu o spremembah in dopolnitvah zakona o odpravljanju posledic dela z azbestom. V zvezi z razlogi in zahteve za ponovno odločanje meni, da se nanaša na vprašanja, ki so vsebinske narave. Zato se v okviru svojih poslovniško določenih nalog do njih ne opredeljuje. Predstavnik predlagatelja zakona bo prav gotovo za mano svoj pogled na to zahtevo obrazložil. Zato je ne bom ponavljal v svojstvu, ki je bila podana na matičnemu odboru. V razpravi so nekateri člani odbora poudarili, da takega zakona ni mogoče podpreti, saj je bil do konca obravnave tako okleščen, da so pravice omejene le na osebe, ki so zbolele zgolj za mezotaliomom. Z zakonom se ne strinja niti opozicija niti prizadeti pa tudi ne strokovna javnost. Zato ni dovolj, da je to sicer res presedan v urejanju pomoči za okoliške prebivalce, saj je problematika mnogo širša. Po njihovem mnenju je treba pripraviti sistemski zakon. Zato bodo za nadaljnje urejanje te problematike predlagali razpravo tudi v okviru Odbora za delo, družino, socialne zadeve in invalide. Nasprotno pa so drugi člani odbora nasprotovali zahtevi Državnega sveta in izrazili podporo sprejetemu zakonu, saj so menili, da se je problematike treba lotiti odgovorno. S tem zakonom bo namreč že z letom 2007 omogočeno izplačilo odškodnin tistim, ki so zboleli za najhujšo obliko bolezni, ki jo lahko povzroči azbest. Nekateri pa so sicer izrazili podporo zakonu. Vendar so menili, da je reševanje te problematike res treba urediti v sistemskem zakonu, saj je takšno delno urejanje v tem zakonu nekonsistentno. Po končani razpravi so se članice in člani odbora opredeljevali tudi do predloženega sklepa, s katerim predlagajo Državnemu zboru, da pri ponovnem odločanju zakon potrdi. Sklep ni dobil večinske podpore oziroma ni bil sprejet, kajti za takšno odločanje je analogno kot v Državnem zboru treba na matičnem delovnem telesu zbrati absolutno večino. Hvala lepa.",P_Neutral,"Negative topics, but just an explanation of todays procedures and outcomes, does not carry any explicit sentiment.",,FALSE,
