ID,Text,Annotation,Comments,Flag,Chair
ParlaMint-SI_2014-12-17-SDZ7-Redna-03.u194,"V Poslanski skupini SMC bomo seveda glasovali za amandma. Glasovali bomo tudi za novelo. S predlaganim zakonom se podaljšuje rok za uskladitev spornih statusov zavarovancev. To bo pripomoglo k ohranitvi njihove dejavnosti, pripomoglo bo k ohranjanju delovnih mest, ki temeljijo na teh espejih, zagotovilo bo odpravo posledic, ki so nastale pri ugotavljanju lastnosti zavarovancev, skladno z izvajanjem določbe 406. člena zakona ZPIZ 2. Pozitivno je tudi, da je omogočeno uživalcem družinske pokojnine, ki so pridobili status študenta za študijsko leto 2014/2015, pa so diplomirali pred iztekom študijskega leta, da se jim pokojnine izplačuje tudi v tem vmesnem času. Zato ta predlog podpiramo. Hvala.",,,,False
ParlaMint-SI_2015-11-23-SDZ7-Redna-13.u107,"Gospod Jože Tanko, replika [[…]]",,,,True
ParlaMint-SI_2008-06-18-SDZ4-Redna-40.u27,Hvala. Mag. Milan M. Cvikl bo predstavil stališče poslanske skupine Socialnih demokratov. Prosim.,,,,True
ParlaMint-SI_2013-03-28-SDZ6-Redna-12.u64,"Spoštovani predsednik, predstavniki ministrstva, spoštovane poslanke in poslanci! Zakon o spremembah in dopolnitvah Zakona o dedovanju kmetijskih gospodarstev, ki ga danes obravnavamo, je tehnični zakon, ki le odpravlja praznino, ki je nastala s sprejetjem Zakona o evidentiranju nepremičnin, ki določa, da se od junija 2012 z zemljiškim katastrom ne vodijo več podatki o vrstah rabe zemljišč in o katastrskih kulturah ter katastrskih razredih. S tem je trenutno popolnoma onemogočeno izvajanje Zakona o dedovanju kmetijskih gospodarstev, ki določa kriterije za določanje obsega zaščitenih kmetij. Zakon o dedovanju kmetijskih gospodarstev je bil sprejet leta 1995 z namenom doseganja naslednjih ciljev: omogočiti prevzemniku, to je dediču kmetije, obstoj na tej kmetiji, preprečiti drobljene srednje velikih kmetij in tudi s tem zagotoviti gospodarsko utemeljeno kmetovanje, zagotoviti poseljenost prostora in obdelanost kmetijskih zemljišč ter izvajanje potrebnih del v gozdu. V Poslanski skupini Pozitivne Slovenije ocenjujemo, da je predlog zakona, ki ga obravnavamo, eden od pomembnih instrumentov kmetijske politike in je že pokazal merljive rezultate. Po našem mnenju lahko njegovo neizvajanje zelo negativno vpliva na obdelanost kmetijskih zemljišč. Pozdravljamo tudi odpravo administrativnega bremena za upravne enote, ki niso več zavezane k vodenju registra zaščitenih kmetij, in tudi uvedbo letnega poročanja o stanju na tem področju. Zaradi navedenega bomo v Poslanski skupini Pozitivne Slovenije predlagano novelo zakona podprli. Hvala.",,,,False
ParlaMint-SI_2014-04-01-SDZ6-Izredna-59.u244,"Hvala za besedo, gospa podpredsednica. Spoštovani zbor! Bom zelo kratek. Jaz sem svoje povedal v imenu Poslanske skupine Socialnih demokratov. Nočem torej pokvariti dobrega vtisa, ki je šel čez meje koalicije, zato bi rad samo poudaril, da pozivi za skupno izvedbo referenduma z evropskimi volitvami kažejo, da je Zakon o varstvu dokumentarnega in arhivskega gradiva ter arhivih zgolj talec strankarske volilne kampanje za evropske volitve. Hvala lepa.",,,,False
ParlaMint-SI_2013-07-05-SDZ6-Izredna-40.u31,"Hvala lepa. Besedo ima mag. Matej Tonin, za njim se pripravi dr. Vinko Gorenak.",,,,True
ParlaMint-SI_2001-07-05-SDZ3-Redna-07.u69,"Hvala lepa. Imamo še dva razpravljavca. In sicer, gospod Božič se je odpovedal razpravi, gospod Gaber in potem [[...]]Tudi odpovedal razpravi. Gospod Cukjati, izvolite.",,,,True
ParlaMint-SI_2018-03-22-SDZ7-Redna-39.u87,"Sledi predstavitev stališč poslanskih skupin. Besedo ima Poslanska skupina Stranke modernega centra, zanjo gospa Irena Kotnik.",,,,True
ParlaMint-SI_2001-09-26-SDZ3-Redna-08.u33,"Hvala lepa, gospod predsednik. Gospodu državnemu sekretarju se zahvaljujem za načelno pojasnilo, vendar treba bi bilo tudi stopiti na realna tla v tem smislu. Zadnjič smo govorili, koliko je bilo teh prijav, koliko jih je na sodiščih in kaj se z njimi dogaja. Mislim, da je preteklo dva meseca, bi me pa kljub temu zanimalo, če gospod direktor tega urada temu sledi in da nam poroča. Hvala lepa.",,,,False
ParlaMint-SI_2002-03-21-SDZ3-Redna-14.u68,"Ja, hvala lepa za besedo. Prav, da ste opozorili, da bodo vedeli potem predstavniki koalicije pravilno zamenjati tipko. Poglejte, bistvo amandmaja je v tem, da smatramo v Socialdemokratski stranki, da so postopki prodaje državnega premoženja, eden zelo pomembnih in ključnih postopkov, ki so opredeljeni v zakonu o javnih financah s to novelo. Zato smo tudi mnenja, da bi nespoštovanje teh postopkov oziroma nespoštovanje teh členov, ki smo jih sprejeli, oziroma ravnanje v nasprotju s temi členi, bilo treba vključiti v kazenske določbe zakona med hude kršitve, hujše kršitve. Zato predlagamo dopolnitev 107. člena zakona, ki govori o kazenskih sankcijah, in sicer predlagamo, da bi neposrednega ali posrednega uporabnika, se pravi, proračunskega uporabnika, doletela oziroma da je zanj zagrožena kazen, če pri prodaji ali oddaji državnega oziroma občinskega finančnega in stvarnega premoženja ravna v nasprotju z določbami tega zakona. Mislim, da je to treba vključiti. To se pravi, da so te določbe ne zgolj določbe, ampak da se nespoštovanje teh določb tudi sankcionira. To je zgolj neka minimalna varovalka in preventivna akcija, da le ne prihaja do kršitev postopka prodaje državnega in občinskega stvarnega in finančnega premoženja. Hvala.",,,,False
ParlaMint-SI_2002-03-27-SDZ3-Redna-14.u161,"Spoštovani kolega Tone Anderlič. V prvi rundi si dal čas kot argument za toliko hitrih postopkov. To mislim, da je nesrečen argument. Naj se zadeve v skladu s terminskim programom vlade pripravijo in naj ne padajo stvari na sejo kolegija ali še pozneje in so potem forsirane seje delovnih teles, nepripravljena mnenja, odlaganje točk, prelaganje točk in tako naprej. Nekatere točke so se tako selile iz seje v sejo. Glede dokazov si me mogoče res slabo slišal. Če bi jaz šel, nisem rekel, da jih ne bom ponavljal oziroma dajal. Če bi pa šel od seje do seje, bi pa nešteto primerov lahko pokazal, kako smo iz te ali iz kakšne druge poslanske skupine dokazovali, da ni nobenih izrednih razmer oziroma razlogov, da vlada od nas zahteva oziroma koalicija uveljavlja hitri postopek. Teh primerov je zelo veliko in bi veliko časa vzelo, če bi hotel vse našteti. Samo toliko. Skušam tudi vašemu upanju slediti.",,,,False
ParlaMint-SI_2016-05-18-SDZ7-Redna-19.u191,"Gospod Podkrajšek, replika, izvolite.",,,,True
ParlaMint-SI_2001-01-30-SDZ3-Redna-02.u20,"Hvala za besedo. Spoštovane poslanke in poslanci! Torej, če natančno prečitate ta člen, 19. člen zakona, lahko vidite, da je organ, ki je izdal odločbo, vezan na popolno vlogo. Se pravi, organ ni vezan na presojo o tem, ali je neka substanca, ki prihaja na naše tržišče in se registrira s takšnimi ali pa drugačnimi možnostmi negativno vplivati pri uporabi, ampak je organ vezan samo na to, da po popolni dokumentaciji izda bodisi pozitivno ali pa negativno odločbo. In ta rok, 12 ali pa 6 mesecev je zelo pomemben, kajti v postopku izdaje dovoljenja se lahko ugotovi, da neki dokument manjka. Potem ko tisti, ki zahteva, da se mu izda odločba o registraciji, to vlogo dopolni, lahko ponovno čaka 12 mesecev od takrat, ko je še dodatni pogoj zadovoljil. Tako, da je ta rok seveda zelo pomemben in tudi sam se nagibam in sem na odboru predlagal, da bi v izogib nepotrebnemu administriranju ta rok bil čim krajši in se mi zdi ta amandma smiseln, da bi ta rok dejansko bil 6 mesecev, ne pa 12 mesecev, kot je v zakonu zapisano. Hvala lepa.",,,,False
ParlaMint-SI_2016-11-23-SDZ7-Redna-24.u27,"Besedo ima drugi podpredsednik Vlade, minister za javno upravo gospod Boris Koprivnikar, pripravita pa naj se še dr. Mitja Horvat in gospa Nada Brinovšek. Minister, izvolite, beseda je vaša.",,,,True
ParlaMint-SI_2006-03-02-SDZ4-Redna-14.u169,Hvala lepa. Gospod Jerovšek.,,,,True
ParlaMint-SI_2021-07-12-SDZ8-Redna-24.u156,"Hvala za besedo, podpredsednica. Vsem prisotnim prav lep pozdrav! Danes obravnavamo Predlog zakona o elektronski identifikaciji in storitvah zaupanja, ki v povezavi z Uredbo eIDAS zagotavlja nacionalno pravno ureditev za področje storitve zaupanja in ureditev izdajanja nacionalne elektronske identitete. Uredba eIDAS na novo ureja koncepta elektronske identitete in elektronskega podpisovanja, česar do sedaj v Republiki Sloveniji nismo ločevali. Izdajanje digitalnih potrdil za elektronski podpis je po novem storitev zaupanja. Zakon o elektronski identifikaciji in storitvah zaupanja bo zagotovil nacionalno pravno ureditev za področje storitev, kar je med drugim tudi izdajanje digitalnega potrdila in potrdila za elektronski podpis. Republika Slovenija bo s sprejetjem predlaganega zakona omogočila vključitev elektronske identitete na dveh sredstvih elektronske identifikacije na novi biometrični osebni izkaznici, kar bo omogočilo državljanom razpolaganje z elektronsko identiteto visoke stopnje zaupanja in tudi poslovanje z osebno izkaznico v postopkih, v katerih sedaj uporabljamo kartico zdravstvenega zavarovanja. Biometrična osebna izkaznica je zaradi svoje pravne veljave, tehnološke zasnove in varnostnih mehanizmov pri različnih postopkih primerna za izdajo sredstva elektronske identifikacije na najvišji ravni zanesljivosti, kar bo omogočilo njenim imetnikom dostop do tako rekoč vseh elektronskih storitev javnega sektorja na celotnem notranjem trgu Evropske unije. Iz tega razloga bo Republika Slovenija novo biometrično osebno izkaznico prijavila za čezmejno elektronsko poslovanje, in tako bo sledila vrsti držav, ki so v ta namen prav tako prijavile svoje sheme elektronske identifikacije na podlagi nacionalnih osebnih izkaznic. Sprejetje zakona bo omogočilo tudi priglasitev svoje sheme elektronske identifikacije za čezmejno poslovanje in s tem državljanom omogočilo čezmejno elektronsko poslovanje znotraj držav Evropske unije. V Poslanski skupini Stranke modernega centra slednjo rešitev še posebej pozdravljamo, saj menimo, da to predstavlja ključni pogoj za izkoriščanje razvojnih možnosti elektronskega poslovanja za nadaljnje razvijanje digitalnega gospodarstva in družbe v okvirih notranjega trga Evropske unije. Hkrati se zavedamo tudi preostalih pozitivnih učinkov predloga zakona, kot so zmanjševanje upravnih ovir v določenih postopkih elektronskega poslovanja in tudi razbremenitev zaposlenih na upravnih enotah, saj se bomo v veliko primerih lahko izognili procesu naročanja in samemu obisku upravnih enot. V Poslanski skupini Stranke modernega centra menimo, da je skrajni čas, da se v Republiki Sloveniji intenzivno izvajajo aktivnosti za digitalizacijo, torej za učinkovito elektronsko poslovanje tako za slovenske državljane kot za javno upravo, kot tudi za poslovne subjekte. Menimo, da Predlog zakona o elektronski identifikaciji in storitvah zaupanja sledi vsem načelom, zato ga bomo tudi podprli. Hvala za vašo pozornost.",,,,False
ParlaMint-SI_2012-12-18-SDZ6-Redna-09.u58,Hvala lepa. Kot predsedujoča Državnemu zboru [[...]],,,,False
ParlaMint-SI_2004-04-08-SDZ3-Izredna-42.u270,"Da, je.",,,,False
ParlaMint-SI_2009-03-05-SDZ5-Redna-03.u72,"Hvala lepa, gospod minister. Predlog zakona je obravnaval Odbor za finance in monetarno politiko kot matično delovno telo. Besedo dajem podpredsedniku odbora, mag. Radovanu Žerjavu, za predstavitev. [[Ga ni.]] Predstavnika matičnega delovnega telesa ni, zato prehajamo na predstavitev stališč poslanskih skupin. V imenu Poslanskega kluba Liberalne demokracije Slovenije bo stališče predstavil gospod Miran Jerič.",,,,True
ParlaMint-SI_2003-03-25-SDZ3-Redna-24.u122,"Hvala lepa za besedo. Dovolite mi, da obrazložim glas. Sem poslanka s podeželja, zato mi je problematika podeželskih študentov, dijakov in njihovih družin mogoče malo bolj blizu kot pa tistim, ki živite v mestu. Na dva načina bi lahko rešili zadevo, da bi ti dijaki in študenti imeli enake možnosti študirati, kot jih imajo v mestih. Prvi način je ta, da čimbolj razporedimo mrežo šol enakomerno po Sloveniji. Drugi način je pa ta, da omogočimo čim večjemu številu dijakov, da se lahko vozijo v šolo. V marsikateri družini na podeželju, kjer je standard že tako nižji od mestnega, si ne morejo privoščiti, da bi šolali otroke. Zato bom podprla ta amandma, ki upošteva tudi število šolajočih otrok v drugem kraju. Hvala lepa.",,,,False
ParlaMint-SI_2009-09-25-SDZ5-Redna-09.u111,Hvala lepa. Stališča Poslanskega kluba LDS bo predstavil gospod Anton Anderlič.,,,,True
ParlaMint-SI_2006-10-03-SDZ4-Izredna-21.u197,"Spoštovani podpredsednik, spoštovani minister s sodelavci, kolegice in kolegi! Tudi sam ne bom ponavljal vsega tega, kar je bilo povedanega na to temo, kajti poslanska skupina naše stranke bo zakon podprla. Bi pa nekaj stvari vseeno navedel, ki niso bilo eksplicitno poudarjene. Namreč, dosedanja davčna zakonodaja je bila v nekem smislu vsebinsko izjemno zahtevna, tako da jo mnogi davkoplačevalci niso dobro razumeli, in je bil to eden izmed razlogov, da so bile številne pritožbe. Ta sprememba, ki prihaja sedaj, naj bi povečala davčno disciplino in poenostavila postopke. S predlogom se zagotavlja večja preglednost, enotnost in smotrnost. Predlog zakona poenostavlja davčni postopek in ukinja številne obrazce iz 11 na 4. Predlaga se tudi daljši rok za pritožbe. Za podjetja je pomembno podaljšanje roka za plačilo davčnega odtegljaja. Skratka, predlagani zakon ima toliko pozitivnih rešitev, da je treba povedati, da je dober, dobro pripravljen in ga bomo v tem smislu tudi podprli. Mislimo, da kaj več ni potrebno reči. Hvala lepa.",,,,False
ParlaMint-SI_2020-10-23-SDZ8-Redna-21.u22,"Hvala, predsedujoči. Iskrena hvala vsem poslancem za stališča, za, kakor sem razumel, načelno podporo predlogu. Želel bi se zgolj odzvati – oziroma dodatno pojasniti, ker v tisti kratki predstavitvi nisem utegnil – na vprašanje spoštovanega poslanca Ciglerja iz Levice glede posega v proračun. Lahko zagotovim, da zaradi sprejetja tega zakona ne bo nikakršnega posega v obstoječe proračunske postavke. Ko bo zakon sprejet, bodo sredstva prenesena iz proračunske rezerve. Tudi ne bi bilo primerno, da je nekaj predvideno v proračunu, kar seveda še nima zakonske podlage, tako da brez skrbi, nobenega posega v tisto, kar se v proračunu nahaja. Sredstva so pa rezervirana tako za tistih 30 plus milijonov evrov na podlagi že sedaj, bi rekel, določenega v tem zakonskem besedilu in dodatna sredstva za morebitne amandmaje. Vsekakor upam in verjamem, da bomo v tem zakonodajnem postopku še dodatno z vašo pomočjo izboljšali to zakonsko besedilo, in seveda smo odprti in bomo hvaležni za predloge in sugestije v tej smeri. Hvala.",,,,False
ParlaMint-SI_2014-10-15-SDZ7-Izredna-05.u219,"Jaz sem vam ravno na to odgovoril in ne razumem, zakaj še enkrat odgovarjate isto. Povedal sem vam, da te seznanitve ne bo, ker o tem ne bomo razpravljali, ker je to v nasprotju s tem 2. členom, ki je zgolj seznanitveni in zaradi tega o tem ne bomo glasovali, niti ne bom dajal zadeve naprej. Prosim, da ne ponavljate dvakrat istega proceduralnega predloga. Prehajamo na razpravo oziroma ugotavljam, da se za to razpravo nihče ni prijavil. Postopkovno zopet kolega Tanko.",,,,True
ParlaMint-SI_2002-04-02-SDZ3-Redna-14.u176,"Hvala lepa. Želi še kdo razpravljati? Ker ne, razpravo zaključujem in prehajamo na odločanje. Glasujmo! Navzočih je 52 poslank in poslancev. Za je glasovalo 22, proti 28. [[Za je glasovalo 22.]] [[Proti 28.]] Ugotavljam, da amandma ni bil sprejet. Prehajamo na razpravo in odločanje o treh amandmajih k VI. poglavju. Predlagatelj amandmaja pod 1 je poslanka Cveta Zalokar Oražem, pod 2 in 3 pa odbor. Želi kdo razpravljati? Ker ne, razpravo zaključujem in prehajamo na odločanje. Glasujemo. Navzočih je 48 poslank in poslancev. Za je glasovalo 15, proti 29. [[Za je glasovalo 15.]] [[Proti 29.]] Ugotavljam, da amandma pod 1 ni bil sprejet. Odločamo o amandmaju pod 2. Glasujmo. Navzočih je 49 poslank in poslancev. Za je glasovalo 41, proti 6. [[Za je glasovalo 41.]] [[Proti 6.]] Ugotavljam, da je amandma sprejet. Odločamo še o amandmaju pod 3. Glasujemo. Navzočih je 50 poslank in poslancev. Za je glasovalo 44, proti 2. [[Za je glasovalo 44.]] [[Proti 2.]] Ugotavljam, da je amandma sprejet. V pregledu ni več amandmajev k vloženim poglavjem, ampak imamo še amandma k poglavju IX. poslanca Toneta Anderliča, in sicer v zvezi z opozorili oziroma stališče sekretariata za zakonodajo in pravne zadeve. O amandmaju k poglavju IX. odpiram razpravo. Želi kdo razpravljati? Gospod Anderlič, potem gospod Sok. Gospod Sok, izvolite.",,,,True
ParlaMint-SI_2019-03-26-SDZ8-Redna-06.u75,Hvala lepa. Besedo ima mag. Branko Grims.,,,,True
ParlaMint-SI_2011-05-19-SDZ5-Redna-28.u65,Gospod Marijan Pojbič.,,,,True
ParlaMint-SI_2021-07-13-SDZ8-Redna-24.u139,"Predsednik republike po obvestilu predsednika Ustavnega sodišča o poteku mandata ustavni sodnici dr. Dunji Jadek Pensa tokrat tretjič predlaga Državnemu zboru kandidata za mesta sodnika Ustavnega sodišča Republike Slovenije. Po temeljitem razmisleku, večjem številu pogovorov in opravljenih posvetovanjih se je predsednik republike odločil, da bo v skladu s prvim odstavkom 13. člena Zakona o Ustavnem sodišču, ki mu omogoča, da kandidate za to mesto predlaga tudi izven prijavljenih na javni poziv, Državnemu zboru Republike Slovenije za mesto sodnika Ustavnega sodišča Republike Slovenije predlaga dr. Janeza Krajca, doktorja pravnih znanosti, zaslužnega profesorja za rimsko pravo in pravno zgodovino na Pravni fakulteti Univerze v Ljubljani in Univerze v Mariboru ter za nemško pravno terminologijo na Pravni fakulteti Univerze za Ljubljani, izrednega člana Slovenske akademije znanosti in umetnosti. Dr. Janez Krajnc je nedvomno eden najvidnejših pravnih strokovnjakov pri nas, ki hkrati uživa velik ugled tudi v mednarodnih pravnih krogih. Po diplomi in opravljenem doktorskem študiju je bil na Pravni fakulteti Univerze v Ljubljani najprej izvoljen za docenta, nato za izrednega profesorja in v letu 1992 za rednega profesorja. Večkrat se je izpopolnjeval v tujini, v Rimu, na univerzi v Cambridgeu, na univerzi v Kölnu, bil je raziskovalec na univerzi v New Yorku, na univerzi Carlos III v Madridu, kot vabljeni gostujoči profesor je med drugim predaval na univerzi v Poitiersu in na univerzi v Gradcu. Dva mandata je opravljal funkcijo prodekana in tri mandate funkcijo dekana na Pravni fakulteti Univerze v Ljubljani. Na Pravni fakulteti v Ljubljani že od ustanovitve leta 1994 vodi mednarodni forum. Trenutno je na Univerzi v Ljubljani predsednik Komisije za etična vprašanja. Dr. Krajnc je bil med drugim član predsedstva in predsednik Evropske zveze pravnih fakultet pa tudi član in predsednik Sodnega sveta Republike Slovenije. Bil je urednik prve tujejezične pravne revije pri nas Slovenian Law Review in je še vedno član uredniškega sveta nekaterih strokovnih pravnih revij doma in v tujini. Njegova bibliografija obsega preko 600 enot. Je nedvomno največji poznavalec in avtoriteta rimskega prava pri nas. Njegovo najpomembnejše delo je monografija Rimsko pravo, ki je doslej izšla že v štirih izdajah. Zanjo je leta 2010 prejel Zoisovo nagrado za vrhunske dosežke na področju znanstvenoraziskovalne dejavnosti. Dr. Krajnc je nosilec visokih domačih in tujih državnih odlikovanj: častnega znaka svobode Republike Slovenije, viteza francoske legije časti in viteza reda akademskih palm. Prejemnik avstrijskega častnega križa za znanost in umetnost prvega reda. Je častni doktor Univerze v Poitiersu in Univerze v Leipzigu. Leta 2017 mu je Univerza v Ljubljani podelila naziv zaslužnega profesorja, leta 2019 je bil izvoljen za izrednega člana Slovenske akademije znanosti in umetnosti. Dr. Janez Krajnc uživa ugled cenjenega in odličnega pravnega strokovnjaka z visoko stopnjo osebne integritete. Odlikujejo ga bogate večdesetletne izkušnje na akademskem, raziskovalnem in drugih področjih pravne znanosti in pravne zgodovine. Kot je poudaril na javni prestavitvi, bo tudi naprej zavezan načelu ostati na ravni pravnega, kamor ne spadajo ideološka vprašanja, emocionalizacija in pristranskost. Ohraniti želi načela in pridobitve, ki predstavljajo temelj slovenske ustave. Predsednik republike je prepričan, da bo dr. Kranjc v primeru izvolitve nedvomno pomembno prispeval k delu in vlogi Ustavnega sodišča Republike Slovenije kot najvišjega organa sodne oblasti za varstvo človekovih pravic in temeljnih svoboščin v državi. Državnemu zboru tako predlaga, da zaslužnega profesorja dr. Kranjca imenuje za sodnika Ustavnega sodišča Republike Slovenije. Hvala lepa.",,,,False
ParlaMint-SI_2021-11-22-SDZ8-Redna-27.u136,"Hvala lepa, spoštovani podpredsednik. Poslanke in poslanci! Za nami je dolg dan, ki vidite, da se je prevesil že v večer. Kljub temu da sem sicer pričakoval pikre besede, me je ponovno presenetilo, da je razprava potekala na tako nizkem nivoju. Želel sem si, da prisluhnite argumentom, in želel sem si tehtnih vprašanj z vaše strani, pa njih ni bilo. Moram reči, da je vse to, kar smo danes poslušali, in tudi način, ki ste ga nekateri izbrali, verjetno jasen odgovor, zakaj se dober kader, kader brez političnih botrov čedalje težje odloči za neko aktivno participacijo v politiki. V nadaljevanju bom zato v zaključku ponovil argumente in tudi odgovore, zakaj interpelacijo v celoti zavračam. Tako kot sem že uvodoma povedal in se je na osnovi celotnega dneva samo še potrdilo, pri današnji interpelaciji ne gre za kritiko mojega dela, čeprav se želi tako prikazati, temveč se me, kar je bilo razvidno tudi danes tekom celotne razprave, interpelira, zato ker sem minister te vlade. Zagovarjam pravno državo in še posebej pomembno se mi zdi, da v teh kriznih časih pravna država deluje. Pred vami, bom rekel stojim, čeprav sedaj sedim, kot minister za pravosodje in zato lahko odgovarjam le na očitke iz pristojnosti svojega resorja. Nedopustno je namreč, da bi se ministre razreševalo za dejanja oziroma neke opustitve, za katere niti ni pristojen na podlagi zakona niti za njih ne more biti odgovoren. Naj se zato še enkrat argumentirano dotaknem vseh teh očitkov, ki so bili danes v interpelaciji navedeni, in torej povem, da jih zavračam.",,,,False
ParlaMint-SI_2005-07-13-SDZ4-Redna-08.u318,"Hvala gospodu Soku. S tem zaključujem razpravo k 29. členu in prehajamo na razpravo k 34. členu in k amandmaju, ki ga je predložila poslanska skupina poslanski klub LDS. Želi kdo besedo? [[Nihče.]] Zaključujem razpravo. O amandmajih bomo v skladu s časovnim potekom seje zbora odločali danes v okviru glasovanj pol ure po končani 14. točki dnevnega reda oziroma najkasneje ob 21. uri. S tem prekinjam to točko dnevnega reda. Prehajamo na 13. TOČKO DNEVNEGA REDA - NA OBRAVNAVO PREDLOGA ZAKONA O SPREMEMBAH IN DOPOLNITVAH ZAKONA O VRTCIH. Predlog zakona je v obravnavo zboru predložila vlada RS. Besedo dajem predstavnici vlade, dr. Magdaleni Šverc, državni sekretarki na ministrstvu za šolstvo in šport. Izvolite.",,,,True
ParlaMint-SI_2020-11-18-SDZ8-Izredna-48.u53,"Hvala lepa. Zaključujemo razpravo. V razpravo dajem podprogram Izvajanje srednješolskih izobraževalnih programov ter amandma Poslanske skupine SAB in amandma poslanskih skupin SAB, LMŠ, SD in Levica. Želi kdo razpravljati? Ne. Zaključujem razpravo. V razpravo dajem podprogram Dejavnost višjega šolstva ter amandma poslanskih skupin Levica, LMŠ, SAB in SD. Ugotavljam, da ni želje po razpravi. Zaključujem razpravo. V razpravo dajem podprogram Dejavnosti visokega šolstva ter amandma poslanskih skupin SD, LMŠ, Levica in SAB in amandma poslanskih skupin Levica, LMŠ, SAB in SD. Želi kdo razpravljati? Ne. Zaključujem razpravo. V razpravo dajem še podprogram Športna infrastruktura ter amandma Poslanske skupine SNS, amandma poslanskih skupin LMŠ, SD, Levica in SAB ter dva amandmaja Poslanske skupine SD. Kolega Predrag Baković imate besedo.",,,,True
ParlaMint-SI_2006-03-29-SDZ4-Redna-15.u292,Samo nekaj bi vas opozoril. Začel sem z nadaljevanjem in lahko bi prej dvignili roko. Prosim. Za proceduralno vprašanje ste verjetno že vedeli prej. Izvolite prosim.,,,,True
ParlaMint-SI_2020-12-14-SDZ8-Izredna-53.u162,"Hvala lepa za besedo, predsedujoči. Gospodu ministru za notranje zadeve, čeprav ga ni tukaj, želim postaviti vprašanje in želim ustni odgovor od njega na naslednji seji. Ponavljam vprašanje, ki sem ga postavil pred mesecem dni v Državnem zboru: Ali nam lahko profesionalno ne pa politično-navijaško pojasni, kdo je dejansko organiziral nasilne dogodke novembra letos? Kdo je nanje povabil razbijaške skupine? Kdo je poškodoval novinarje in kdo je obrcal policaja? Nerazumljivo in nesprejemljivo se mi zdi, da policija preganja mirne protestnike, jih popisuje in ima točne podatke o njih, medtem ko o nasilnih nastopih izpred dobrega meseca dni, ne vemo skoraj nič, čeprav je bila policija nanje pripravljena. Po besedah ministra pri odgovoru na moje vprašanje zadnjič je policija bila pripravljena na te dogodke, saj je to zasledila na družabnih omrežjih in tudi na osebnih razgovorih z ljudmi. Torej, policija je imela že vnaprej vrsto podatkov, na podlagi katerih je vedela, da se pripravljajo nasilni dogodki. Sedaj, po dobrem mesecu, ko so se dejansko zgodili, pa nobenih dodatnih pojasnil. Kako to? Na drugi strani pa spremljamo preganjanje in kaznovanje udeležencev mirnih protestov, drugače mislečih ljudi pa tudi ljudi, ki si privoščijo jesti krof ali sendvič na prostem. Zasledujemo pa lahko tudi druge oblike preganjanja drugače mislečih, kot je tožba proti dr. Rudiju Rizmanu, odpuščanje žvižgačev, sledenje Jaši Jenullu, grožnja Mirovnemu inštitutu in novinarkam in tako naprej. Vse to daje vtis, da se tudi policija uporablja za preganjanje drugače mislečih. To kaže na neko sprevrženo uporabo policije. Policija kot represivni aparat mora prvenstveno varovati ljudi in njihovo premoženje, v demokraciji pa tudi dostojanstvo in spoštovanje svobode državljanov Slovenije, tudi svobodo izražanja drugačnega mišljenja in nestrinjanja z vlado. Ponavljam vprašanje: Kdo je organiziral nasilne dogodke in kdo je nanje povabil razbijaške skupine? Kdo je poškodoval novinarje in kdo obrcal policaje? Notranji minister mora znati na to odgovoriti. Hvala lepa.",,,,False
ParlaMint-SI_2006-09-29-SDZ4-Redna-20.u27,Hvala. Poslanec Ciril Testen bo predstavil stališče poslanske skupine Nove Slovenije. Izvolite.,,,,True
ParlaMint-SI_2006-06-21-SDZ4-Redna-18.u306,"Gospod Gulič, imate besedo, prosim.",,,,True
