id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
2308,"Ljubljana je mesto heroj, je odprto, napredno mesto.",2023-06-15 21:48:44,,,P_Neutral,2023-06-18 07:11:39,,,Positive,,Hmmm.. I guess a statement,P_Neutral,1
2309,"Seveda je tu velika odgovornost tudi na svetih zavodov, ki so seveda po svojem statusu avtonomna, a tudi to ne more biti izgovor za zatiskanje oči.",2023-06-15 21:49:07,,,N_Neutral,2023-06-18 07:12:45,1.0,Could also be a n_neutral,Negative,,"A bit accusatory but I guess yes, a statement",N_Neutral,1
2310,"Ti gospodje, ki sem jih naštel, so šli pa na nagradni dopust, pa so odnesli v žepih po stotisoče evrov.",2023-06-15 21:49:20,,Implied opinion,Negative,2023-06-18 07:13:04,,Sarcasm?,Negative,,,Negative,0
2311,"Veliko razpravljavcev, tudi iz koalicijskih poslanskih skupin, je govorilo o tem, da je ta stanovanjska problematika res pereča in jo je treba urediti.",2023-06-15 21:49:32,,,P_Neutral,2023-06-18 07:13:15,,,N_Neutral,,I guess just a statement,P_Neutral,1
2312,"Nad zakonom, ki velja, visi, resno visi grožnja ustavne presoje.",2023-06-15 21:49:51,,repetition implied opinion,Negative,2023-06-18 07:13:24,,,Negative,,,Negative,0
2313,"Kirurški rez se uporablja nesorazmerno in prekomerno, glede na posledice, ki jih zagreši institut tihe družbe.",2023-06-15 21:51:23,,,Negative,2023-06-18 07:13:32,,,Negative,,,Negative,0
2314,Slovenska demokratska stranka je predlog Zakona o javnih financah proučila.,2023-06-15 21:51:58,,'Proučila'' doesn't necessarily mean opinion so I'd go neutral here.,P_Neutral,2023-06-18 07:13:38,,,P_Neutral,,,P_Neutral,0
2315,"Predsednik Vlade je dobro vedel, kam ta saga pelje.",2023-06-15 21:52:16,,'Saga'' implied negative. Implied opinion.,Negative,2023-06-18 07:13:49,,,Negative,,,Negative,0
2316,"Sam sicer ne razumem, kako bi to lahko vplivalo na študij, ampak verjetno vi že veste.",2023-06-15 21:52:23,,,Negative,2023-06-18 07:14:01,,Sarcasm?,Negative,,,Negative,0
2317,"Jutri je za nas, ki prihajamo s tega področja, prelomni dogodek.",2023-06-15 21:52:42,,lacks context to put it as negative or fully something.,P_Neutral,2023-06-18 07:14:09,,,P_Neutral,,,P_Neutral,0
2318,"Še sam sem, moram reči, pod temi teksti, ki jih berem, nekaterih ekonomistov, vedno bolj prepričan, da bi bilo dobro, da Slovenci ostanemo lastniki.",2023-06-15 21:53:22,,I don't feel like this is fully positive. it's a bit weak and lacks determination.,P_Neutral,2023-06-18 07:14:30,,,P_Neutral,,,P_Neutral,0
2319,Na temu področju ste naredili kar nekaj spornih kadrovanj.,2023-06-15 21:53:26,,,Negative,2023-06-18 07:14:36,,,Negative,,,Negative,0
2320,"Med tem časom mi pa dovolite, gospa Širca, pa to ni polemika z vami, tudi replika ne, da povem naslednje.",2023-06-15 21:53:39,,,P_Neutral,2023-06-18 07:14:50,,,N_Neutral,,,P_Neutral,1
2321,"Poglejte, še enkrat poudarjamo, pravi, da gre za revolucionarni postopek.",2023-06-15 21:54:13,,no opinon just statement. But it goes in the negative sentiment I think.,N_Neutral,2023-06-18 07:15:42,1.0,"The ""poglejte"" makes me think negative connotation. But could also be p_neutral",N_Neutral,,,N_Neutral,0
2322,"Še posebej so ranljive tiste družine, kjer je starš, ki so mu v varstvo in vzgojo zaupani otroci, brez lastnih dohodkov za preživljanje.",2023-06-15 21:54:22,,,N_Neutral,2023-06-18 07:15:50,,,N_Neutral,,,N_Neutral,0
2323,"To se za enkrat ne staršem ne učiteljem ni zdelo primerno, če bi kdaj do večinske podpore take ureditve prišlo, smo seveda tudi mi za to odprti.",2023-06-15 21:54:49,,"q. negative, 2. positive.",M_Positive,2023-06-18 07:16:46,1.0,"Lack of context, but pretry sure there are 2 sentim.",M_Positive,,,M_Positive,0
2324,"Slogani včasih pač zelo slikovito odražajo tisto, za kar se poslanke in poslanci tudi zavzemamo.",2023-06-15 21:54:57,,,P_Neutral,2023-06-18 07:16:55,,,P_Neutral,,,P_Neutral,0
2325,"Na koncu, kar hočeš ven dobiti, boš to prilagodil in prihodke, graf »našibal« na vrh, vendar dejstva so malo drugačna.",2023-06-15 21:55:15,,,N_Neutral,2023-06-18 07:17:09,,,Negative,,This is (to me) not really neutral,Negative,1
2326,"Najprej je rekel, da sem označil kot nemoralno, nespoštovanje evropskih norm.",2023-06-15 21:55:26,,,Negative,2023-06-18 07:17:54,1.0,"Lack of context, could be negative.",N_Neutral,,,Negative,1
2327,"Po njegovi volilni zmagi in njegove LDS je dr. Drnovšek oblikoval novo slovensko vlado, nesporno je, da je dr. Drnovšek svojo obljubo držal.",2023-06-15 21:56:02,,,P_Neutral,2023-06-18 07:19:05,,,P_Neutral,,,P_Neutral,0
2328,Tudi sama to podpiram; tako krepitev javnega zdravstva kot javnega šolstva.,2023-06-15 21:56:06,,,Positive,2023-06-18 07:19:12,,,Positive,,,Positive,0
2329,"Ustavna dobrota javnega financiranja gre uporabniku, prejemniku izobraževanja, torej učencem in njihovim staršem, ne pa izvajalcem, ki so zasebnopravni ali javnopravni subjekti.",2023-06-15 21:56:29,,,P_Neutral,2023-06-18 07:20:00,,,N_Neutral,,"The second part seems a bit negative in connotation to me, but I guess a statement",P_Neutral,1
2330,"Premalokrat se zavedamo, kako pogumno in plemenito dejanje je prostovoljno gasilstvo.",2023-06-15 21:56:35,,,P_Neutral,2023-06-18 07:21:19,1.0,,P_Neutral,,,P_Neutral,0
2331,"Lahko samo rečem, da je to težek poklic, ki ga ni ravno lahko opravljati, tako kot zdravniški poklic, če moraš zdraviti bolnika, je tudi zelo težko.",2023-06-15 21:56:48,,,P_Neutral,2023-06-18 07:21:58,,,N_Neutral,,,P_Neutral,1
2332,"Zakon o Slovenskem državnem holdingu določa prehodni režim za razpolaganje, odtujitev do uveljavitve klasifikacije.",2023-06-15 21:57:24,,statement,P_Neutral,2023-06-18 07:22:26,,,P_Neutral,,,P_Neutral,0
2333,"Kako krhki sta, se zavemo takrat, ko ju izgubimo.",2023-06-15 22:04:51,,,N_Neutral,2023-06-18 07:23:01,0.0,,N_Neutral,,,N_Neutral,0
2334,"Na seji je sodelovala tudi namestnica varuha človekovih pravic gospa Kornelija Mrzel, ki je podala pripombe varuha človekovih pravic.",2023-06-15 22:05:02,,,P_Neutral,2023-06-18 07:23:13,,,P_Neutral,,,P_Neutral,0
2335,"Lahko pa se v umestnem času zgodi kakšen hujši izbruh nasilnih navijačev ali celo več njih, mi pa primernega zakona še ne bomo imeli.",2023-06-15 22:05:36,,,N_Neutral,2023-06-18 07:23:30,,,Negative,,To me this is not neutral,Negative,1
2336,"Sklep vašega izvajanja je, da so krivi tisti, ki so prinesli podpise v Državni zbor za pobudo, začetek zbiranja podpisov za referendum.",2023-06-15 22:05:44,,,N_Neutral,2023-06-18 07:23:50,,,Negative,,I guess N_N,N_Neutral,1
2337,To je izmišljija in tako je tudi z delom in z njim povezano prevaro.,2023-06-15 22:09:11,,,Negative,2023-06-18 07:24:00,,,Negative,,,Negative,0
2338,"Gospodarska politika v naši državi je slaba, saj gospodarstvu pojema sapa in vztrajno ugaša in se s tem vse bolj odmikamo od razvitih držav v EU.",2023-06-15 22:10:17,,,N_Neutral,2023-06-18 07:26:04,1.0,,N_Neutral,,,N_Neutral,0
2339,"Sredstva so kot pomembna podpora namenjena ustvarjanju delovnih mest, dvigu konkurenčnosti, trajnostnemu razvoju ter dvigu kakovosti življenja državljanov.",2023-06-15 22:10:51,,,P_Neutral,2023-06-18 07:26:15,,,P_Neutral,,,P_Neutral,0
2340,"Zakaj želva in zakaj tisto njeno zelo simpatično, vendar zelo počasno gibanje?",2023-06-15 22:11:35,,What is želva?,P_Neutral,2023-06-18 07:27:56,1.0,Lack of context....,P_Neutral,,,P_Neutral,0
2341,"Oni niso podpisali, pa se ne držijo, mi smo pa podpisali, pa se ne držimo.",2023-06-15 22:12:06,,resistive,Negative,2023-06-18 07:28:33,,,Negative,,,Negative,0
2342,"Kot sem takrat povedal, to bi bilo zadosti sredstev, da bi kupili nad 10 km dolgo strnjeno kolono kliov.",2023-06-15 22:16:28,,I just think this goes into negative.,N_Neutral,2023-06-18 07:28:50,,,P_Neutral,,To me there is missing context and not sure if ti goes into negative,P_Neutral,1
2343,"Nedolgo tega smo imeli dobre čase, čase debelih krav, kot mnogi pravite in poudarjate.",2023-06-15 22:17:17,,"I think that although the theme is positive, the sentiment is accusatory. But it's too weak to be fully...",N_Neutral,2023-06-18 07:29:49,,,P_Neutral,,I agree,N_Neutral,1
2344,"Te dni smo poslanci dobili tudi precej užaljeno, da ne rečem jezno pismo Foruma 21, katerega predsednik je Milan Kučan, častni doktor clevelandske univerze.",2023-06-15 22:20:57,,sarcasm,Negative,2023-06-18 07:30:16,,,N_Neutral,,,Negative,1
2345,"V Državnem zboru smo doslej obravnavali 20 šolskih zakonov, pri čemer je bila Vlada predlagateljica 15, drugih 5 smo pripravili opozicijski poslanci in poslanke oziroma civilna iniciativa.",2023-06-15 22:21:11,,statement,P_Neutral,2023-06-18 07:30:30,,,P_Neutral,,,P_Neutral,0
2346,"Dejstvo je, da je Slovenska vojska na najnižjem nivoju doslej, še nikoli ni bila na tako nizkem nivoju.",2023-06-15 22:21:30,,'Dehstvo'' implies opinion,Negative,2023-06-18 07:31:24,1.0,,N_Neutral,,Dejstvo implies factual statement...,N_Neutral,1
2347,"Cilj rokovanja z vojnimi grobišči tako ni pieteta do pokojnih, kar je nekaj, okoli česa bi se lahko poenotili prav vsi.",2023-06-15 22:21:59,1.0,Just seems very neutral,P_Neutral,2023-06-18 07:32:31,,,Negative,,"I guess it is a statement, ",P_Neutral,1
2348,Na tak način odločbo Ustavnega sodišča lahko bere samo z lastnimi političnimi interesi motiviran predlagatelj zakona.,2023-06-15 22:22:16,,implied opinion,Negative,2023-06-18 07:32:44,,,Negative,,,Negative,0
2349,"Še vedno smo bistveno pod povprečjem članic Evropske unije v drobnoprodajni ceni goriva, in tudi sosednjih držav.",2023-06-15 22:22:21,,,N_Neutral,2023-06-18 07:32:55,,,N_Neutral,,,N_Neutral,0
2350,"Ker sem v sistemu izobraževanja dolgo časa sama delovala vem, da se je vseh sprememb v izobraževanju treba lotevati izredno preudarno.",2023-06-15 22:22:45,,just a statement. Too weak to label as strictly positive.,P_Neutral,2023-06-18 07:33:09,,,P_Neutral,,,P_Neutral,0
2351,"Seveda, ko so izčrpana vsa druga sredstva in da bi se izpolnjeval ustavni kriterij sorazmernosti.",2023-06-15 22:26:44,,,N_Neutral,2023-06-18 07:33:58,,,P_Neutral,,,N_Neutral,1
2352,Naloga Slovenije na področju razvoja in raziskav je v prvi vrsti izpopolnjevanje na tem področju.,2023-06-15 22:27:28,,,P_Neutral,2023-06-18 07:34:14,,,P_Neutral,,,P_Neutral,0
2353,Na drugi strani pa tudi neznatna razbremenitev najmanj premožnih ne more povzročiti znatnega dviga potrošnje.,2023-06-15 22:27:40,,,N_Neutral,2023-06-18 07:34:22,,,N_Neutral,,,N_Neutral,0
2354,"Mislim, da takšna trditev ni najbolj korektna, ker ne samo da jim olajšujemo način, ampak še vedno obstaja možnost taksne oprostitve.",2023-06-15 22:27:48,,,Negative,2023-06-18 07:35:08,1.0,,Negative,,,Negative,0
2355,"Vsebina, kakršno ste vi postavili v preiskovalno komisijo, z vso formalno pravico, pa tega ne omogoča.",2023-06-15 22:27:58,,,Negative,2023-06-18 07:35:28,,,N_Neutral,,accusatory,Negative,1
2356,"Najprej čestitam kolegu Šarcu za hrabrost, vztrajnost in potrpljenje.",2023-06-15 22:28:10,,,Positive,2023-06-18 07:42:04,,,Positive,,,Positive,0
2357,"Neodgovorno je, da politika uvaja predloge zakonov in dodatne administrativne obremenitve, ne da bi predhodno natančno vedela, kaj to pomeni.",2023-06-15 22:28:19,,,Negative,2023-06-18 07:42:15,,,Negative,,,Negative,0
2358,"Ravno te dni je ECRI predstavil poročilo o rasizmu in nestrpnosti za lansko leto, se pravi za leto 2019, citiram: »Evropa se sooča s šokantno resničnostjo.",2023-06-15 22:28:29,,statement,N_Neutral,2023-06-18 07:43:00,,,Negative,,Statement and citation,N_Neutral,1
2359,Naj na tem mestu izpostavim še svež in vroč primer imenovanja za nadzornike SDH.,2023-06-15 22:28:40,,implied opinion,Negative,2023-06-18 07:43:22,,,Negative,,,Negative,0
2360,Sedaj se učimo iz teh napak in ne smemo teh neumnosti ponoviti.,2023-06-15 22:29:20,,positive for the future,P_Neutral,2023-06-18 07:44:16,,,N_Neutral,,,P_Neutral,1
2361,"Povejte mi eno res odmevno, ki jo je uspešno dokončal NPU.",2023-06-15 22:29:39,,question that does not have good intention,N_Neutral,2023-06-18 07:45:51,1.0,,Negative,,I agree,N_Neutral,1
2362,"To so bile selitve po domu in tudi to je bil problem, da se je okužba nenadzorovano širila.",2023-06-15 22:29:48,,,N_Neutral,2023-06-18 07:46:02,,,N_Neutral,,,N_Neutral,0
2363,"Alenka Bratušek je topla oseba, ki se veliko in glasno smeji in ki povezuje ljudi.",2023-06-15 22:30:13,,I guess with bias it could be N_neutral or even negative with sarcasm.,P_Neutral,2023-06-18 07:46:39,1.0,,Positive,,"Yeah, it does sound as a statement, in addition to lack of context to have us interpret the stuff more accurately",P_Neutral,1
2364,"To je bil tudi predlog Olimpijskega komiteja in lokalnih skupnosti, ki je upoštevan.",2023-06-15 22:30:17,,,P_Neutral,2023-06-18 07:47:03,,,P_Neutral,,,P_Neutral,0
2365,"Rešitev, na podlagi katere bi skupina invalidov prejemala prejemke, ki bodo sorazmerni z obsegom števila ur socialne aktivacije oziroma vključenosti, predstavlja pomemben korak v pravo smer.",2023-06-15 22:30:48,,,P_Neutral,2023-06-18 07:47:14,,,P_Neutral,,,P_Neutral,0
2366,"Ne morem mimo tega, da se ne bi vprašala, ali gre mogoče za lajšanje vesti ob zavoženi epidemiji.",2023-06-15 22:30:58,,Implied opinon,Negative,2023-06-18 07:47:20,,,Negative,,,Negative,0
2367,Očitno pa lahko brez problema na seji programskega sveta izobesiš transparent Smrt janšizmu.,2023-06-15 22:31:04,,,Negative,2023-06-18 07:47:27,,,Negative,,,Negative,0
2368,"Sodniki so bili zelo nezadovoljni s položajem, ki so ga imeli v vrednostnem sistemu.",2023-06-15 22:31:16,,"someone elses opinion, statement.",N_Neutral,2023-06-18 07:47:46,,,N_Neutral,,,N_Neutral,0
2369,"Zato bom storil vse, kar je v moji moči, da bi Mestna občina Maribor in občine ustanoviteljice še nadalje ostale lastnice Farmadenta, in v teh prizadevanjih nisem osamljen.",2023-06-15 22:31:38,,Does not give strictly positive vibes,P_Neutral,2023-06-18 07:50:47,1.0,,P_Neutral,,,P_Neutral,0
2370,"Vsi verjetno poznate, kako so bile funkcije uvrščene in kako so uvrščene sedaj v plačne razrede.",2023-06-15 22:31:54,,,P_Neutral,2023-06-18 07:51:51,,,N_Neutral,,Hmmm..I guess really onthing negative,P_Neutral,1
2371,"[...]]in nenazadnje Urad za prepričevanje korupcije, da bi nam dali svoje mnenje o tem predlogu.",2023-06-15 22:32:12,,lacks half a sentence and context,P_Neutral,2023-06-18 07:52:25,,,N_Neutral,,I agree with Tamara,P_Neutral,1
2372,Obrt ima v Sloveniji dolgo in bogato tradicijo in je del našega izročila.,2023-06-15 22:32:15,,,P_Neutral,2023-06-18 07:52:46,1.0,,P_Neutral,,,P_Neutral,0
2373,"V stališčih posameznih predstavnikov poslanskih skupin je bilo izraženih kar nekaj netočnosti, pomanjkljivih informacij in pomanjkljivih navedb.",2023-06-15 22:33:38,,implied opinon,Negative,2023-06-18 07:52:56,,,N_Neutral,,"Implied opinion, but statement...",Negative,1
2374,"[...]]ne samo Ljubljana, so izgubile denar.",2023-06-15 22:33:54,1.0,lacks half a sentence and context,N_Neutral,2023-06-18 07:53:22,,Lack of context,N_Neutral,,,N_Neutral,0
2375,"Zato jaz mislim, da je pravilno, da Državni zbor pozdravi odločitev tudi o postopku s strani mednarodnega kazenskega sodišča, in da zadevo ustrezno tudi preišče.",2023-06-15 22:33:59,,,Positive,2023-06-18 07:55:52,1.0,,P_Neutral,,"Yes, Implied opinin",Positive,1
2376,"Imam občutek, da se vlada Alenke Bratušek obnaša kot mesar slovenskega gospodarstva, saj do zdaj ni sprejela ali pa vpeljala niti enega pozitivnega ukrepa za naše gospodarstvo.",2023-06-15 22:34:03,,,Negative,2023-06-18 07:56:01,,,Negative,,,Negative,0
2377,"V skupni vrednosti so te pogodbe 149 milijonov, seveda, kar spet ne presega določenega limita po zakonu o javnih naročilih.",2023-06-15 22:34:46,,"'seveda, kar spet ne presega'' implies negative sentiment but its just soo weak. ..",N_Neutral,2023-06-18 07:56:29,,,N_Neutral,,,N_Neutral,0
2378,V razpravi je bila k predlog zakona in vloženim amandmajem izražena podpora.,2023-06-15 22:35:09,,Whos support?,P_Neutral,2023-06-18 07:56:39,,,P_Neutral,,,P_Neutral,0
2379,"Hkrati je nujno priznati, da so občine ne glede na velikost in številčnost večinoma opravičile svoj obstoj.",2023-06-15 22:35:17,,,P_Neutral,2023-06-18 07:56:46,,,P_Neutral,,,P_Neutral,0
2380,"Vem, da pa danes napovejte skoraj vse opozicijske stranke, da tak zakon kot je, ne boste podprle, potem pa se meni postavlja vprašanje, zakaj ste tukaj.",2023-06-15 22:35:30,,accusatory,Negative,2023-06-18 07:57:36,1.0,,Negative,,,Negative,0
2381,"To se pravi, vse mora temeljiti na mladih, da bomo to dosegli, in je potem to naravna pot, da bomo lahko dosegli boljši razvoj Slovenije.",2023-06-15 22:35:38,,,P_Neutral,2023-06-18 07:57:50,,,P_Neutral,,,P_Neutral,0
2382,"In privatizacija takega tipa je že mnoge naše sosede kratkoročno sicer dvignila, vendar sedaj, po desetih letih, čutijo razliko, čutijo po desetih letih tisti zastoj napredka.",2023-06-15 22:36:13,,,N_Neutral,2023-06-18 07:58:16,,,M_Negative,,"To me 1.part positive, second negative..",N_Neutral,1
2383,"Ob rebalansu smo na to opozarjali in se pri tem sklicevali na analizo Mednarodnega denarnega sklada glede hitrega varčevanja, ki zelo ogroža okrevanje gospodarstva.",2023-06-15 22:36:30,,implied opinion,Negative,2023-06-18 07:58:49,,,N_Neutral,,I guess that semi-accusatory,Negative,1
2384,"Resolucija o nacionalnem programu za kulturo 2008-2011 je dokument, ki je raznovrsten in večplasten.",2023-06-15 22:36:35,,,P_Neutral,2023-06-18 07:58:57,,,P_Neutral,,,P_Neutral,0
2385,"Prav tako pa se to tudi ne odraža v kadrovskih načrtih in to ne pomeni iskanja novih ljudi, ampak določanje pristojnosti tistih, ki dejansko te naloge že opravljajo.",2023-06-15 22:37:33,,,N_Neutral,2023-06-18 08:00:30,,,N_Neutral,,,N_Neutral,0
2386,"V Slovenski nacionalni stranki smo bili prvi, prvi na odboru za evropske zadeve, ki smo rekli prehitro, hitrost ubija.",2023-06-15 22:37:42,,,Negative,2023-06-18 08:01:47,,,P_Neutral,,"Ki smo rekli prehitro, many interpretations, would like to discuss",P_Neutral,1
2387,"Splošno znano je, da na pridelek v enaki meri vplivajo okoljski dejavniki, tehnologija pridelave in sorta.",2023-06-15 22:37:56,,,P_Neutral,2023-06-18 08:01:54,,,P_Neutral,,,P_Neutral,0
2388,"Naloženo jim je dokazovanje upravičenosti s predlaganjem številnih listin in čeprav je postopek po naravi akcesoren, je včasih bolj pomemben in daljši, kot je glavni postopek v sodnem postopku.",2023-06-15 22:38:40,,,N_Neutral,2023-06-18 08:03:10,,,N_Neutral,,,N_Neutral,0
2389,"Preplet krilatico družbeni pravičnosti, pravičnem prehodu in odgovornosti v boju proti podnebnim spremembam ni drugega kot novo davčno darilo menedžerski kasti.",2023-06-15 22:39:03,,implied opinion,Negative,2023-06-18 08:03:55,,Sarcastic,Negative,,,Negative(S),0
2390,Leta 2006 del dokumentov pristopnega partnerstva Hrvaške k Evropski uniji.,2023-06-15 22:39:19,1.0,lacks something,P_Neutral,2023-06-18 08:04:09,,,P_Neutral,,,P_Neutral,0
2391,"Na dolžniku je, da plača, ne da se pritožuje in vlaga ugovore.",2023-06-15 22:39:41,,,N_Neutral,2023-06-18 08:04:46,,Sarcasm?,Negative,,I guess I could agree that it is a bit statement-like and mild,N_Neutral,1
2392,Celovito dovoljenje pa predstavlja gradbeno dovoljenje in okoljevarstveno soglasje.,2023-06-15 22:39:46,,,P_Neutral,2023-06-18 08:04:52,,,P_Neutral,,,P_Neutral,0
2393,"Ko govorimo o olajšavah nikoli ne moremo biti 100% zadovoljni in tudi vprašanje je, če smo tukaj vedno pravični.",2023-06-15 22:39:54,,,N_Neutral,2023-06-18 08:05:21,,,N_Neutral,,,N_Neutral,0
2394,"Vemo, da se zdaj rojevajo vnuki baby boom generacije tam iz 50. let, tako da se ta nihanja neprestano ponavljajo.",2023-06-15 22:40:15,,is there something that is negative in this sentence?,P_Neutral,2023-06-18 08:05:41,,,N_Neutral,,I guess there is nothing iherently negative,P_Neutral,1
2395,"Če gledamo tudi poseg v privatna podjetja, slaba banka je nastala zato, da se lahko poceni razprodajajo privatna podjetja.",2023-06-15 22:40:28,,statement,N_Neutral,2023-06-18 08:06:23,,,N_Neutral,,,N_Neutral,0
2396,"In drugi problem, s katerim se prepogosto srečujemo na štajerski avtocesti, je prehitevanje tovornih vozil.",2023-06-15 22:40:33,,,N_Neutral,2023-06-18 08:06:43,,,N_Neutral,,,N_Neutral,0
2397,"Razumevanje Vlade za stisko najslabše plačanih delavcev, v mislih imam odločitev o višini minimalne plače, pa se že odraža v bojkotu socialnega dialoga s strani delodajalcev.",2023-06-15 22:41:19,,,Negative,2023-06-18 08:07:45,,,N_Neutral,,Fully negative,Negative,1
2398,"Oglasil bi se tudi, če ne bi tako ljubil vlake, železnice in železničarje.",2023-06-15 22:41:41,,Could also be N_neutral.,P_Neutral,2023-06-18 08:09:29,1.0,Sarcasm,Negative,,"Hmmmmmm......veery different intepretations, discussion",Negative(S),1
2399,Poleg tega so v evropskem okviru državne pomoči tudi vzvod za privatizacijo.,2023-06-15 22:41:46,,,P_Neutral,2023-06-18 08:09:58,,,N_Neutral,,Agree,P_Neutral,1
2400,"In moram reči, da sem bil izredno slabe volje in jezen, ko sem videl reakcijo Nacionalnega inštituta za varovanje javnega zdravja.",2023-06-15 22:41:54,,,Negative,2023-06-18 08:10:07,,,Negative,,,Negative,0
2401,"Poglejte malo, železnice so po celem svetu eden največjih zaposlovalcev.",2023-06-15 22:42:31,,"Although the second part is positive, the first part implies negative sentiment.",N_Neutral,2023-06-18 08:10:16,,,P_Neutral,,I agree,N_Neutral,1
2402,"Vlada si je za razliko od prejšnjih pri vseh aktivnostih v tej smeri, ko govorimo o državi, zadala tudi neke strateške usmeritve.",2023-06-15 22:42:58,,,P_Neutral,2023-06-18 08:10:41,,,P_Neutral,,,P_Neutral,0
2403,"Torej, tako v jamboru ene take jadrnice kot v kamniti fasadi ene take vile je košček enega ukradenega časa, ukradenega življenja, ukradenega zdravja in ukradene priložnosti.",2023-06-15 22:43:12,,implied opinon,Negative,2023-06-18 08:10:55,,,Negative,,,Negative,0
2404,Takšnih odstopov iz osebnih razlogov imamo zadnje leto na pretek.,2023-06-15 22:43:21,,,N_Neutral,2023-06-18 08:11:32,,,N_Neutral,,,N_Neutral,0
2405,"Je vrsta stvari, ki bi jih drugače tudi zasnoval, ampak to je prvi korak, ki ne bo, tako kot jesenska slana, pomoril zdravilstva.",2023-06-15 22:43:52,,,N_Neutral,2023-06-18 08:13:06,1.0,,M_Positive,,Nooo... I fully agree with Tamara,N_Neutral,1
2406,"Govorim seveda o intervencijskem zakonu, katerega sprejem je podlaga za delo katerekoli vlade, ki bo, upajmo, čim prej začelo delovati v polni sestavi, s polnimi pooblastili.",2023-06-15 22:44:02,,,P_Neutral,2023-06-19 07:59:55,,,P_Neutral,,,P_Neutral,0
2407,S predlaganim zakonom o odvetniški tarifi pa bo to eksaktno jasno določeno.,2023-06-15 22:44:41,,,P_Neutral,2023-06-19 08:00:04,,,P_Neutral,,,P_Neutral,0
2408,Razlog za rast cen nafte je splošna napetost na trgu energentov.,2023-06-15 22:44:48,,,N_Neutral,2023-06-19 08:00:13,,,N_Neutral,,,N_Neutral,0
2409,"Jaz sem prepričan, da se je gospod minister počutil prav božansko, ko je predlagal ta zakon, ker star pregovor pravi, da bog je najprej sebi brado ustvaril.",2023-06-15 22:44:54,,,Negative,2023-06-19 08:00:25,,Sarcasm,Negative,,,Negative(S),0
2410,"Silen strah sodi oziroma silen strah hodi po Sloveniji v teh dneh pred tem, da bi se o tej temi diskutiralo tako, da bi jo slovenska javnost slišala.",2023-06-15 22:44:59,,,Negative,2023-06-19 08:00:42,,,Negative,,,Negative,0
2411,"So razpravljali približno tako: v parlamentu sedijo nepravi poslanci, zaradi napačnega volilnega sistema sedijo poslanci, ki jim je bila ta funkcija po krivici dodeljena z nepravim zakonom.",2023-06-15 22:45:05,,,Negative,2023-06-19 08:01:05,,,Negative,,,Negative,0
2412,"Mislim, da mi je potekel čas, tako da se vidimo naslednjič.",2023-06-15 22:45:26,,procedural. I don't think there is something inherently wrong,P_Neutral,2023-06-19 08:01:12,,,P_Neutral,,,P_Neutral,0
2413,"Predlogi od Avsenikove, pa že skoraj ponarodele Slovenija, od kod lepote tvoje, do že stare Naprej zastave slave.",2023-06-15 22:45:37,,,P_Neutral,2023-06-19 08:01:37,,,P_Neutral,,,P_Neutral,0
2414,"Ne strinjam se s tem, da bi se še naprej ob vsaki reformi vsake vlade od osamosvojitve Slovenije dalje najbolj prizadelo najrevnejše v državi.",2023-06-15 22:45:41,,,Negative,2023-06-19 08:02:05,,,Negative,,,Negative,0
2415,"Delnice so med drugimi kupili tudi tuji investitorji, ne pozabimo pa omeniti, da sta bila med kupci tudi hrvaška pokojninska sklada.",2023-06-15 22:45:52,,,P_Neutral,2023-06-19 08:02:18,,,N_Neutral,,Hmmm. to me this has negative connotation,N_Neutral,1
2416,"Minister za pravosodje mora biti zaupanja vredna oseba, z visoko stopnjo integritete, neobremenjena z madeži, še posebej takšnimi, ki so bili izpostavljeni na Odboru za pravosodje.",2023-06-15 22:46:14,,I think this is not positively said,N_Neutral,2023-06-19 08:03:21,1.0,,Negative,,I agree,N_Neutral,1
2417,"Kar se tega tiče, smo bili uspešni in sem vesel, da smo prišli tako daleč, implementacija pa še ni zaključena.",2023-06-15 22:46:41,,"1. positive, 2. negative",M_Negative,2023-06-19 08:03:41,,,M_Negative,,,M_Negative,0
2418,"Vendar ta institut ni deloval oziroma še ne deluje, vsaj ne v takšni meri, kot si vsi skupaj želimo.",2023-06-15 22:46:52,,,N_Neutral,2023-06-19 08:03:53,,,N_Neutral,,,N_Neutral,0
2419,"On je sicer biološko zdrav [[roke, oči,motorika]] vse funkcionira idealno - ne potrebuje tega.",2023-06-15 22:46:59,,,P_Neutral,2023-06-19 08:04:11,1.0,,N_Neutral,,"Hmm, to me this was not something that was said in positive manner",Negative,1
2420,Ta dopis je bil napisan pred sejo na matičnem delovnem telesu in takrat je bil relevanten.,2023-06-15 22:47:06,,,P_Neutral,2023-06-19 08:04:27,,,N_Neutral,,Agreee,P_Neutral,1
2421,"Pregovor bi lahko prenesli v zgodbo somalijske deklice Faise, ki je kar dve leti v težkih razmerah čakala na objem sestre, ki živi v Mariboru.",2023-06-15 22:47:51,,,N_Neutral,2023-06-19 08:04:44,,,N_Neutral,,,N_Neutral,0
2422,"In dalje pravi zakon: ""Zahteva iz prejšnjega odstavka mora vsebovati predlog stališč Republike Slovenije do evropske zadeve.",2023-06-15 22:47:57,,,P_Neutral,2023-06-19 08:04:54,,,P_Neutral,,,P_Neutral,0
