Method,Score
intensity_avg,3.22639319987628
intensity_avg,2.7666726518546776
intensity_avg,2.8322874263388447
intensity_avg,3.8435358196793343
intensity_avg,2.406291007995605
intensity_avg,3.789497928176436
intensity_avg,3.5172844497448126
intensity_avg,4.086335093270886
intensity_avg,3.9114655770221622
intensity_avg,4.165997964690978
intensity_avg,3.652166246619498
intensity_avg,2.975576162338257
intensity_avg,2.569360627299643
intensity_avg,2.748602867604172
intensity_avg,3.716069292187959
intensity_avg,3.634484881780472
intensity_avg,3.64700765230346
intensity_avg,2.7189467353960444
intensity_avg,2.922176523973644
intensity_avg,2.997676803729959
intensity_avg,3.167507818346309
intensity_avg,2.543636147479231
intensity_avg,3.5515671746749633
intensity_avg,2.4249193022255526
intensity_avg,3.0832112463992996
intensity_avg,3.695266799553229
intensity_avg,3.3543749915263352
intensity_avg,3.739954237819474
intensity_avg,3.3401610713188075
intensity_avg,4.143606513371092
intensity_avg,3.1561708703287374
intensity_avg,3.1000720284711507
intensity_avg,3.359359242301329
intensity_avg,2.951014995574951
intensity_avg,3.226079450734287
intensity_avg,3.6435101150121114
intensity_avg,4.15150819924508
intensity_avg,2.837376236294343
intensity_avg,3.874440755706963
intensity_avg,2.9415109003835864
intensity_avg,3.6082808819389345
intensity_avg,3.1600883362044887
intensity_avg,2.3879802535845793
intensity_avg,2.785255085207451
intensity_avg,2.932526486871823
intensity_avg,3.4031622028348116
intensity_avg,2.511363493072936
intensity_avg,2.550200431355352
intensity_avg,3.0022260906664906
intensity_avg,4.510695457458496
intensity_avg,3.0847052756468964
intensity_avg,3.78120156036926
intensity_avg,3.647015686724099
intensity_avg,3.34966909911889
intensity_avg,3.763774933191607
intensity_avg,3.5971003536772908
intensity_avg,2.9580849319194424
intensity_avg,3.5770892203142597
intensity_avg,3.1930123557263532
intensity_avg,3.67121963880601
intensity_avg,3.355369567871093
intensity_avg,3.990569731870448
intensity_avg,3.968436064346911
intensity_avg,3.740892407461776
intensity_avg,3.778054475784301
intensity_avg,3.8654787390883136
intensity_avg,3.70871389707003
intensity_avg,3.403922172463142
intensity_avg,0.276498734951019
intensity_avg,4.12741077900461
intensity_avg,3.767907090408384
intensity_avg,3.7304580804417
intensity_avg,3.844690961850594
intensity_avg,2.3164910226206294
intensity_avg,3.9443368904817113
intensity_avg,2.825501441955566
intensity_avg,3.3294987324963943
intensity_avg,3.49569636910729
intensity_avg,3.544807648204509
intensity_avg,3.0010972023010245
intensity_avg,3.323116781915102
intensity_avg,3.426609083025435
intensity_avg,3.515499835271796
intensity_avg,4.008908379963033
intensity_avg,3.530520466527733
intensity_avg,3.740048124820604
intensity_avg,4.052704992190732
intensity_avg,3.8239272330247385
intensity_avg,3.480858325958252
intensity_avg,2.9771616477302385
intensity_avg,3.698388905961824
intensity_avg,4.148436005291399
intensity_avg,2.3109505036990297
intensity_avg,2.5174615895109804
intensity_avg,3.8566759878146137
intensity_avg,3.592202661159405
intensity_avg,3.5711653509715036
intensity_avg,3.1496027525347112
intensity_avg,3.80261755767724
intensity_avg,3.348068418108001
intensity_avg,2.869931765433835
intensity_avg,2.95243900005986
intensity_avg,2.940983295440674
intensity_avg,3.1017732620239267
intensity_avg,3.1865475177764884
intensity_avg,3.5560303922442427
intensity_avg,2.0273044939771063
intensity_avg,3.598881453618874
intensity_avg,3.1650973459393437
intensity_avg,3.5862972805978655
intensity_avg,2.441140946168779
intensity_avg,3.670083576530333
intensity_avg,4.103380029982817
intensity_avg,3.778234177514569
intensity_avg,3.291975895620233
intensity_avg,2.2972520095359936
intensity_avg,3.418162580118852
intensity_avg,2.832529611708951
intensity_avg,3.101127862930298
intensity_avg,3.721753015424053
intensity_avg,3.8010539730091177
intensity_avg,3.080011772657637
intensity_avg,3.1419730186462393
intensity_avg,3.490156371551069
intensity_avg,3.290569832079056
intensity_avg,4.1075119972229
intensity_avg,3.7258919677892863
intensity_avg,3.9580784241693623
intensity_avg,4.051811238169732
intensity_avg,2.7258966270748988
intensity_avg,3.0511786956108997
intensity_avg,3.2525944001038205
intensity_avg,3.2894021420511863
intensity_avg,2.942605589473308
intensity_avg,3.48155373261827
intensity_avg,3.311217546463012
intensity_avg,3.64810961722826
intensity_avg,2.766580555326625
intensity_avg,3.5916891020607262
intensity_avg,3.6449244013335536
intensity_avg,3.647423030013925
intensity_avg,3.745471579295236
intensity_avg,3.778480802889714
intensity_avg,3.552776336669922
intensity_avg,2.6344799896334625
intensity_avg,3.411462788198047
intensity_avg,2.972828749630068
intensity_avg,2.9911906377495545
intensity_avg,4.481064297627301
intensity_avg,3.0996618270874015
intensity_avg,3.2065641539137206
intensity_avg,2.9176437031298623
intensity_avg,3.168769956528388
intensity_avg,3.400556227507446
intensity_avg,0.1458416235464951
intensity_avg,2.8171309477698765
intensity_avg,3.02317630669338
intensity_avg,3.0054466128207147
intensity_avg,3.31826154993891
intensity_avg,3.2683869810923496
intensity_avg,2.761261281901797
intensity_avg,3.241067236756838
intensity_avg,3.9481825595408786
intensity_avg,3.402155923494691
intensity_avg,3.0188956260681143
intensity_avg,3.7744562312046703
intensity_avg,3.354333203586942
intensity_avg,3.636508738322075
intensity_avg,2.900150338369773
intensity_avg,3.3005636415786195
intensity_avg,3.414722572698303
intensity_avg,3.5680435507122064
intensity_avg,3.6292310666715055
intensity_avg,3.8253416709047334
intensity_avg,3.502826198220494
intensity_avg,3.917677384734923
intensity_avg,2.756967685636467
intensity_avg,3.5737514743743786
intensity_avg,3.4400265649057435
intensity_avg,3.661882325680166
intensity_avg,3.2985435935365945
intensity_avg,4.084590435028076
intensity_avg,3.214029875150528
intensity_avg,3.6940631438745344
intensity_avg,3.1191405822840412
intensity_avg,2.4062502961001333
intensity_avg,3.7922514252459663
intensity_avg,2.6977698928137768
intensity_avg,2.7680375011741107
intensity_avg,2.7315646911928373
intensity_avg,1.964073026855253
intensity_avg,2.381238460540771
intensity_avg,3.814891220864241
intensity_avg,3.3174333935492304
intensity_avg,2.7687443156603355
intensity_avg,2.7305763256717164
intensity_avg,3.004143024128332
intensity_avg,2.485839274898158
intensity_avg,2.6562651457216635
intensity_avg,3.26278551723643
intensity_avg,3.056860031963112
intensity_avg,3.644276006646257
intensity_avg,2.7441145090165557
intensity_avg,3.1619324707951613
intensity_avg,3.268585595386863
intensity_avg,3.201972961425781
intensity_avg,3.025517248993865
intensity_avg,3.1974033762832517
intensity_avg,2.792981092838824
intensity_avg,2.5185301071032797
intensity_avg,3.1702935704473965
intensity_avg,3.613136785335236
intensity_avg,3.7744643130555873
intensity_avg,2.9803702723774883
intensity_avg,3.320719242095947
intensity_avg,3.63169527053833
intensity_avg,3.9446109671573666
intensity_avg,3.019511214207516
intensity_avg,3.046167243165532
intensity_avg,3.1990189770976234
intensity_avg,3.971086725785625
intensity_avg,3.066501925081075
intensity_avg,3.5245465007550387
intensity_avg,3.3536480743180515
intensity_avg,2.8620593803094487
intensity_avg,3.700753813935731
intensity_avg,4.059211969842775
intensity_avg,3.430544879312989
intensity_avg,3.521725773985744
intensity_avg,4.131045395763213
intensity_avg,3.7525757538900857
intensity_avg,3.6439263044121257
intensity_avg,3.328676841983576
intensity_avg,3.43782510464676
intensity_avg,3.186333053698802
intensity_avg,3.7162270545959473
intensity_avg,2.9833243092181085
intensity_avg,3.403244835710226
intensity_avg,3.4689498895216815
intensity_avg,3.5847483265296884
intensity_avg,3.330815380459989
intensity_avg,3.557453632354736
intensity_avg,3.4545007121982105
intensity_avg,3.603691772892863
intensity_avg,3.074343681335449
intensity_avg,3.5279623690371587
intensity_avg,3.103233168782575
intensity_avg,2.890678644180298
intensity_avg,3.472338914871216
intensity_avg,3.1818616249825267
intensity_avg,3.278857533813579
intensity_avg,3.84907082236741
intensity_avg,3.2819544779249648
intensity_avg,3.0019572323566446
intensity_avg,3.77976468454914
intensity_avg,2.653001308441162
intensity_avg,2.679519396536046
intensity_avg,2.8951451570865943
intensity_avg,3.2441339331147385
intensity_avg,3.738459198206132
intensity_avg,3.3406934531195156
intensity_avg,3.7261143734566624
intensity_avg,3.2458379297591886
intensity_avg,2.278187278984021
intensity_avg,2.8611903261795772
intensity_avg,3.463971263584076
intensity_avg,3.5557008314393648
intensity_avg,4.083269116197661
intensity_avg,4.137819671716773
intensity_avg,3.0940989227931315
intensity_avg,3.102681153865072
intensity_avg,2.860631749408283
intensity_avg,3.075546174101651
intensity_avg,3.881835526395361
intensity_avg,3.3791889450169776
intensity_avg,3.1320765018463126
intensity_avg,3.559271650179714
intensity_avg,2.730355259196816
intensity_avg,4.131045395763213
intensity_avg,2.13925552368164
intensity_avg,3.2873872353597062
intensity_avg,3.63563523511844
intensity_avg,3.203287538755608
intensity_avg,0.713124215602874
intensity_avg,3.398109230877584
intensity_avg,3.593526704281912
intensity_avg,3.971421977979773
intensity_avg,2.566475249319194
intensity_avg,3.808202775910437
intensity_avg,3.4868695229730253
intensity_avg,3.663323484955893
intensity_avg,3.518067169335996
intensity_avg,3.6276136605027784
intensity_avg,2.4929226207046615
intensity_avg,3.1571661743229416
intensity_avg,3.302456718792037
intensity_avg,2.855442996681212
intensity_avg,3.054509209806739
intensity_avg,3.434322213308542
intensity_avg,2.7262830627903103
intensity_avg,3.0241732331053433
intensity_avg,2.862422435826323
intensity_avg,3.295366700896522
intensity_avg,3.858333753856338
intensity_avg,2.8188322955380296
intensity_avg,2.979978109874748
intensity_avg,2.980946094926476
intensity_avg,2.990567314542156
intensity_avg,2.882580702928433
intensity_avg,3.078379242768188
intensity_avg,3.1525187238505916
intensity_avg,3.1040750908558037
intensity_avg,3.661247730255127
intensity_avg,2.699665085147248
intensity_avg,3.151106357574463
intensity_avg,3.4023636971883415
intensity_avg,2.8101934855651955
intensity_avg,2.6793363372853194
intensity_avg,3.2779399237968763
intensity_avg,3.230027437210083
intensity_avg,3.165401489839326
intensity_avg,2.9641402821463516
intensity_avg,3.552682527707347
intensity_avg,3.4731781185637165
intensity_avg,3.055491924285888
intensity_avg,3.854210707507296
intensity_avg,3.0462485687765173
intensity_avg,3.477002109197751
intensity_avg,3.1933080281346906
intensity_avg,3.4155290109476035
intensity_avg,2.6735058495107724
intensity_avg,3.3549948701380536
intensity_avg,3.263611793518066
intensity_avg,3.1867079583351785
intensity_avg,3.142977942058427
intensity_avg,3.756783008575439
intensity_avg,3.503846816838672
intensity_avg,3.4912440127546738
intensity_avg,2.8336854602505466
intensity_avg,3.316332137519379
intensity_avg,3.7296607494354257
intensity_avg,2.624624252319336
intensity_avg,3.302650252582912
intensity_avg,3.4519302916811823
intensity_avg,3.010572910308838
intensity_avg,2.817709802129727
intensity_avg,3.704589285709807
intensity_avg,3.836069066850821
intensity_avg,3.803661270222424
intensity_avg,2.496560451449585
intensity_avg,3.111052989959717
intensity_avg,3.749827423144093
intensity_avg,3.925342172148053
intensity_avg,2.478664762860616
intensity_avg,4.064710129257115
intensity_avg,3.8110720348804112
intensity_avg,2.9397796795930335
intensity_avg,3.5557212071416684
intensity_avg,3.661222248338974
intensity_avg,2.4320860613019972
intensity_avg,3.5497335552939795
intensity_avg,3.4798773627964916
intensity_avg,3.39781904220581
intensity_avg,3.323300181980577
intensity_avg,0.167860954999923
intensity_avg,3.7092698478608703
intensity_avg,2.776118755340576
intensity_avg,2.4841644272957
intensity_avg,2.34581383520354
intensity_avg,3.607600979923787
intensity_avg,3.4964146804415615
intensity_avg,3.362565405578214
intensity_avg,3.064667224884033
intensity_avg,2.711220597878591
intensity_avg,3.4226500437634355
intensity_avg,2.544790295498151
intensity_avg,3.6398500929213298
intensity_avg,3.7294615538011784
intensity_avg,2.813512924881725
intensity_avg,3.770455848803855
intensity_avg,3.0468419939925586
intensity_avg,3.5820026495271335
intensity_avg,3.580893991995579
intensity_avg,3.5831507453435507
intensity_avg,3.349135731290401
intensity_avg,3.547938092977069
intensity_avg,3.509386313134184
intensity_avg,3.6193281767485144
intensity_avg,3.156832218170166
intensity_avg,3.1908036564421804
intensity_avg,3.712806118491888
intensity_avg,3.712019197584988
intensity_avg,3.6636147499084473
intensity_avg,3.498494434151267
intensity_avg,3.5832659550663752
intensity_avg,3.6609052335650945
intensity_avg,3.5353946392897826
intensity_avg,2.9772184777277615
intensity_avg,3.812353358319984
intensity_avg,3.721648693084717
intensity_avg,3.555590398610586
intensity_avg,3.557580415638513
intensity_avg,3.5561322717149535
intensity_avg,3.765714376365854
intensity_avg,3.6731413779525823
intensity_avg,2.8210749626159672
intensity_avg,2.844175156520937
intensity_avg,3.643782709937681
intensity_avg,3.8245547153509176
intensity_avg,2.902886632101739
intensity_avg,3.6259438595652513
intensity_avg,2.7090603371679896
intensity_avg,2.943909953972926
intensity_avg,3.356526296645906
intensity_avg,2.940237928472674
intensity_avg,3.00946044921875
intensity_avg,2.640991120974809
intensity_avg,3.7752361627405113
intensity_avg,3.24334749303646
intensity_avg,3.001363113432186
intensity_avg,2.617306097232936
intensity_avg,2.789605617523193
intensity_avg,3.2527081284813564
intensity_avg,3.836875215234516
intensity_avg,2.107284307479858
intensity_avg,3.0154902731451885
intensity_avg,2.8873606209353255
intensity_avg,3.799540281295776
intensity_avg,3.0839092395291123
intensity_avg,4.382217910043279
intensity_avg,2.741451599654786
intensity_avg,3.0681509256798014
intensity_avg,3.7704245978713185
intensity_avg,3.018776134786524
intensity_avg,3.570342412545317
intensity_avg,3.351784674850607
intensity_avg,3.532087552583623
intensity_avg,3.5067140766421097
intensity_avg,3.53409703536812
intensity_avg,3.355327169216764
intensity_avg,3.3138136297928455
intensity_avg,2.9343633597380916
intensity_avg,3.351825714111328
intensity_avg,3.7815592777703912
intensity_avg,2.5647871510501337
intensity_avg,3.0974576400547194
intensity_avg,3.9315213609521633
intensity_avg,3.5481422031855216
intensity_avg,2.907749102703256
intensity_avg,3.5264873732070523
intensity_avg,3.6583831366358415
intensity_avg,2.8246781826019283
intensity_avg,2.2654776573181152
intensity_avg,3.2737448373474196
intensity_avg,3.0626410299519007
intensity_avg,3.864167993801566
intensity_avg,3.6469310551035328
intensity_avg,3.2668960755187477
intensity_avg,3.0904304565629546
intensity_avg,2.865651607513427
intensity_avg,2.9212069624352184
intensity_avg,3.290299783011608
intensity_avg,2.80993914604187
intensity_avg,3.57372380146794
intensity_avg,3.786775112966637
intensity_avg,2.9232050712651847
intensity_avg,3.664221255347741
intensity_avg,3.4380914751438785
intensity_avg,3.2347129670345773
intensity_avg,3.2226724192877914
intensity_avg,3.868748426437378
intensity_avg,3.524510552338308
intensity_avg,4.014254400364037
intensity_avg,3.158429285540444
intensity_avg,3.5121815962491376
intensity_avg,3.178023440048692
intensity_avg,2.881241974725675
intensity_avg,3.079220690088846
intensity_avg,4.136825410514468
intensity_avg,3.802534125717269
intensity_avg,3.3822194173424385
intensity_avg,3.6032897064458624
intensity_avg,1.976078391075134
intensity_avg,3.0965215299025086
intensity_avg,3.1105400715488325
intensity_avg,3.1863116396596705
intensity_avg,4.235925197601318
intensity_avg,2.376027821619894
intensity_avg,3.5287747957107807
intensity_avg,0.291186481714248
intensity_avg,3.688886127839178
intensity_avg,2.531617570414935
intensity_avg,2.949370961879302
intensity_avg,2.602622558832441
intensity_avg,2.904154308841842
intensity_avg,3.3197334567839354
intensity_avg,3.2698235845984622
intensity_avg,2.844188553224029
intensity_avg,2.931794766434903
intensity_avg,3.385742442644134
intensity_avg,3.688103578752597
intensity_avg,3.9289514320972607
intensity_avg,2.8436336537898
intensity_avg,3.5190664558717626
intensity_avg,4.035331641800854
intensity_avg,3.060126418080176
intensity_avg,2.935198285630292
intensity_avg,3.8120217323303223
intensity_avg,2.7407796059734144
intensity_avg,3.324995273017812
intensity_avg,3.071498692509357
intensity_avg,2.401368695087663
intensity_avg,2.720175371527677
intensity_avg,3.361762396650325
intensity_avg,3.1178794652715625
intensity_avg,3.3210393117349604
intensity_avg,3.244888674553097
intensity_avg,3.4917339795551663
intensity_avg,3.8865583454890023
intensity_avg,3.504325479902976
intensity_avg,2.6525262539096595
intensity_avg,3.2219030494985765
intensity_avg,3.988394988868661
intensity_avg,3.0746732290667733
intensity_avg,3.795080470657073
intensity_avg,3.512139314910671
intensity_avg,4.055113995583094
intensity_avg,3.8433609589263815
intensity_avg,3.4466828413625175
intensity_avg,3.043478195039032
intensity_avg,3.480882994708936
intensity_avg,2.9324493408203125
intensity_avg,3.377988494487453
intensity_avg,3.3732376098632812
intensity_avg,3.760700966036314
intensity_avg,3.6863886284837486
intensity_avg,3.2100413993347163
intensity_avg,3.903445447952332
intensity_avg,3.061281465250068
intensity_avg,3.057589054107666
intensity_avg,2.8096813779354064
intensity_avg,2.358619091441147
intensity_avg,4.77310848236084
intensity_avg,3.786106537053832
intensity_avg,2.697086361985003
intensity_avg,3.1873732611770125
intensity_avg,3.835897778018753
intensity_avg,3.681092777246452
intensity_avg,2.5940906218537587
intensity_avg,1.7572290897369378
intensity_avg,3.32112193107605
intensity_avg,3.669108130299101
intensity_avg,3.812614739029219
intensity_avg,3.157614685058802
intensity_avg,2.979550931301538
intensity_avg,3.0696725658304853
intensity_avg,3.1086416244506827
intensity_avg,3.6915737862008258
intensity_avg,3.5777150366280894
intensity_avg,3.712073796138942
intensity_avg,3.903173932159571
intensity_avg,4.147669315338135
intensity_avg,2.639736129973485
intensity_avg,3.750929355621338
intensity_avg,3.362874310598403
intensity_avg,3.6530550988612376
intensity_avg,3.414158210551365
intensity_avg,3.696410255808072
intensity_avg,3.379580665454497
intensity_avg,3.699834144617169
intensity_avg,3.153951091339624
intensity_avg,3.472557504443929
intensity_avg,3.789229393005371
intensity_avg,2.8304647037007165
intensity_avg,2.769271850585937
intensity_avg,3.7252401158174626
intensity_avg,3.0635830232892194
intensity_avg,4.79553747177124
intensity_avg,1.850234270095825
intensity_avg,3.1557128777532633
intensity_avg,3.175673154490925
intensity_avg,3.705074159045703
intensity_avg,2.8874092282527233
intensity_avg,3.789710856934877
intensity_avg,3.2323292418739764
intensity_avg,3.271516139414231
intensity_avg,2.5720802073420845
intensity_avg,3.125018396727937
intensity_avg,3.4240802187498356
intensity_avg,2.6894739162569654
intensity_avg,3.4091254459059863
intensity_avg,2.641674581827362
intensity_avg,3.208297857718292
intensity_avg,3.844078153862243
intensity_avg,3.0875969524030924
intensity_avg,3.9264790478651745
intensity_avg,3.781554623262687
intensity_avg,3.1384003162384024
intensity_avg,3.00718667449957
intensity_avg,3.498701542091457
intensity_avg,3.958656787872314
intensity_avg,3.0964958306432258
intensity_avg,3.1574341165908955
intensity_avg,3.2247305737971086
intensity_avg,2.961090908584467
intensity_avg,3.0894474697854775
intensity_avg,3.438531156188729
intensity_avg,2.082791805267334
intensity_avg,3.294399009760816
intensity_avg,3.612949782715246
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,5.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,4.0
annotation_utt_score,5.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,1.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,3.0
