,ID,text,tag_tamara,tag_katja,comments_tamara,comments_katja,flagged_tamara,flagged_katja,chair,final_tag,sent_tamara,sent_katja
171,ParlaMint-SI_2018-04-19-SDZ7-Izredna-60.u93,"Spoštovani predsednik, spoštovane poslanke in poslanci! Predsednik republike je na javni poziv za zbiranje predlogov za tri člane Sodnega sveta prejel 11 kandidatur. Predlagale so jih večinoma ugledne pravne institucije in ustanove. Po preučitvi kandidatur in posvetovanjih s poslanskimi skupinami predlaga kandidatno listo šestih kandidatov. Pri tem je predsednik Republike upošteval ustavno možnost in predlagal pravne strokovnjake z različnih področij. Na listi so tako štirje doma in v tujini priznani in ugledni profesorji in profesorica, priznan odvetnik in uveljavljen notar. Redni profesor dr. Damjan Možina, doktor pravnih znanosti, je redni profesor za področje civilnega in gospodarskega prava na Pravni fakulteti Univerze v Ljubljani. Večinoma raziskuje področje obligacijskega prava, zlasti pogodbenega in deliktnega odškodninskega prava, loteva se tudi drugih področij civilnega in javnega prava. Predlagal ga je senat Pravne fakultete ljubljanske univerze. Andrej Rozman, univerzitetni diplomiran pravnik, je od leta 1994 notar s sedežem v Idriji, aktivno je sodeloval pri vzpostaviti notariata v Republiki Sloveniji in je vrsto let član izvršilnega odbora Notarske zbornice Slovenije. Je pravnik z bogatimi praktičnimi izkušnjami z različnih pravnih področij. Predlagala ga je Notarska zbornica Slovenije. Izredni profesor dr. Rok Svetlič, doktor znanosti, diplomant pravne in filozofske fakultete ljubljanske univerze, zaposlen pri Znanstveno-raziskovalnem središču Univerze na Primorskem, tudi predstojnik Inštituta za pravo na tej univerzi. Je predsednik Slovenskega filozofskega društva. Osrednje področje njegove znanstvene, pedagoške dejavnosti in raziskovanja sta filozofija prava in človekove pravice. Predlagal ga je direktor znanstvenoraziskovalnega središča Koper. Izredni profesor dr. Andraž Teršek, doktor pravnih znanosti, zaposlen na treh fakultetah Univerze na Primorskem ter na Evropski pravni fakulteti Nove univerze v Novi Gorici. Znanstvenoraziskovalno, študijsko in publicistično se ukvarja predvsem z ustavnim pravom, pravno filozofijo, človekovimi pravicami in svoboščinami, sociološkimi in filozofskimi vidiki prava, politično filozofijo in psihologijo. Uveljavil se je kot kritičen komentator in analitik. Predlagan ga je dekan Evropske pravne fakultete Nove univerze. Profesorica dr. Verica Trstenjak, doktorica pravnih znanosti, je od leta 2013 profesorica za evropsko pravo na Pravni fakulteti Univerze na Dunaju, predava tudi na Pravni fakulteti v Mariboru in Evropski pravni fakulteti. Težišče njenega raziskovalnega dela je pravo Evropske unije, evropsko ustavno in procesno pravo, pravno varstvo, evropsko civilno pravo, avtorske pravice in temeljne pravice Evropske unije pa tudi področje nevladnih organizacij in slovensko civilno pravo. Predlagal jo je dekan Evropske pravne fakultete Nova Gorica. Mag. Emil Zakonjšek, magister pravnih znanosti, je odvetnik od leta 1991 z nazivom odvetnik – specialist kazenskega prava. V slovenski pravni stroki je prepoznan kot uveljavljen pravni strokovnjak in odvetnik s področja kazenskega prava, še posebej poglobljeno se ukvarja z gospodarskim kazenskim pravom, medijskim pravom v povezavi z osebnostnimi pravicami, s civilnim in gospodarskim pravom. Predlagal ga je upravni odbor Odvetniške zbornice Slovenije. Predsednik Republike je prepričan, da so vsi predlagani kandidati s svojim strokovnim znanjem, dosedanjim delom in izkušnjami primerni za opravljanje predlagane funkcije. Vsi so se javnosti tudi posebej predstavili. To omogoča poslankam in poslancem, da izmed njih izberete tri člane Sodnega sveta Slovenije, ki bodo uspešno in strokovno ter suvereno opravljali to pomembno funkcijo varuha samostojnosti in neodvisnosti sodne veje oblasti. Sedaj pa mi dovolite, gospod predsednik, spoštovane poslanke in poslanci, da ob koncu vašega mandata se v imenu predsednika republike vsem iskreno zahvalim, vsem poslankam in poslancem, še posebej vodjem poslanskih skupin in vodstvu Mandatno-volilne komisije za uspešno in korektno sodelovanje pri posvetovanjih in izpeljavi vseh postopkov imenovanj kandidatov predsednika republike na pomembne državne funkcije. Od skupno 26 predlaganih kandidatk in kandidatov predsednika republike v tem sklicu jih je bilo 23 izvoljenih v prvem krogu glasovanja. To je nedvomno pomemben skupen prispevek k stabilnosti in nemotenemu delovanju osrednjih državnih institucij v Sloveniji. Hvala lepa.",Positive,P_Neutral,,"Presentation of the candidates, very neutral.",,,False,,Positive,Neutral
172,ParlaMint-SI_2015-09-23-SDZ7-Redna-11.u65,"Besedo ima Poslanska skupina Slovenske demokratske stranke, zanjo gospod Danijel Krivec.",P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
173,ParlaMint-SI_2012-05-15-SDZ6-Redna-03.u124,Mag. Potrata [[...]],P_Neutral,P_Neutral,"Procedural, I guess it could be N_Neutral, but we can't guess. ",,,,True,P_Neutral,Neutral,Neutral
174,ParlaMint-SI_2013-04-24-SDZ6-Redna-13.u116,"Hvala lepa, gospod Han. Gospod Jožef Horvat je zdaj na vrsti, izvolite.",P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
175,ParlaMint-SI_2011-07-13-SDZ5-Redna-30.u23,"Jaz ga ne morem slišati, ker nima vklopljenega mikrofona. Se opravičujem.",N_Neutral,P_Neutral,Procedural,,,,True,,Neutral,Neutral
176,ParlaMint-SI_2017-12-19-SDZ7-Redna-36.u116,"Hvala lepa za besedo. Spoštovane kolegice in spoštovani kolegi! Tukaj smo slišali cel kup nakupovalnih navad naših kolegov in kolegic poslancev pa njihovih znancev, bližnjih. Dal sem podpis za splošno razpravo in seveda mi ni žal, dal bi ga še enkrat, četudi bi bil predlagatelj predpisa kdorkoli drug v tej hiši ali pa tudi predstavnik Državnega sveta. Andrej, uspelo ti je, si zmagovalec, in to izključno iz tega razloga, ker si spodbudil razmišljanja, spodbudil razmišljanja v pravo smer, spodbudil aktivnosti v pravo smer in ključno, si upam reči, prispeval k temu, da je prišlo do sporazuma med delodajalci in delojemalci. Rezultat tega je, kot smo prebrali, kot smo seznanjeni, 15 nedelj letno, omejitev za praznike; in kar me še posebej veseli, izjeme za starše, ki skrbijo za otroke, še posebej za otroke s posebnimi potrebami in bolne otroke. In kar je še bistveno tukaj, to delo ob nedeljah in praznikih bo dodatno, boljše plačano, kar je nekaj povsem normalnega. Ni pa bilo to nekaj povsem normalnega do nekaj mesecev ali pa tednov nazaj. Zakaj ne bom podprl samega zakona, kar je zelo enostavno za zaključiti tukaj? V tem primeru, ko je sporazum med deležniki, jemalci in dajalci dela, dosežen, zakon ni potreben. In če bi sledili tej intenci, da zakon peljemo v drugo branje, ga dopolnjujemo, izpopolnjujemo, kakorkoli, potem bi to bila klofuta za dogovor med delodajalci in delojemalci, kar pa bi bila zelo slaba popotnica za pričakovani tovrstni dialog tudi v prihodnje, ko se bodo sprejemali tudi nekateri drugi zakoni, pomembni za eksistenco zaposlenih, posledično tudi upokojencev, družin in tako dalje. Kot rečeno, za korektno delo, pošteno in dostojno plačilo, verjamem, da tukaj je narejen en korak ali pa dva koraka naprej. Bi pa si želel jaz osebno ter tudi v moji poslanski skupini, da to ni zadnja točka, da gremo še naprej, da ti delavke in delavci, ki delajo ob normalnih dnevnih ter ob dela prostih dnevih, dobijo še boljša plačila, da na koncu meseca ne bo vprašanja, ali so pod ali so nekaj evrov nad minimalno plačo, ki omogoča minimalno preživetje. Ampak korak naprej je in dober signal za vse deležnike tudi v prihodnje. Nisem sicer najboljše razumel kolega Hainza glede nogometnih tekem, ga bom zdajle povprašal. Seveda je pozabil povedati – nogometne tekme v družbi otroka in družine v Ljudskem vrtu v Mariboru. Hvala lepa.",Positive,Positive,,"Uf, could be either fully positive or M_Positive, as ther are some parts of the text that could also be a bit negative.",,1.0,False,Positive,Positive,Positive
177,ParlaMint-SI_2014-01-27-SDZ6-Redna-21.u251,Hvala lepa. Gospod Marko Pavlišič ima vprašanje za ministra za kmetijstvo in okolje mag. Dejana Židana. Izvolite.,P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
178,ParlaMint-SI_2002-04-26-SDZ3-Izredna-17.u62,"Gospod Moge! Moram vam povedati, da sem ciljal na novinarje v RTV-ju. O drugih se nisem pogovarjal, ker to sploh ni predmet zakona. Ampak že sam zakon o plačah javnih uslužbencev kaže, da bo šlo za takšne uslužbence in vemo, na kakšen način delajo ljudje, ki so v javnih in državnih službah: po načelih subordinacije. Gotovo, tako bodo delali in tako bo stvar tudi tekla. In če se bomo tako zapeljali, bomo pač imeli novinarje po načelih subordinacije. Zdaj - v redu! In tudi plače bodo. In v skladu z vašim terminom določena zaščita, bodo imeli tudi zaščito. Hvala lepa za tako zaščito, mislim, da novinarji ne rabijo take zaščite!",Negative,Negative,Argumentative,"A bit confusing,but still negative.",,,False,Negative,Negative,Negative
179,ParlaMint-SI_2016-06-29-SDZ7-Izredna-34.u25,"Hvala lepa. Besedo ima gospa Ljudmila Novak, pripravita naj se dr. László Göncz in gospod mag. Marko Pogačnik.",P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
180,ParlaMint-SI_2008-07-14-SDZ4-Redna-41.u37,"Dovolite, da povem do konca. Če smo že bili označeni tako s strani gospoda Anderliča, naj opomnim tudi to, da smo mi pomagali tudi vam v dobrih idejah, takrat, ko ste vi vladali. Dejstvo pa je, da vam ne želimo prati umazanega perila za tiste zadeve, ki ste jih zagrešili. In čas je, da gre tako z desne kot z leve kdo tudi na hladno, gospe in gospodje, za tisto, kar je narobe naredil.",Negative,Negative,Argumentative,,,,False,Negative,Negative,Negative
181,ParlaMint-SI_2015-09-25-SDZ7-Redna-11.u167,"Hvala lepa. Besedo ima gospa Suzana Lep Šimenko, pripravi naj se Danijel Krivec.",P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
182,ParlaMint-SI_2016-06-16-SDZ7-Redna-20.u18,"Najlepša hvala. Spoštovani poslanke in poslanci! Vlada Republike Slovenije je Državnemu zboru predložila v obravnavo in sprejem Predlog zakona o spremembi in dopolnitvi Zakona o letalstvu. S spremembo četrtega odstavka 158. člena Zakona o letalstvu razširjamo pravno-organizacijsko obliko obratovanja letališča. Sprememba je potrebna, saj s tem zagotovimo uresničitev javnega interesa iz tretjega odstavka 1. člena tega zakona. Tako lahko varnost in nemotenost zračnega prometa zagotovi za letališče državnega pomena Republika Slovenija, za mednarodni zračni promet Vlada, za letališče lokalnega pomena pa lokalna skupnost. S sprejemom zakona zagotovimo nove oblike izvajanja storitev splošnega gospodarskega pomena, v katerih letališče obratuje. Poleg oblik gospodarske javne službe uvajamo oblike storitev, ki se izvajajo pod pogoji v razmerjih javno-zasebnega partnerstva. Če se obratovanje javnega letališča ne more zagotoviti v tržnih pogojih, bodo lahko letališča državnega pomena, torej javna letališča za mednarodni zračni promet, skladno s smernicami Evropske unije o državni pomoči letališčem in letalskim prevoznikom pridobila, če bo treba, po izpolnjevanju določenih pogojev dovoljeno državno pomoč v obliki finančne pomoči. Sedanja ureditev omogoča obratovanje letališč in zagotavljanja storitev zgolj v pogojih gospodarske javne službe. S predlagano ureditvijo bo omogočeno opravljanje storitev tudi v drugih oblikah pod pogoji in razmerjih javno-zasebnega partnerstva. Poleg novih pravno-organizacijskih oblik obratovanja javnega letališča sprememba četrtega odstavka 158. člena Zakona o letalstvu uvaja v prihodnjem obdobju skoraj desetih let, to je do leta 2024, tudi možnost pridobitve pomoči za tekoče poslovanje. Pomoč za tekoče poslovanje načeloma lahko pomeni zelo izkrivljeno obliko pomoči in se lahko dobi le v izjemnih okoliščinah in kadar se ne posega v delovanje notranjega trga, torej trga EU. Dokazovanje izpolnjevanja pogoja izjemnih okoliščin je podrobneje določena na podlagi sodbe Altmark in v smernicah EU o državni pomoči letališčem in letalskim prevoznikom. Kot najvišji možni znesek dovoljene finančne pomoči za letališča, katerih letni promet dosega največ 700 tisoč potnikov, je v prehodnem obdobju prvih 5 letih enak višini 80 % pričakovane finančne vrzeli v poslovanju posameznega letališča. Po izteku tega 5-letnega obdobja je treba ponovno pridobiti soglasje Evropske komisije, ki bo dovolila za posamezno javno letališče posebno obravnavo in njegovo financiranje na tak način. Slovenija bo morala še pred začetkom izplačevanja sredstev, ki bodo namenjena pokrivanju pričakovane finančne vrzeli posameznega javnega letališča, priglasiti Evropski komisiji dovoljeno kot državno pomoč, ki je združljiva z notranjim trgom. Znesek pomoči posameznemu javnemu letališču, ki deluje na trgu in hkrati kumulativno izpolnjuje vsa merila sodbe Altmark, bo država načeloma določila predhodno, pred začetkom uporabe določbe tega člena. Ta določba bo v obliki fiksnega zneska enaka višini pričakovane vrzeli v financiranju poslovanja javnega letališča za ves čas prehodnega obdobja do najdlje do leta 2024. Zaradi izboljšanja ponudbe in s tem dviga konkurenčnosti letališč v evropskem prostoru je treba razširiti oblike izvajanja storitev za slovenska javna letališča, tako da ne bodo obratovala samo po volji gospodarske javne službe. Izvajanje obratovanja ob pogojih gospodarske javne službe, kot je opredeljeno v obstoječem Zakonu o letalstvu, po sedanjih tržnih razmerah ne zadošča. Ta oblika izvajanja storitev na slovenskih javnih letališčih le-tem ne daje možnosti enakopravnega ekonomskega razvoja, kot ga lahko imajo primerljiva letališča v Evropi. To je razvidno tudi iz geografske umeščenosti slovenskih javnih letališč, le-ta so locirana v bližini letališč sosednjih držav, ki takšnih omejitev glede statusnih oblik, v katerih letališča zagotavljajo obratovanja, nimajo. Letališča v sosednjih državah, Avstriji, Hrvaški, Italiji, obratujejo v bolj fleksibilnih oblikah izvajanja letalskih storitev. S tem sodimo, da so v boljšem ekonomskem položaju in lažje zagotavljajo teritorialne, ekonomske in socialne kohezije znotraj držav članic in v Uniji s povezovanjem regij. Nove predlagane statusne oblike izvajanja storitev na slovenskih javnih letališčih našim regijam omogočajo boljšo povezavo z evropskimi. Z rešitvijo, kot je predlagana, bo zaradi sedanje gospodarske krize in prizadevanj za fiskalno konsolidacijo lažje najti pravo ravnovesje med potrebo posameznih letališč po konkurenčnosti in uravnoteženih bilancah ter družbenimi in regionalnimi potrebami, ki jih je treba zadovoljiti. V novih statusnih oblikah, v katerih bodo obratovala javna letališča, bodo ta uspešnejša in učinkoviteje prispevala k izboljšanju mobilnosti in medregionalne povezanosti. S tem bodo dodala svoj prispevek k povečanju privlačnosti slovenskih regij in to velja predvsem za področje turizma, saj se je izkazal za odpornega proti gospodarski krizi. Odprti bodo s tem tudi vidiki oziroma določitev gospodarske politike, ki pripadajo in pospešujejo turizem. Hvala.",Positive,P_Neutral,Presents a new law he supports. Maybe P_Neutral. ,"Presentation of the proposal, while it could also be Positive, I think it might be a bit lacking in sentiment to be considered that.",,1.0,False,,Positive,Neutral
183,ParlaMint-SI_2008-02-01-SDZ4-Redna-35.u160,Hvala. Gospod Sajovic.,P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
184,ParlaMint-SI_2008-01-22-SDZ4-Izredna-32.u27,"Hvala. Ponovno odpiram prijavo. Gospa Zupan, izvolite, imate besedo.",P_Neutral,P_Neutral,Procedural,,,,True,P_Neutral,Neutral,Neutral
185,ParlaMint-SI_2003-02-25-SDZ3-Redna-23.u42,"Hvala za besedo, gospa podpredsednica. Spoštovane kolegice in kolegi, spoštovani minister in državni sekretar! Zakon o dostopu do informacij javnega značaja je zaradi pomembnosti materije, ki jo ureja, prav gotovo eden ključnih zakonov za normalno delovanje države, ki temelji na demokraciji in načelihpravne države. Gre za zakon, ki implementira drugi odstavek 39. člena ustave Republike Slovenije, po katerem je vsakomur zagotovljena pravica do pridobitve informacije javnega značaja, za katero ima v zakonu utemeljen pravni interes. Pri tem je treba opozoriti na pomembno dejstvo, da zakon, ki ga danes obravnavamo v okviru tretje obravnave, razširja pravico dostopa prek ustavnih okvirov, saj za pridobitev javne informacije sploh ne zahteva dokazovanja pravnega interesa. Sprejem zakona bo omogočil tudi skorajšnjo ratifikacijo in implementacijo Aarhuške konvencije o dostopu do informacij, sodelovanju javnosti pri odločanju in dostopu do varstva pravic v okoljskih zadevah. Gre seveda za steber, ki javnosti daje pravico do okoljskih informacij. Pomembno se mi zdi poudariti, da je pred desetimi dnevi stopila v veljavo direktiva Evropske unije, ki ureja pravico javnosti o dostopu do okoljskih informacij in je nadomestila direktivo iz leta 1990. Direktiva določa odgovornost javnih oblasti, da omogočijo dostopnost okoljskih informacij na najširši možni način, s poudarkom na informacijski tehnologiji. Primerjalno naj povem, da je po tej direktivi specifične informacije treba prosilcu zagotoviti v roku enega meseca, v izjemnih primerih pa se rok lahko podaljša na dva meseca. Oblasti lahko zaračunajo posredovanje informacij, vendar le administrativne stroške; cenik mora biti javno objavljen, z navedbo pogojev, ko je dostop do informacij brezplačen. Čeprav gre v primeru te direktive le za okoljske informacije in ne za celotno paleto informacij javnega značaja, pa lahko ocenimo, da naš zakon o dostopu do informacij javnega značaja primerno rešuje ta vprašanja. Zakon je uspešno prestal prvo obravnavo, v okviru katere je bila v razpravi jasno izražena težnja, da je treba veljavnost zakona razširiti na vse tri veje oblasti, torej tudi na sodstvo. Zaradi te odločitve je bilo treba na sicer dobro pripravljen zakon v okviru druge obravnave vložiti kar nekaj amandmajev, da se je uredil pritožbeni postopek. Prvotno je bilo predvideno, da bi bila za odločanje o pritožbi zoper odločbo o zavrnitvi zahteve do informacije javnega značaja pristojna vlada. Ob razširitvi zakona na sodno vejo oblasti pa taka rešitev ni primerna. Zato je bil v zakon pripeljan pooblaščenec za dostop do informacij kot samostojen državni organ s statusom državnega funkcionarja, ki ga imenuje državni zbor na predlog predsednika Republike Slovenije. Poslanska skupina Nove Slovenije je na predlog zakona v tretji obravnavi vložila dva amandmaja, s katerima praktično ukinjajo pooblaščenca, s tem pa posledično ni poskrbljeno za pritožbeni postopek. S sprejemom teh dveh amandmajev bi dobili invalidni zakon, zato v Liberalni demokraciji amandmajema odločno nasprotujemo. Če bi ju namreč sprejeli, bi tako rekoč obglavilizakon v najpomembnejših določilih, namreč v delu, ko zakon zagotavlja upravno varstvo dostopa do informacij javnega značaja. Poleg tega je sam predlog Nove Slovenije nedosleden, saj ne predlaga črtanja tudi 29. in 30. člena, ki urejata status pooblaščencain njegove strokovne službe. Povsem pravilno je, da ima pooblaščenec od vlade neodvisen položaj, saj bo odločal tudi o upravnih sporih, ki zadevajo dostopnost do informacij pri sodni in zakonodajni veji oblasti. V skladu z načelom ločitve in delitve oblasti bi bilo povsem neprimerno, da bi se takšni upravni spori reševali v okviru upravnega postopka, ki je neposredno v pristojnosti vlade Republike Slovenije. V poslanski skupini Liberalne demokracije Slovenije menimo, da zakon slehernemu posamezniku kot tudi celotni javnosti omogoča dostop do vseh javnih informacij, kar bo nedvomno pomembno prispevalo k nadzoru sleherne oblasti, zato bomo zakon z veseljem podprli. Hvala.",Positive,M_Positive,Support. ,"First part relatively neutral, then dip into a bit of negative comments about the procedure and then express of full support of the bill.",,,False,,Positive,Positive
